n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
6,z,23,0.15,m1,na,val,1110000,0.00035891666666666667,149,0.018613707165109034,0.0,12,0.06381842456608812,0.0003747524984438383,0.0006623371097633719,0.03254241197798289,0.0575154193333718,0.0,0.0,0.08445267081500261,0.149261547639259,0.000350375,0.0003740596665832791,0.0006611125995760343,0,4,352,160,320,1.0,0.0,149,0.0,7,0,0,0,2599.8243085753634
6,z,23,0.15,normal,na,val,2110000,0.0001653846153846154,170,0.0009085402786190188,0.0,13,0.002952755905511811,0.0001522324695205703,0.0002800418237994516,0.0017807389460932767,0.003275788560385211,0.0,0.0,0.004540011317372134,0.008351654895904104,0.0001652692307692308,0.00015224195104888665,0.0002800592657058365,0,4,384,192,384,1.0,0.0,170,0.0,3,0,0,0,3832.745473097777
6,z,23,0.3,m1,na,val,1110000,0.0005084166666666667,62,0.0,0.0,12,0.0,0.0009786352299730704,0.0017296387146838882,0.0,0.0,0.0,0.0,0.0,0.0,0.0005084166666666667,0.0009786352299730704,0.0017296387146838882,0,4,352,160,320,1.0,0.0,62,0.0,0,0,0,0,2493.5769429593347
6,z,23,0.3,normal,na,val,2110000,3.084615384615384e-05,5,0.0,0.0,13,0.0,4.64541343395683e-05,8.545549148908469e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.084615384615384e-05,4.64541343395683e-05,8.545549148908469e-05,0,4,384,192,384,1.0,0.0,5,0.0,0,0,0,0,3334.103922866285
6,z,23,0.5,m1,na,val,1120000,0.0,0,0.0,,13,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,352,160,320,1.0,0.0,0,0.0,0,0,0,0,2183.743888198165
6,z,23,0.5,normal,na,val,2110000,1.3307692307692309e-05,173,0.00022492127755285648,0.0,13,0.0029239766081871343,2.575816304229806e-05,4.738386612794243e-05,0.0004408457040035988,0.0008109651991596917,0.0,0.0,0.002247880847197899,0.004135127375359927,1.3269230769230769e-05,2.5682783571725834e-05,4.72452005431131e-05,0,4,384,192,384,1.0,0.0,173,0.0,1,0,0,0,3617.2809236156754
6,z,23,0.7,m1,na,val,1120000,0.0,0,0.0,,13,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,352,160,320,1.0,0.0,0,0.0,0,0,0,0,2291.1178903908003
6,z,23,0.7,normal,na,val,2110000,0.0,0,0.0,,13,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,384,192,384,1.0,0.0,0,0.0,0,0,0,0,3381.777477969881
6,z,23,0.9,m1,na,val,1110000,0.0,0,0.0,,12,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,352,160,320,1.0,0.0,0,0.0,0,0,0,0,2339.379611321492
6,z,23,0.9,normal,na,val,2110000,0.0,0,0.0,,13,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,384,192,384,1.0,0.0,0,0.0,0,0,0,0,3398.252112628892
6,z,23,1.0,m1,na,val,1110000,0.0,0,0.0,,12,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,352,160,320,1.0,0.0,0,0.0,0,0,0,0,2194.313263230957
6,z,23,1.0,normal,na,val,2110000,0.0,0,0.0,,13,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,4,384,192,384,1.0,0.0,0,0.0,0,0,0,0,3534.669751669746
