n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,2,"['x', 'x', 'x', 'x', 'x', 'x']",1,normal,0,na,50000,0,0,0,0,0.0,1,0,13.39861230799579
6,x,2,"['x', 'x', 'x', 'x', 'x', 'x']",1,m1,0,na,50000,0,0,0,0,0.0,1,0,16.277715792995878
6,x,3,"['z', 'x', 'x', 'x', 'x', 'x']",1,normal,0,na,50000,0,0,0,0,0.0,1,0,20.108270316006383
6,x,5,"['z', 'z', 'x', 'x', 'x', 'x']",1,m1,0,na,50000,0,0,0,0,0.0,1,0,21.498718053975608
6,x,9,"['z', 'z', 'z', 'x', 'x', 'x']",1,normal,0,na,50000,357,0,0,0,0.00714,0.0,0,25.306755775003694
6,x,3,"['z', 'x', 'x', 'x', 'x', 'x']",1,m1,0,na,50000,0,0,0,0,0.0,1,0,25.920061386015732
6,x,33,"['z', 'z', 'z', 'z', 'z', 'x']",1,normal,0,na,50000,50000,0,0,0,1.0,0.0,0,30.90191210299963
6,x,9,"['z', 'z', 'z', 'x', 'x', 'x']",1,m1,0,na,50000,114,0,0,0,0.00228,0.0,0,21.475499621999916
6,x,5,"['z', 'z', 'x', 'x', 'x', 'x']",1,normal,0,na,50000,1,0,0,0,2e-05,0.0,0,23.379482004005695
6,x,17,"['z', 'z', 'z', 'z', 'x', 'x']",1,normal,0,na,50000,275,0,0,0,0.0055,0.0,0,24.66163061701809
6,x,33,"['z', 'z', 'z', 'z', 'z', 'x']",1,m1,0,na,50000,50000,0,0,0,1.0,0.0,0,38.672203099005856
6,x,17,"['z', 'z', 'z', 'z', 'x', 'x']",1,m1,0,na,50000,7398,0,0,0,0.14796,0.0,0,22.151073960994836
