n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,7,0.005,m1,val,1000000,0.302626,302626,0.0,0.0,1,,0.0,,0.302626,0.0,,1,2,112,80,96,1.0,0.0,302626,0.0,0,0,0,248.03840926196423,25.757641821168363
5,x,7,0.005,normal,val,1000000,0.22498,224980,4.44483954129256e-06,0.0,1,,0.0,,0.224979,0.0,,1,2,128,96,128,1.0,0.0,224980,0.0,2,0,0,229.58362351497635,55.32867520488799
5,x,7,0.01,m1,val,1000000,0.094255,94255,1.591427510476898e-05,0.0,1,,0.0,,0.0942535,0.0,,1,2,112,80,96,1.0,0.0,94255,0.0,3,0,0,505.6590865822509,24.938663808163252
5,x,7,0.01,normal,val,1000000,0.053461,53461,0.0001028787340304147,0.0,1,,0.0,,0.0534555,0.0,,1,2,128,96,128,1.0,0.0,53461,0.0,11,0,0,485.5963234039955,8.061417626682669
5,x,8,0.0001,m1,val,37000000,0.9701781081081082,35896590,1.1003985622153312e-06,5.743691068977032e-05,37,0.0001782525960203164,2.2878408690821383e-07,7.100200364151911e-07,0.9701770405405404,5.746436118411301e-05,0.00017833778726441125,0,3,144,80,128,1.0,0.0,35896590,0.0,79,0,0,271.30322677083313,45824.45189346108
5,x,8,0.0001,normal,val,38000000,0.964326394736842,36644403,1.1461107695195204e-06,5.7893000361132114e-05,38,0.00018207980719390346,2.7943127670296766e-07,8.788418749873838e-07,0.9643252894736843,5.7827307913271466e-05,0.00018187319727273944,0,3,160,96,160,1.0,0.0,36644403,0.0,84,0,0,591.3575036358088,46145.773989767185
5,x,8,0.0005,m1,val,37000000,0.859583027027027,31804572,3.073399177422425e-05,0.00012201306963966255,37,0.00037866149398510545,1.4596955372953017e-06,4.5300925101547895e-06,0.8595566081081081,0.00012163836694064843,0.00037749862279247036,0,3,144,80,128,1.0,0.0,31804572,1.0,1953,0,0,576.645219956059,46884.52951968202
5,x,8,0.0005,normal,val,38000000,0.8338523421052632,31686389,3.155956396681751e-05,0.00011063411511061299,38,0.0003479563716295634,1.8085074744446655e-06,5.687953469357528e-06,0.8338260263157895,0.00011081808692424011,0.00034853498307041783,0,3,160,96,160,1.0,0.0,31686389,0.0,2000,0,0,252.6778405648656,46374.03069132721
5,x,8,0.001,m1,val,37000000,0.738958108108108,27341450,0.0001228734282475974,0.0001446211350514882,37,0.00044882450070428105,4.872851069785148e-06,1.5122650970924843e-05,0.7388673108108108,0.00014520207132846411,0.00045062740755024024,0,3,144,80,128,1.0,0.0,27341450,11.0,6697,0,0,556.9899720088579,39065.13278611822
5,x,8,0.001,normal,val,38000000,0.6956816315789474,26435902,0.0001268548291440539,0.00014279038778465704,38,0.00044909136017811746,5.503956069215749e-06,1.7310542788163085e-05,0.6955933815789473,0.00014311360751042868,0.00045010792150647583,0,3,160,96,160,1.0,0.0,26435902,23.0,6661,0,0,551.5551092242822,41265.36557934058
5,x,8,0.005,m1,val,2000000,0.22208250000000002,444165,0.002085889077250927,0.0009437400000000053,2,0.0006809438302826491,0.001992406141671518,0.0014375958098506686,0.22161975,0.0013842499999999836,0.0009987883284259865,0,3,144,80,128,1.0,0.0,444165,21.0,1809,0,0,199.8149155210704,980.9236422145913
5,x,8,0.005,normal,val,2000000,0.1656825,331365,0.002231504245451059,0.0005282199999999979,2,0.00038113055505954756,0.0020276207494905486,0.0014630044710605273,0.1653125,0.0001911000000000007,0.00013788582233137728,0,3,160,96,160,1.0,0.0,331365,51.0,1378,0,0,209.1839544828981,924.5522578003583
5,x,8,0.01,m1,val,2000000,0.0505665,101133,0.009291923903231138,0.00018326000000000304,2,0.0001322289680818866,0.008173932584329423,0.0058977991421847115,0.05009625,0.00023177000000000058,0.00016723075375061892,0,3,144,80,128,1.0,0.0,101133,54.0,1773,0,0,176.75290624517947,817.5685479299864
5,x,8,0.01,normal,val,2000000,0.029209,58418,0.011172709284466904,0.0001607200000000026,2,0.00011596551211459569,0.008214443419363877,0.00592702923010756,0.028883,0.0003988600000000027,0.00028779245994292683,0,3,160,96,160,1.0,0.0,58418,144.0,1016,0,0,169.3241384709254,488.3095203190751
5,x,9,0.0001,m1,val,51000000,0.9910946666666667,50545828,0.0,3.004425881754794e-05,51,0.00010946883879292657,0.0,0.0,0.9910946666666667,3.004425881754794e-05,0.00010946883879292657,3,0,48,48,32,1.0,0.0,50545828,0.0,0,0,0,942.597646207083,194.31841688556597
5,x,9,0.0001,normal,val,51000000,0.9870855294117648,50341362,0.0,3.351926326883423e-05,51,0.00012213031612850252,0.0,0.0,0.9870855294117648,3.351926326883423e-05,0.00012213031612850252,3,0,64,64,64,1.0,0.0,50341362,0.0,0,0,0,11893.878724050708,2479.2226842748933
5,x,9,0.0005,m1,val,51000000,0.9563431176470588,48773499,0.0,6.005142493315901e-05,51,0.00021880252713886157,0.0,0.0,0.9563431176470588,6.005142493315901e-05,0.00021880252713886157,3,0,48,48,32,1.0,0.0,48773499,0.0,0,0,0,1542.6519260969944,209.60123632196337
5,x,9,0.0005,normal,val,51000000,0.9372694901960784,47800744,0.0,6.587421515361293e-05,51,0.00024001836367651004,0.0,0.0,0.9372694901960784,6.587421515361293e-05,0.00024001836367651004,3,0,64,64,64,1.0,0.0,47800744,0.0,0,0,0,12201.32584695192,2274.162108815741
5,x,9,0.001,m1,val,51000000,0.9146437254901961,46646830,0.0,7.77487479740453e-05,51,0.0002832842444211533,0.0,0.0,0.9146437254901961,7.77487479740453e-05,0.0002832842444211533,3,0,48,48,32,1.0,0.0,46646830,0.0,0,0,0,2187.984848991502,207.01369793526828
5,x,9,0.001,normal,val,51000000,0.878849431372549,44821321,0.0,0.00010031467642015032,51,0.0003655051438708871,0.0,0.0,0.878849431372549,0.00010031467642015032,0.0003655051438708871,3,0,64,64,64,1.0,0.0,44821321,0.0,0,0,0,12186.221043031663,1906.4741466995329
5,x,9,0.005,m1,val,963000000,0.6457676074766354,621874206,8.046448982895939e-10,3.149405425174082e-05,963,0.0004986383117366554,1.5771040006476046e-09,2.4969934643221696e-08,0.6457676069574247,3.149408722530619e-05,0.0004986388337997355,3,0,48,48,32,1.0,0.0,621874206,0.0,1,0,0,6350.0969046214595,822701.0408332625
5,x,9,0.005,normal,val,963000000,0.5342436614745586,514476646,1.943360050757851e-09,3.148885291355408e-05,963,0.0004985559601133465,2.691959654013747e-09,4.262119466776526e-08,0.534243660436137,3.148883979863629e-05,0.0004985557524677887,3,0,64,64,64,1.0,0.0,514476646,0.0,2,0,0,12168.749233603477,1231382.6491178703
5,x,9,0.01,m1,val,1101000000,0.4261939500454132,469239539,5.009521127790483e-08,3.036470570866533e-05,1101,0.0005140515399102439,1.7612637971016333e-08,2.9816866192445424e-07,0.4261939287011807,3.036500151551698e-05,0.0005140565476968848,3,0,48,48,32,1.0,0.0,469239539,5.0,37,0,0,9377.153564384207,1286292.9614532997
5,x,9,0.01,normal,val,1101000000,0.29950102179836513,329750625,2.2444460818642277e-07,2.801302707088289e-05,1101,0.0004742393962746445,3.8796157074956704e-08,6.56789645133623e-07,0.2995009545867393,2.8013387021505417e-05,0.00047424548996689294,3,0,64,64,64,1.0,0.0,329750625,7.0,134,0,0,12194.803416848648,1430241.8941461176
5,x,10,0.0001,m1,val,1000000,0.96833,968330,0.0,0.0,1,,0.0,,0.96833,0.0,,0,3,144,112,128,1.0,0.0,968330,0.0,0,0,0,331.4847266213037,-20.00321633229032
5,x,10,0.0001,normal,val,1000000,0.962472,962472,0.0,0.0,1,,0.0,,0.962472,0.0,,0,3,160,128,160,1.0,0.0,962472,0.0,0,0,0,517.9951094691642,204.9323828741908
5,x,10,0.0005,m1,val,1000000,0.851082,851082,0.0,0.0,1,,0.0,,0.851082,0.0,,0,3,144,112,128,1.0,0.0,851082,0.0,0,0,0,263.74312164774165,59.83478456223384
5,x,10,0.0005,normal,val,1000000,0.825905,825905,0.0,0.0,1,,0.0,,0.825905,0.0,,0,3,160,128,160,1.0,0.0,825905,0.0,0,0,0,275.4068111856468,90.55090206256136
5,x,10,0.001,m1,val,1000000,0.724458,724458,0.0,0.0,1,,0.0,,0.724458,0.0,,0,3,144,112,128,1.0,0.0,724458,0.0,0,0,0,550.9298164607026,-116.3458271897398
5,x,10,0.001,normal,val,1000000,0.682778,682778,0.0,0.0,1,,0.0,,0.682778,0.0,,0,3,160,128,160,1.0,0.0,682778,0.0,0,0,0,541.7448447267525,-130.9002961339429
5,x,10,0.005,m1,val,1000000,0.206942,206942,4.832271844284872e-06,0.0,1,,0.0,,0.206941,0.0,,0,3,144,112,128,1.0,0.0,206942,0.0,2,0,0,439.2746250135824,32.75815979856998
5,x,10,0.005,normal,val,1000000,0.15582,155820,0.0,0.0,1,,0.0,,0.15582,0.0,,0,3,160,128,160,1.0,0.0,155820,0.0,0,0,0,409.7293657292612,23.219673552550372
5,x,10,0.01,m1,val,1000000,0.046086,46086,3.2547845332638976e-05,0.0,1,,0.0,,0.0460845,0.0,,0,3,144,112,128,1.0,0.0,46086,0.0,3,0,0,276.2072919099592,-102.47910833498464
5,x,10,0.01,normal,val,1000000,0.027363,27363,3.6545700398348135e-05,0.0,1,,0.0,,0.027362,0.0,,0,3,160,128,160,1.0,0.0,27363,0.0,2,0,0,160.41077926196158,-5.98411934170872
5,x,11,0.0001,m1,val,1000000,0.975699,975699,0.0,0.0,1,,0.0,,0.975699,0.0,,1,2,112,80,96,1.0,0.0,975699,0.0,0,0,0,273.0663858749904,66.54346441384405
5,x,11,0.0001,normal,val,1000000,0.969986,969986,0.0,0.0,1,,0.0,,0.969986,0.0,,1,2,128,96,128,1.0,0.0,969986,0.0,0,0,0,280.9799041291699,62.95296664349735
5,x,11,0.0005,m1,val,1000000,0.884718,884718,0.0,0.0,1,,0.0,,0.884718,0.0,,1,2,112,80,96,1.0,0.0,884718,0.0,0,0,0,610.5016936860047,-262.4291865490377
5,x,11,0.0005,normal,val,1000000,0.857808,857808,0.0,0.0,1,,0.0,,0.857808,0.0,,1,2,128,96,128,1.0,0.0,857808,0.0,0,0,0,605.1885312250815,124.71908867266028
5,x,11,0.001,m1,val,1000000,0.78259,782590,0.0,0.0,1,,0.0,,0.78259,0.0,,1,2,112,80,96,1.0,0.0,782590,0.0,0,0,0,272.46842594537884,57.66977471252903
5,x,11,0.001,normal,val,1000000,0.73683,736830,0.0,0.0,1,,0.0,,0.73683,0.0,,1,2,128,96,128,1.0,0.0,736830,0.0,0,0,0,271.1029731291346,40.76356388675049
