n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.0001,normal,0,1000000,964089,1,2,0,0.964089,1.0372486357601574e-06,0,762.1173918450077
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.001,normal,0,1000000,695638,86,173,0,0.695638,0.00012362751891070722,0,840.4471145220159
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.0005,normal,0,1000000,833899,27,54,0,0.833899,3.237802179878457e-05,0,1043.0781390710035
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.0001,m1,0,1000000,970272,0,1,0,0.970272,0.0,0,610.5465831469919
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.0005,m1,0,1000000,859775,30,60,0,0.859775,3.4892849873457976e-05,0,1166.768055581022
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.001,m1,0,1000000,739958,95,190,0,0.739958,0.00012838566513229122,0,1478.0229245260125
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.001,normal,0,1000000,879114,0,1,0,0.879114,0.0,0,1122.8048212709837
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.0005,normal,0,1000000,937206,0,0,0,0.937206,0.0,0,1130.5001818299934
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.001,m1,0,1000000,914801,0,0,0,0.914801,0.0,0,707.2471412250015
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.0005,m1,0,1000000,956078,0,0,0,0.956078,0.0,0,738.6484533709881
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.0001,normal,0,1000000,987219,0,0,0,0.987219,0.0,0,1650.3303338279948
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.0001,m1,0,1000000,991128,0,0,0,0.991128,0.0,0,726.878707839991
