n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.005,normal,0,1000000,174646,0,0,0,0.174646,0.0,0,1153.8949894590187
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.005,m1,0,1000000,213000,0,0,0,0.213,0.0,0,1051.3594655000197
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.005,normal,0,1000000,251836,0,0,0,0.251836,0.0,0,1376.41358588601
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.005,m1,0,1000000,307630,0,0,0,0.30763,0.0,0,1193.8911916250072
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.005,normal,0,1000000,363082,0,0,0,0.363082,0.0,0,1450.124192874995
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.005,m1,0,1000000,444537,0,0,0,0.444537,0.0,0,1224.6849399899947
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.005,normal,0,1000000,533874,0,0,0,0.533874,0.0,0,1549.2519105320098
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.005,m1,0,1000000,645639,0,0,0,0.645639,0.0,0,1034.6775767139916
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.005,normal,0,1000000,1000000,0,0,0,1.0,0.0,0,800.9368942269939
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.005,m1,0,1000000,1000000,0,0,0,1.0,0.0,0,401.6070594949997
