n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
6,x,7,0.005,m1,anqi,2000000,0.043673000000000003,87346,0.0,0.00037335190804669194,20,0.0008518778019608714,0.0,0.0,0.043673000000000003,0.00037335190804669194,0.0008518778019608714,1,3,288,224,256,1.0,0.0,87346,0.0,0,0,0,0,2616.047639420023
6,x,7,0.005,m1,val,2000000,0.043673000000000003,87346,0.0,0.00037335190804669194,20,0.0008518778019608714,0.0,0.0,0.043673000000000003,0.00037335190804669194,0.0008518778019608714,1,3,288,224,256,1.0,0.0,87346,0.0,0,0,0,0,2597.5380765161244
6,x,7,0.005,normal,anqi,2000000,0.0246095,49219,0.0,0.00020748282155905214,20,0.0004734139726219383,0.0,0.0,0.0246095,0.00020748282155905214,0.0004734139726219383,1,3,320,256,320,1.0,0.0,49219,0.0,0,0,0,0,2437.6874405163107
6,x,7,0.005,normal,val,2000000,0.0246095,49219,0.0,0.00020748282155905214,20,0.0004734139726219383,0.0,0.0,0.0246095,0.00020748282155905214,0.0004734139726219383,1,3,320,256,320,1.0,0.0,49219,0.0,0,0,0,0,2454.7538149778266
6,x,8,0.005,m1,anqi,2000000,0.023636499999999998,47273,0.0,0.00016442417871885009,20,0.00037516698036726845,0.0,0.0,0.023636499999999998,0.00016442417871885009,0.00037516698036726845,0,4,352,224,320,1.0,0.0,47273,0.0,0,0,0,0,2066.5410928401398
6,x,8,0.005,m1,val,2000000,0.023636499999999998,47273,0.0,0.00016442417871885009,20,0.00037516698036726845,0.0,0.0,0.023636499999999998,0.00016442417871885009,0.00037516698036726845,0,4,352,224,320,1.0,0.0,47273,0.0,0,0,0,0,2071.7254125290783
6,x,8,0.005,normal,anqi,2000000,0.01311,26220,0.0,0.00014697592785358092,20,0.0003353552711599099,0.0,0.0,0.01311,0.00014697592785358092,0.0003353552711599099,0,4,384,256,384,1.0,0.0,26220,0.0,0,0,0,0,1948.664699689136
6,x,8,0.005,normal,val,2000000,0.01311,26220,0.0,0.00014697592785358092,20,0.0003353552711599099,0.0,0.0,0.01311,0.00014697592785358092,0.0003353552711599099,0,4,384,256,384,1.0,0.0,26220,0.0,0,0,0,0,1941.1090333020547
6,x,9,0.005,m1,anqi,2000000,0.1973395,394679,0.0,0.0003995973915672742,20,0.0009117621746694148,0.0,0.0,0.1973395,0.0003995973915672742,0.0009117621746694148,3,1,160,160,128,1.0,0.0,394679,0.0,0,0,0,0,3312.845192115754
6,x,9,0.005,m1,val,2000000,0.1973395,394679,0.0,0.0003995973915672742,20,0.0009117621746694148,0.0,0.0,0.1973395,0.0003995973915672742,0.0009117621746694148,3,1,160,160,128,1.0,0.0,394679,0.0,0,0,0,0,3345.2835815142607
6,x,9,0.005,normal,anqi,2000000,0.13232349999999998,264647,0.0,0.0004956009772514923,20,0.0011308137498465957,0.0,0.0,0.13232349999999998,0.0004956009772514923,0.0011308137498465957,3,1,192,192,192,1.0,0.0,264647,0.0,0,0,0,0,3227.565482924925
6,x,9,0.005,normal,val,2000000,0.13232349999999998,264647,0.0,0.0004956009772514923,20,0.0011308137498465957,0.0,0.0,0.13232349999999998,0.0004956009772514923,0.0011308137498465957,3,1,192,192,192,1.0,0.0,264647,0.0,0,0,0,0,3230.627131522051
6,x,10,0.005,m1,anqi,2000000,0.020298,40596,0.0,0.0001923482337625664,20,0.0004388813531072639,0.0,0.0,0.020298,0.0001923482337625664,0.0004388813531072639,0,4,352,288,320,1.0,0.0,40596,0.0,0,0,0,0,1970.121625261847
6,x,10,0.005,m1,val,2000000,0.020298,40596,0.0,0.0001923482337625664,20,0.0004388813531072639,0.0,0.0,0.020298,0.0001923482337625664,0.0004388813531072639,0,4,352,288,320,1.0,0.0,40596,0.0,0,0,0,0,1995.9584967314731
