n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,4,0.005,m1,val,3000000,0.5501293333333334,1650388,0.0015480769187499587,2.1207624014997256e-05,3,0.0030537385894699232,0.001058957807742046,0.0009358003704494787,4.506355328669317e-05,3.982263462354084e-05,1.2031840112036736e-06,1.0632529787037162e-06,9.05892323845352e-05,8.005364954524432e-05,0.5492776666666667,0.0010332627778278178,0.0009130936881467007,0,2,56,40,48,1.0,0.0,1650388,35.0,5040,0,0,0,1735.1083903860417
4,x,4,0.005,normal,val,3000000,0.47490933333333335,1424728,0.0015623922680926053,2.667377685361284e-05,3,0.0030714369824779847,0.000666738430404137,0.0005891963453156587,1.536979028996786e-05,1.3582274328522e-05,5.519519161305818e-06,4.877595724863078e-06,3.7852998602341994e-05,3.345067183576022e-05,0.4741673333333334,0.0006584103417913595,0.0005818368184752167,0,2,64,48,64,1.0,0.0,1424728,38.0,4376,0,0,0,2518.7426096900017
4,x,4,0.01,m1,anqi,10000000,0.3059916,3059916,0.00022549114101088507,0.00022549114101088507,10,0.0,0.0003084868429508388,0.0004977148224078107,1.4812945487236916e-05,2.3899309487541483e-05,1.4812945487236916e-05,2.3899309487541483e-05,0.0,0.0,0.3059226,0.0003077676022629186,0.0004965543944691912,0,2,56,40,48,1.0,0.0,3059916,690.0,0,0,0,0,2503.8196066960227
4,x,4,0.01,m1,val,12000000,0.30601458333333337,3672175,0.006252548710417755,0.00022193693520588587,12,0.012061223550423737,0.00025653019431039507,0.00045339115328685796,4.315926297144365e-05,7.627962886098624e-05,1.3737903697399621e-05,2.428035427896375e-05,8.671654908816917e-05,0.00015326272334464244,0.3041012083333334,0.0002536333351628116,0.00044827124795421996,0,2,56,40,48,1.0,0.0,3672175,815.0,44291,0,0,0,2997.3613269658526
4,x,4,0.01,normal,anqi,10000000,0.2309716,2309716,0.00662688352001492,0.00662688352001492,10,0.0,0.00035993131286461444,0.0005807156887075745,0.00014774575127649765,0.00023837402481962364,0.00014774575127649765,0.00023837402481962364,0.0,0.0,0.229441,0.0003650644037426811,0.0005889974533051889,0,2,64,48,64,1.0,0.0,2309716,15306.0,0,0,0,0,3060.67328858783
4,x,4,0.01,normal,val,12000000,0.23096025,2771523,0.006571769098638845,0.00034387332051635686,12,0.012455791556244976,0.0002975828976482457,0.0005259476512146229,7.990717821374757e-05,0.00014122784954660375,1.8995143846068378e-05,3.357199412088747e-05,0.0001414723596554929,0.00025003807631629704,0.22944241666666665,0.0002918371538939637,0.0005157926306945331,0,2,64,48,64,1.0,0.0,2771523,953.0,34522,0,0,0,3749.639011445921
4,x,4,0.05,m1,anqi,4000000,0.00601425,24057,0.043745974794866395,0.043745974794866395,4,0.0,0.0001115547535219065,0.00011383138114480256,0.0021170133876881763,0.0021602177425389555,0.0021170133876881763,0.0021602177425389555,0.0,0.0,0.005751,9.65552843366605e-05,9.852580034353112e-05,0,2,56,40,48,1.0,0.0,24057,1053.0,0,0,0,0,922.0229971639346
4,x,4,0.05,m1,val,4000000,0.00601425,24057,0.19543299618624932,0.04386988929578978,4,0.3031262137809191,0.0001115547535219065,0.00011383138114480256,0.0018319729139909262,0.0018693601163172716,0.002192662716881259,0.002237410935593121,0.004014812965919704,0.004096747924407861,0.004838874999999999,9.111310310999898e-05,9.297255419387652e-05,0,2,56,40,48,1.0,0.0,24057,1056.0,7291,0,0,0,892.7524562941398
4,x,4,0.05,normal,anqi,4000000,0.0031465,12586,0.27895471799247834,0.27895471799247834,4,0.0,3.1931562233418117e-05,3.2583226768794e-05,0.00836010590650436,0.008530720312759551,0.00836010590650436,0.008530720312759551,0.0,0.0,0.00226875,3.328515334700048e-05,3.3964442190816815e-05,0,2,64,48,64,1.0,0.0,12586,3511.0,0,0,0,0,881.6369089977816
4,x,4,0.05,normal,val,4000000,0.0031465,12586,0.27810678068260064,0.09684323521349944,4,0.36252709093820235,3.1931562233418117e-05,3.2583226768794e-05,0.006037591563606638,0.0061608077179659574,0.0027555399800730388,0.002811775489870448,0.007016645091756389,0.007159841930363662,0.002271375,2.300870469336913e-05,2.347827009527462e-05,0,2,64,48,64,1.0,0.0,12586,1219.0,4563,0,0,0,870.4390408392064
4,x,4,0.1,m1,anqi,2000000,0.0009245,1849,0.1145845033509304,0.1145845033509304,2,0.0,6.860000000000007e-06,4.949747468305838e-06,0.037310925156314324,0.02692123284732001,0.037310925156314324,0.02692123284732001,0.0,0.0,0.0008185,2.8419999999999948e-05,2.050609665440984e-05,0,2,56,40,48,1.0,0.0,1849,212.0,0,0,0,0,414.13666977302637
4,x,4,0.1,m1,val,2000000,0.0009245,1849,0.4723638918529335,0.1145845033509304,2,0.7155587770040062,6.860000000000007e-06,4.949747468305838e-06,0.027765909899284867,0.02003414609755002,0.037310925156314324,0.02692123284732001,0.019090030514059025,0.013774173499540052,0.00048775,2.2050000000000028e-05,1.590990257669734e-05,0,2,56,40,48,1.0,0.0,1849,212.0,1323,0,0,0,423.95749712293036
4,x,4,0.1,normal,anqi,2000000,0.0006655000000000001,1331,0.49660953800298063,0.49660953800298063,2,0.0,1.07800000000001e-05,7.778174593052097e-06,0.002263785394932898,0.0016334061264368558,0.002263785394932898,0.0016334061264368558,0.0,0.0,0.000335,3.919999999999989e-06,2.8284271247461823e-06,0,2,64,48,64,1.0,0.0,1331,661.0,0,0,0,0,404.11632216291036
4,x,4,0.1,normal,val,2000000,0.0006655000000000001,1331,0.49585196224540484,0.1285270740188773,2,0.7346497764530551,1.07800000000001e-05,7.778174593052097e-06,0.0037486338797813644,0.0027047800373255514,0.012389965226030803,0.00893982492856316,0.03227719821162443,0.02328920993177749,0.00033549999999999997,2.9399999999999913e-06,2.1213203435596365e-06,0,2,64,48,64,1.0,0.0,1331,171.0,978,0,0,0,419.18137535988353
4,x,5,0.0,m1,anqi,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,2,0,24,24,16,1.0,0.0,1000,0.0,0,0,0,0,0.0716749518178403
4,x,5,0.0,m1,val,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,2,0,24,24,16,1.0,0.0,1000,0.0,0,0,0,0,0.1031664349138736
4,x,5,0.0,normal,anqi,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,2,0,32,32,32,1.0,0.0,1000,0.0,0,0,0,0,0.253160951891914
4,x,5,0.0,normal,val,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,2,0,32,32,32,1.0,0.0,1000,0.0,0,0,0,0,0.4735018198844045
4,x,5,0.005,m1,val,3000000,0.8032696666666667,2409809,6.640083529620612e-06,0.0,3,1.3280167059241224e-05,0.0008006020882089009,0.0007074915782773247,2.1562608593558042e-06,1.9054864095797866e-06,0.0,0.0,4.3125217187116085e-06,3.810972819159573e-06,0.8032643333333334,0.0008014541485185984,0.0007082445434546252,2,0,24,24,16,1.0,0.0,2409809,0.0,32,0,0,0,93.22829050201108
4,x,5,0.005,normal,val,3000000,0.7301563333333334,2190469,1.5977163582119885e-05,9.127756183027942e-07,3,3.012877592763418e-05,0.0006522544425128895,0.0005763968540279786,3.4849874739037044e-06,3.079681310480782e-06,1.789040211873477e-06,1.580973746810536e-06,4.077285771020733e-06,3.603094955298751e-06,0.7301446666666666,0.0006504425529676611,0.0005747956883391835,2,0,32,32,32,1.0,0.0,2190469,2.0,66,0,0,0,685.4161009999807
4,x,5,0.01,m1,val,3000000,0.652875,1958625,9.879704192482404e-05,7.659188151242046e-06,3,0.00018227570754716398,0.00037569166293647676,0.00033199849397245866,1.091504103849159e-05,9.64561512518714e-06,3.0050596630729356e-06,2.6555693960296614e-06,1.6640277274350723e-05,1.4705002903678168e-05,0.6528105000000001,0.0003827277467514023,0.000338216276959073,2,0,24,24,16,1.0,0.0,1958625,15.0,357,0,0,0,147.4611031820532
4,x,5,0.01,normal,val,2000000,0.547396,1094792,0.00022287359248977283,2.0094730983587643e-05,2,0.00040555772301237037,8.035999999991716e-05,5.798275605723713e-05,5.403602002741119e-06,3.898901652011689e-06,1.073881648279885e-05,7.748459139698915e-06,3.228483697107996e-05,2.329472158342122e-05,0.547274,8.330000000005609e-05,6.010407640089702e-05,2,0,32,32,32,1.0,0.0,1094792,22.0,444,0,0,0,576.4692508380394
4,x,6,0.0,m1,anqi,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0,2,56,40,48,1.0,0.0,1000,0.0,0,0,0,0,0.2171832700259983
4,x,6,0.0,m1,val,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0,2,56,40,48,1.0,0.0,1000,0.0,0,0,0,0,0.2242669169791042
4,x,6,0.0,normal,anqi,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0,2,64,48,64,1.0,0.0,1000,0.0,0,0,0,0,0.3156308380421251
4,x,6,0.0,normal,val,1000,1.0,1000,0.0,0.0,1,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0,2,64,48,64,1.0,0.0,1000,0.0,0,0,0,0,0.2235116879455745
4,x,6,0.0001,m1,anqi,16000000,0.9877994375,15804791,0.0,0.0,16,0.0,5.450684727247238e-05,0.0001112384638213722,0.0,0.0,0.0,0.0,0.0,0.0,0.9877994375,5.450684727247238e-05,0.0001112384638213722,0,2,56,40,48,1.0,0.0,15804791,0.0,0,0,0,0,6921.873675338022
4,x,6,0.0001,m1,val,16000000,0.9877994375,15804791,1.2022018017126446e-06,0.0,16,2.404403603425289e-06,5.450684727247238e-05,0.0001112384638213722,3.93511467743639e-07,8.030846280482428e-07,0.0,0.0,7.87022935487278e-07,1.6061692560964856e-06,0.98779825,5.4666961503265e-05,0.00011156522755768368,0,2,56,40,48,1.0,0.0,15804791,0.0,38,0,0,0,6353.754904223024
4,x,6,0.0001,normal,anqi,16000000,0.9847885000000001,15756616,1.396183356403519e-06,1.396183356403519e-06,16,0.0,6.805228009895918e-05,0.00013888220428359018,7.462965811247492e-07,1.5230542471933656e-06,7.462965811247492e-07,1.5230542471933656e-06,0.0,0.0,0.984787125,6.785320595471127e-05,0.0001384759305198189,0,2,64,48,64,1.0,0.0,15756616,22.0,0,0,0,0,11272.408472059062
4,x,6,0.0001,normal,val,16000000,0.9847885000000001,15756616,1.2692991767079394e-06,0.0,16,2.5385983534158788e-06,6.805228009895918e-05,0.00013888220428359018,3.5182498241785316e-07,7.180101681997004e-07,0.0,0.0,7.036499648357063e-07,1.4360203363994008e-06,0.98478725,6.802057798930221e-05,0.00013881750610061677,0,2,64,48,64,1.0,0.0,15756616,0.0,40,0,0,0,10286.241223965015
4,x,6,0.00025,m1,anqi,16000000,0.9697368125,15515789,0.0,0.0,16,0.0,8.776285639674659e-05,0.000179107870197442,0.0,0.0,0.0,0.0,0.0,0.0,0.9697368125,8.776285639674659e-05,0.000179107870197442,0,2,56,40,48,1.0,0.0,15515789,0.0,0,0,0,0,7101.777492248017
4,x,6,0.00025,m1,val,16000000,0.9697368125,15515789,6.348182922497325e-06,0.0,16,1.269636584499465e-05,8.776285639674659e-05,0.000179107870197442,1.0744020531726249e-06,2.1926572513727036e-06,0.0,0.0,2.1488041063452497e-06,4.385314502745407e-06,0.96973065625,8.724819882991267e-05,0.00017805754863247484,0,2,56,40,48,1.0,0.0,15515789,0.0,197,0,0,0,7249.4605334960215
4,x,6,0.00025,normal,anqi,16000000,0.9624299374999999,15398879,6.8187849885151316e-06,6.8187849885151316e-06,16,0.0,0.00010660887689547642,0.00021756913652138044,1.609885498521742e-06,3.285480609228045e-06,1.609885498521742e-06,3.285480609228045e-06,0.0,0.0,0.962423375,0.00010685698709801739,0.00021807548387350488,0,2,64,48,64,1.0,0.0,15398879,105.0,0,0,0,0,9585.717957155051
4,x,6,0.00025,normal,val,16000000,0.9624299374999999,15398879,6.81868908631664e-06,0.0,16,1.363737817263328e-05,0.00010660887689547642,0.00021756913652138044,8.714819695406488e-07,1.7785346317156098e-06,0.0,0.0,1.7429639390812976e-06,3.5570692634312196e-06,0.962423375,0.00010663581023746616,0.00021762410252544116,0,2,64,48,64,1.0,0.0,15398879,0.0,210,0,0,0,8878.509871051036
4,x,6,0.0005,m1,anqi,16000000,0.940546,15048736,1.9936614526486242e-07,1.9936614526486242e-07,16,0.0,0.00013734738750094137,0.0002803007908182477,2.1002592684701368e-07,4.2862434050410954e-07,2.1002592684701368e-07,4.2862434050410954e-07,0.0,0.0,0.9405458125,0.00013737036974150339,0.00028034769335000693,0,2,56,40,48,1.0,0.0,15048736,3.0,0,0,0,0,6275.579299312958
4,x,6,0.0005,m1,val,16000000,0.940546,15048736,2.6680140334688293e-05,1.3290824501551238e-07,16,5.309446417934556e-05,0.00013734738750094137,0.0002803007908182477,2.1721766567197033e-06,4.433013585142252e-06,1.7795549188871008e-07,3.6317447324226547e-07,4.244226526960674e-06,8.661686789715661e-06,0.94052090625,0.00013762032502770893,0.0002808578061789978,0,2,56,40,48,1.0,0.0,15048736,2.0,799,0,0,0,6886.6532890430535
4,x,6,0.0005,normal,anqi,16000000,0.9264696875,14823515,2.7186065607019736e-05,2.7186065607019736e-05,16,0.0,0.00013956116640950918,0.000284818706958182,2.412278332732076e-06,4.9230170055756655e-06,2.412278332732076e-06,4.9230170055756655e-06,0.0,0.0,0.9264445,0.00013883502430342204,0.00028333678429269803,0,2,64,48,64,1.0,0.0,14823515,403.0,0,0,0,0,9991.166414244071
4,x,6,0.0005,normal,val,16000000,0.9264696875,14823515,2.5904543321385584e-05,0.0,16,5.180908664277117e-05,0.00013956116640950918,0.000284818706958182,1.8566891378364622e-06,3.7891615057886983e-06,0.0,0.0,3.7133782756729244e-06,7.578323011577397e-06,0.9264456875,0.00013918389048157164,0.0002840487560848401,0,2,64,48,64,1.0,0.0,14823515,0.0,768,0,0,0,10034.907059928111
4,x,6,0.00075,m1,anqi,16000000,0.9122978125,14596765,3.425259989722345e-07,3.425259989722345e-07,16,0.0,0.00015643546734330028,0.00031925605580265364,4.2594925807832596e-07,8.692842001598489e-07,4.2594925807832596e-07,8.692842001598489e-07,0.0,0.0,0.9122975,0.00015641457003746955,0.0003192134082397338,0,2,56,40,48,1.0,0.0,14596765,5.0,0,0,0,0,7354.17726864398
4,x,6,0.00075,m1,val,16000000,0.9122978125,14596765,6.042437121231972e-05,4.110151716559033e-07,16,0.00012002671208132764,0.00015643546734330028,0.00031925605580265364,2.7181007148903897e-06,5.547144316102837e-06,5.502408201346069e-07,1.1229404492542998e-06,5.58486651094808e-06,1.1397686757036899e-05,0.9122426875,0.0001564781550448801,0.0003193431735609798,0,2,56,40,48,1.0,0.0,14596765,6.0,1752,0,0,0,7643.9371752229345
4,x,6,0.00075,normal,anqi,16000000,0.8918234375,14269175,6.019973594174525e-05,6.019973594174525e-05,16,0.0,0.00014360405277330694,0.00029306949545572844,4.534113905916811e-06,9.253293685544512e-06,4.534113905916811e-06,9.253293685544512e-06,0.0,0.0,0.89176975,0.00014370884980867787,0.00029328336695648547,0,2,64,48,64,1.0,0.0,14269175,859.0,0,0,0,0,10698.598337682983
4,x,6,0.00075,normal,val,16000000,0.8918234375,14269175,6.0128720867655456e-05,4.2043518193967126e-07,16,0.00011941657137143157,0.00014360405277330694,0.00029306949545572844,3.3391124041760567e-06,6.814515110563381e-06,4.429151651710518e-07,9.039085003490853e-07,6.576974905883844e-06,1.3422397767109885e-05,0.8917698125,0.00014235316291856884,0.00029051665901748744,0,2,64,48,64,1.0,0.0,14269175,6.0,1704,0,0,0,10570.683346656966
4,x,6,0.001,m1,anqi,261000000,0.8849591877394636,230974348,5.065372855734228e-07,5.065372855734228e-07,261,0.0,3.784867966022191e-05,0.00031197149648377735,9.25656681183425e-08,7.62981701479271e-07,9.25656681183425e-08,7.62981701479271e-07,0.0,0.0,0.8849587394636016,3.784493756850047e-05,0.0003119406519215681,0,2,56,40,48,1.0,0.0,230974348,117.0,0,0,0,0,83861.26038689929
4,x,6,0.001,m1,val,261000000,0.8849591877394636,230974348,0.00010529094709763367,5.281809025899979e-07,261,0.00020952553239008735,3.784867966022191e-05,0.00031197149648377735,9.156075325416729e-07,7.546985910291852e-06,1.111652991488993e-07,9.162910052314771e-07,1.8202157410679894e-06,1.5003308801313654e-05,0.8848660095785441,3.786376046672461e-05,0.0003120958015273103,0,2,56,40,48,1.0,0.0,230974348,122.0,48395,0,0,0,85391.46922882496
4,x,6,0.001,m3,anqi,176000000,0.909059125,159994406,4.4382113640454516e-07,4.4382113640454516e-07,176,0.0,4.4857169183773844e-05,0.00030362122314300127,1.1014734593204338e-07,7.455457512450348e-07,1.1014734593204338e-07,7.455457512450348e-07,0.0,0.0,0.9090587215909092,4.487974721926076e-05,0.00030377404533119196,0,2,56,40,48,1.0,0.0,159994406,71.0,0,0,0,0,9057.848651378648
4,x,6,0.001,m3,val,177000000,0.9090575310734464,160903183,0.00010889767375188687,4.3508384177024185e-07,177,0.00021692517982023328,4.471229437761969e-05,0.00030349917701602536,1.1477871147703103e-06,7.790976722875395e-06,1.1738208281685981e-07,7.967688982915585e-07,2.3085663996551444e-06,1.567014200758366e-05,0.9089585367231638,4.467528272835166e-05,0.00030324794846134677,0,2,56,40,48,1.0,0.0,160903183,70.0,34904,0,0,0,9260.539210043731
4,x,6,0.001,normal,anqi,261000000,0.8586351762452107,224103781,0.00010721357555715051,0.00010721357555715051,261,0.0,4.205388965811284e-05,0.00034663335702549017,1.280337408877263e-06,1.055330809521982e-05,1.280337408877263e-06,1.055330809521982e-05,0.0,0.0,0.8585431187739464,4.202633540796537e-05,0.00034640623838541704,0,2,64,48,64,1.0,0.0,224103781,24027.0,0,0,0,0,111459.09472360984
4,x,6,0.001,normal,val,261000000,0.8586351762452107,224103781,0.00010636582285368032,4.417431919161009e-07,261,0.00021184815932352843,4.205388965811284e-05,0.00034663335702549017,9.695298879499488e-07,7.991446273550698e-06,1.0046014781897481e-07,8.280527335014387e-07,1.9337823816735724e-06,1.5939393101701934e-05,0.8585438467432951,4.203806305661555e-05,0.0003465029046927355,0,2,64,48,64,1.0,0.0,224103781,99.0,47476,0,0,0,112181.8740680583
4,x,6,0.0025,m1,anqi,125000000,0.73790432,92238040,6.9061001435628365e-06,6.9061001435628365e-06,125,0.0,7.496318031136826e-05,0.00042760909945355435,5.752830662284866e-07,3.2815613326311467e-06,5.752830662284866e-07,3.2815613326311467e-06,0.0,0.0,0.737899224,7.49764214470066e-05,0.00042768463026831606,0,2,56,40,48,1.0,0.0,92238040,637.0,0,0,0,0,41033.766490089474
4,x,6,0.0025,m1,val,125000000,0.73790432,92238040,0.0006598041232341827,6.938615963414595e-06,125,0.0013057310145415362,7.496318031136826e-05,0.00042760909945355435,3.2587870880485958e-06,1.8588952686416462e-05,6.077303590911309e-07,3.466648966627873e-06,6.519183706806916e-06,3.718708654650338e-05,0.7374174480000001,7.504781605811605e-05,0.0004280918833388975,0,2,56,40,48,1.0,0.0,92238040,640.0,120438,0,0,0,41955.596877287026
4,x,6,0.0025,m3,anqi,177000000,0.7891443276836159,139678546,7.75352633267889e-06,7.75352633267889e-06,177,0.0,6.601686161843178e-05,0.00044811082609985084,4.932689888127759e-07,3.348222994057285e-06,4.932689888127759e-07,3.348222994057285e-06,0.0,0.0,0.789138209039548,6.60194209494764e-05,0.00044812819838808987,0,2,56,40,48,1.0,0.0,139678546,1083.0,0,0,0,0,16240.160216411925
4,x,6,0.0025,m3,val,177000000,0.7891443276836159,139678546,0.0006782294184040093,7.70342274703001e-06,177,0.0013410519913139584,6.601686161843178e-05,0.00044811082609985084,3.062603962868986e-06,2.078841614359218e-05,5.199317105760361e-07,3.529204852062925e-06,5.991082793730076e-06,4.0666414520702275e-05,0.7886091073446327,6.61620561511034e-05,0.0004490963810078791,0,2,56,40,48,1.0,0.0,139678546,1076.0,187316,0,0,0,15846.483299388783
4,x,6,0.0025,normal,anqi,125000000,0.6847370479999999,85592131,0.0006669325385181986,0.0006669325385181986,125,0.0,8.816683212594069e-05,0.0005029260969245298,5.687994415163101e-06,3.244577083659146e-05,5.687994415163101e-06,3.244577083659146e-05,0.0,0.0,0.684280376,8.853370862964712e-05,0.000505018854071558,0,2,64,48,64,1.0,0.0,85592131,57084.0,0,0,0,0,49770.46287415631
4,x,6,0.0025,normal,val,125000000,0.6847370479999999,85592131,0.0006656181540584858,7.2198074900797665e-06,125,0.0013167966931368121,8.816683212594069e-05,0.0005029260969245298,4.341041794049368e-06,2.4762409552709256e-05,6.152129287977311e-07,3.509331452623635e-06,8.51081908495696e-06,4.8547882699403874e-05,0.684281276,8.849606546146795e-05,0.0005048041278395756,0,2,64,48,64,1.0,0.0,85592131,618.0,112707,0,0,0,50840.585074067814
