n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,0,0,0,0,0.0,1,0,6.620597462999285
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,3138,0,0,0,0.3138,0.0,0,4.5049297619989375
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,1321,12,22,0,0.1321,0.009084027252081794,0,9.022795354001573
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,1099,0,0,0,0.1099,0.0,0,8.752008806011872
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,1534,0,0,0,0.1534,0.0,0,9.237708246990223
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,1751,0,1,0,0.1751,0.0,0,8.846596520990715
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,1613,0,0,0,0.1613,0.0,0,8.969361455994658
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,64,5,10,0,0.0064,0.078125,0,3.1186795479879947
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,2,1,2,0,0.0002,0.5,0,2.1269573089957703
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,2583,0,0,0,0.2583,0.0,0,11.609219744001166
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,1340,20,38,0,0.134,0.014925373134328401,0,7.0784985840000445
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,1334,0,0,0,0.1334,0.0,0,7.693333843999426
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,3320,0,0,0,0.332,0.0,0,14.232261425000615
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,10000,0,0,0,1.0,0.0,0,7.944335501000751
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,4223,0,0,0,0.4223,0.0,0,13.848078374998295
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,1109,30,56,0,0.1109,0.02705139765554554,0,4.144235676008975
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,1508,30,57,0,0.1508,0.019893899204244003,0,6.882192226010375
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,3117,2,3,0,0.3117,0.0006416426050689372,0,7.102608966000844
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,2397,93,146,0,0.2397,0.038798498122653347,0,10.25263049599016
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.5,normal,0,na,10000,643,240,435,0,0.0643,0.3732503888024883,0,4.522632781998254
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,1227,34,61,0,0.1227,0.027709861450692763,0,5.768931137004984
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,24,8,15,0,0.0024,0.33333333333333337,0,2.5404879359994084
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,1103,278,525,0,0.1103,0.2520398912058024,0,8.926855748999515
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,2689,80,144,0,0.2689,0.029750836742283404,0,11.953773542001727
