n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,12,"['x', 'z', 'x', 'z', 'x']",1,normal,0,na,100000,6261,119,212,0,0.06261,0.019006548474684526,0,137.1774536150042
5,x,8,"['x', 'z', 'z', 'x', 'x']",1,normal,0,na,100000,7570,53,88,0,0.0757,0.007001321003963001,0,154.90746420808136
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.9,normal,0,na,100000,9174,142,252,0,0.09174,0.015478526269893211,0,160.69209502800368
5,x,12,"['x', 'z', 'x', 'z', 'x']",1,m1,0,na,100000,7616,99,186,0,0.07616,0.012998949579831942,0,163.01613292307593
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.9,normal,0,na,100000,8682,60,106,0,0.08682,0.006910850034554272,0,164.5985771031119
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.7,normal,0,na,100000,16360,51,88,0,0.1636,0.0031173594132029026,0,182.86656311899424
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.7,normal,0,na,100000,14604,134,248,0,0.14604,0.00917556833744182,0,183.66507664695382
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,100000,24329,136,257,0,0.24329,0.005590036581857083,0,192.93482754402794
5,x,8,"['x', 'z', 'z', 'x', 'x']",1,m1,0,na,100000,11773,78,139,0,0.11773,0.006625329142954217,0,191.4656469419133
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,100000,27697,49,92,0,0.27697,0.0017691446727082782,0,219.41042795404792
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.3,normal,0,na,100000,49966,106,208,0,0.49966,0.0021214425809550352,0,223.21435594093055
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.3,normal,0,na,100000,45008,34,58,0,0.45008,0.0007554212584429676,0,238.45414692605846
5,x,21,"['z', 'z', 'x', 'x', 'z']",1,normal,0,na,100000,40244,42,69,0,0.40244,0.001043633833614943,0,236.7022190571297
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.15,normal,0,na,100000,66234,29,58,0,0.66234,0.0004378415919316092,0,249.69666195195168
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.15,normal,0,na,100000,67281,12,23,0,0.67281,0.00017835644535602047,0,263.1963870699983
