n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,2471,0,0,0,0.2471,0.0,0,3.5850099970048177
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,2852,0,0,0,0.2852,0.0,0,7.463808284999686
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,2345,2,3,0,0.2345,0.0008528784648187404,0,7.783219187003851
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,3756,0,0,0,0.3756,0.0,0,9.014693719000206
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,2622,0,0,0,0.2622,0.0,0,9.977403021002829
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,3689,0,0,0,0.3689,0.0,0,10.810062495002057
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,2702,0,0,0,0.2702,0.0,0,10.449274758000684
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,2579,18,32,0,0.2579,0.006979449398991866,0,4.841497747998801
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,4282,0,0,0,0.4282,0.0,0,12.344011716995738
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,4859,58,108,0,0.4859,0.011936612471701968,0,5.107715194004413
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,3014,518,848,0,0.3014,0.1718646317186463,0,8.849828270002035
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,2788,22,41,0,0.2788,0.007890961262553842,0,10.604521317000035
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,3079,0,0,0,0.3079,0.0,0,9.127828878998116
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,2685,18,33,0,0.2685,0.006703910614525133,0,7.837886731002072
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,4318,0,0,0,0.4318,0.0,0,8.197982321995369
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,2473,28,56,0,0.2473,0.011322280630812753,0,4.8480478990022675
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,2499,382,699,0,0.2499,0.1528611444577831,0,4.91661414400005
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,7310,0,0,0,0.731,0.0,0,14.974760717006575
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,10000,0,0,0,1.0,0.0,0,16.004409369001223
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,4402,48,89,0,0.4402,0.010904134484325256,0,12.941451339000196
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,6411,0,1,0,0.6411,0.0,0,12.490308558000834
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,2208,39,74,0,0.2208,0.017663043478260865,0,9.597802285999933
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,2673,416,702,0,0.2673,0.15563037785260003,0,4.068670794993523
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,6325,0,0,0,0.6325,0.0,0,14.426526719995309
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,6148,0,0,0,0.6148,0.0,0,9.78396470900043
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.5,normal,0,na,10000,2903,448,836,0,0.2903,0.15432311401997933,0,11.012514916998043
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,m1,0,na,10000,3263,0,0,0,0.3263,0.0,0,5.430381175996445
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,4992,832,1403,0,0.4992,0.16666666666666663,0,7.071840171003714
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.5,m1,0,na,10000,2947,0,0,0,0.2947,0.0,0,4.186188634004793
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,m1,0,na,10000,4572,0,0,0,0.4572,0.0,0,9.316196024999954
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.5,m1,0,na,10000,2813,0,0,0,0.2813,0.0,0,10.311681307000981
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,8136,0,0,0,0.8136,0.0,0,14.996283499000128
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,4759,65,118,0,0.4759,0.013658331582265149,0,13.66160805799882
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,m1,0,na,10000,3030,4,5,0,0.303,0.0013201320132013583,0,8.516797503005364
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.5,m1,0,na,10000,4534,0,0,0,0.4534,0.0,0,6.019062680999923
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.5,m1,0,na,10000,2831,0,0,0,0.2831,0.0,0,6.8291629390005255
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.5,m1,0,na,10000,4900,0,0,0,0.49,0.0,0,10.07926006300113
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,m1,0,na,10000,3083,23,44,0,0.3083,0.007460265974699953,0,5.661133954999968
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.5,m1,0,na,10000,3371,554,998,0,0.3371,0.16434292494808667,0,4.572003814995696
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.5,m1,0,na,10000,2796,23,42,0,0.2796,0.00822603719599424,0,10.746119825998903
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.5,m1,0,na,10000,4520,0,1,0,0.452,0.0,0,4.993775558003108
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.5,m1,0,na,10000,4658,58,105,0,0.4658,0.012451696006869906,0,11.302739539001777
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.5,m1,0,na,10000,2852,22,41,0,0.2852,0.007713884992987419,0,3.9485774399945512
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.5,m1,0,na,10000,3098,1,2,0,0.3098,0.00032278889606196515,0,10.879662202001782
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.5,m1,0,na,10000,10000,0,0,0,1.0,0.0,0,13.382879734999733
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.5,m1,0,na,10000,2769,22,39,0,0.2769,0.00794510653665581,0,4.9800704840017715
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,m1,0,na,10000,6729,0,0,0,0.6729,0.0,0,5.812344300997211
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.5,m1,0,na,10000,8046,0,0,0,0.8046,0.0,0,14.977819218998775
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.5,m1,0,na,10000,2888,448,823,0,0.2888,0.15512465373961215,0,8.814909003995126
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.5,normal,0,na,10000,7039,146,249,0,0.7039,0.02074158261116632,0,8.49238412300474
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.5,m1,0,na,10000,6526,0,1,0,0.6526,0.0,0,8.375451757994597
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.5,m1,0,na,10000,2928,44,69,0,0.2928,0.015027322404371546,0,10.866421401995467
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.5,m1,0,na,10000,4446,70,123,0,0.4446,0.015744489428699993,0,13.041357196001627
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.5,m1,0,na,10000,2938,464,825,0,0.2938,0.15793056501021108,0,4.1132775799997034
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.5,m1,0,na,10000,4925,80,142,0,0.4925,0.01624365482233503,0,7.216919198006508
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.5,m1,0,na,10000,6835,0,0,0,0.6835,0.0,0,14.76015319799626
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.5,m1,0,na,10000,3096,497,876,0,0.3096,0.16052971576227393,0,10.81973513399862
5,z,3,"['x', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,2820,465,840,0,0.282,0.16489361702127658,0,4.736691518002772
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.5,m1,0,na,10000,5030,686,1171,0,0.503,0.13638170974155073,0,13.410662870999658
5,z,9,"['x', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,2454,348,631,0,0.2454,0.14180929095354522,0,3.5877718010015087
5,z,5,"['x', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,2571,320,595,0,0.2571,0.12446518864255152,0,10.316686480000499
5,z,7,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,2633,38,67,0,0.2633,0.014432206608431475,0,10.369220713997493
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.5,m1,0,na,10000,8048,2,3,0,0.8048,0.0002485089463221124,0,14.677489630004857
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.5,m1,0,na,10000,6739,77,134,0,0.6739,0.011426027600534239,0,14.556235018004372
5,z,13,"['x', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,2709,16,30,0,0.2709,0.005906238464377989,0,4.57366507199913
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,2948,26,51,0,0.2948,0.008819538670284954,0,10.78064581399667
5,z,2,"['z', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,4658,640,1096,0,0.4658,0.13739802490339204,0,13.19421175699972
5,z,10,"['z', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,4720,50,89,0,0.472,0.010593220338983023,0,6.026707908997196
5,z,6,"['z', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,4504,81,156,0,0.4504,0.017984014209591503,0,10.546696632998646
5,z,15,"['x', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,3057,0,1,0,0.3057,0.0,0,10.715824419996352
5,z,17,"['x', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,2866,446,751,0,0.2866,0.1556175854849965,0,4.8720502110008965
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,7647,0,0,0,0.7647,0.0,0,14.980115992999345
5,z,4,"['z', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,6436,70,129,0,0.6436,0.010876320696084574,0,14.210634345996368
5,z,19,"['x', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,2681,24,47,0,0.2681,0.008951883625512913,0,6.13577485299902
5,z,14,"['z', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,4552,0,0,0,0.4552,0.0,0,13.092735548998462
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,2605,16,32,0,0.2605,0.006142034548944353,0,7.282522809000511
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,10000,0,0,0,1.0,0.0,0,15.026295393996406
5,z,18,"['z', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,4372,124,230,0,0.4372,0.02836230558096986,0,6.794551928003784
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,2652,8,15,0,0.2652,0.003016591251885359,0,5.393622211995535
5,z,23,"['x', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,2405,0,0,0,0.2405,0.0,0,10.215969258999394
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,6196,0,0,0,0.6196,0.0,0,14.547753863000253
5,z,27,"['x', 'z', 'x', 'z', 'z']",0.5,normal,0,na,10000,2544,0,0,0,0.2544,0.0,0,5.296674564000568
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,3861,0,0,0,0.3861,0.0,0,12.635656818994903
5,z,26,"['z', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,4101,0,0,0,0.4101,0.0,0,6.755943456002569
5,z,3,"['x', 'z', 'x', 'x', 'x']",0.5,m1,0,na,10000,2924,454,784,0,0.2924,0.15526675786593702,0,4.993077298000571
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,8499,0,0,0,0.8499,0.0,0,6.179038563001086
5,z,29,"['x', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,2509,0,0,0,0.2509,0.0,0,10.365041249002388
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.5,normal,0,na,10000,3263,0,0,0,0.3263,0.0,0,9.70640182599891
5,z,5,"['x', 'x', 'z', 'x', 'x']",0.5,m1,0,na,10000,2291,392,709,0,0.2291,0.17110432125709296,0,4.7933071189982
5,z,20,"['z', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,6188,0,1,0,0.6188,0.0,0,10.364720556004613
5,z,4,"['z', 'z', 'x', 'x', 'x']",0.5,m1,0,na,10000,6753,67,118,0,0.6753,0.009921516363097904,0,9.936601627996424
5,z,2,"['z', 'x', 'x', 'x', 'x']",0.5,m1,0,na,10000,5113,708,1243,0,0.5113,0.13847056522589474,0,13.517290067000431
5,z,30,"['z', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,4978,0,0,0,0.4978,0.0,0,13.34520099999645
