n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,12,"['x', 'z', 'x', 'z', 'x']",1,normal,0,na,100000,6338,110,188,0,0.06338,0.017355632691700817,0,153.74582245200872
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.9,normal,0,na,100000,11987,148,278,0,0.11987,0.012346708934679262,0,154.06026043300517
5,x,8,"['x', 'z', 'z', 'x', 'x']",1,normal,0,na,100000,7979,48,80,0,0.07979,0.006015791452562924,0,163.29925680882297
5,x,12,"['x', 'z', 'x', 'z', 'x']",1,m1,0,na,100000,10269,172,311,0,0.10269,0.016749440062323484,0,161.06181132094935
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.7,normal,0,na,100000,18154,138,245,0,0.18154,0.007601630494656786,0,170.07700340100564
5,x,8,"['x', 'z', 'z', 'x', 'x']",1,m1,0,na,100000,9721,81,144,0,0.09721,0.008332476082707485,0,176.58880305383354
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.9,normal,0,na,100000,12138,85,152,0,0.12138,0.007002801120448154,0,178.8621541899629
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.7,normal,0,na,100000,15485,57,90,0,0.15485,0.0036809815950920033,0,181.14854148193263
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,100000,28828,152,279,0,0.28828,0.005272651588733135,0,183.95536335301585
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,100000,28701,47,88,0,0.28701,0.0016375736037071986,0,203.3842233379837
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.3,normal,0,na,100000,43552,60,119,0,0.43552,0.0013776634827332712,0,217.86170997982845
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.3,normal,0,na,100000,47957,21,38,0,0.47957,0.000437892278499441,0,233.01119295298122
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.15,normal,0,na,100000,68658,6,13,0,0.68658,8.738967054089386e-05,0,250.02483031107113
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.15,normal,0,na,100000,69192,36,69,0,0.69192,0.0005202913631633388,0,251.89269557897933
