n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,164,0,0,0,0.0164,0.0,0,3.17639434299781
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,906,6,6,0,0.0906,0.0066225165562914245,0,6.500655531010125
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,1207,0,0,0,0.1207,0.0,0,8.951754519992392
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,1717,0,1,0,0.1717,0.0,0,9.41522071500367
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,12,0,1,0,0.0012,0.0,0,2.8089700499986066
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,1034,0,0,0,0.1034,0.0,0,8.274405755000771
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,1874,0,0,0,0.1874,0.0,0,11.062876330994186
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,2748,0,1,0,0.2748,0.0,0,10.779971401003422
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,2724,0,0,0,0.2724,0.0,0,12.188757437004824
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,1398,24,43,0,0.1398,0.01716738197424894,0,7.605126601993106
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,3285,0,0,0,0.3285,0.0,0,12.315386315007345
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,1456,0,0,0,0.1456,0.0,0,8.771240362999379
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,747,304,543,0,0.0747,0.40696117804551535,0,9.131503273005364
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,2586,2,5,0,0.2586,0.0007733952049496784,0,4.124156877995119
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,41,10,13,0,0.0041,0.24390243902439024,0,5.9795129539998015
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,4291,1,2,0,0.4291,0.00023304591004424946,0,5.644889440009138
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,2645,92,161,0,0.2645,0.034782608695652195,0,11.909866612011683
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,10000,0,0,0,1.0,0.0,0,14.339346872002352
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,8,4,7,0,0.0008,0.5,0,3.344081699004164
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,1376,37,74,0,0.1376,0.026889534883720922,0,9.093560719004017
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.5,normal,0,na,10000,1150,240,439,0,0.115,0.20869565217391306,0,3.6044578949949937
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,2054,67,124,0,0.2054,0.03261927945472254,0,9.494917768999585
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,23,12,19,0,0.0023,0.5217391304347826,0,5.940857310008141
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,3032,96,181,0,0.3032,0.0316622691292876,0,5.0308935070061125
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,4433,0,0,0,0.4433,0.0,0,7.93210764300602
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,4736,2,3,0,0.4736,0.0004222972972972583,0,14.11204056101269
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.5,normal,0,na,10000,3479,1004,1446,0,0.3479,0.28858867490658235,0,7.13066599299782
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.5,normal,0,na,10000,2826,112,201,0,0.2826,0.03963198867657469,0,12.193714817010914
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,m1,0,na,10000,1487,0,0,0,0.1487,0.0,0,9.362436278010136
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,4378,12,23,0,0.4378,0.002740977615349527,0,10.375740483999834
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.5,m1,0,na,10000,1292,0,0,0,0.1292,0.0,0,5.537419504995341
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.5,m1,0,na,10000,2085,0,0,0,0.2085,0.0,0,7.655603387000156
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,m1,0,na,10000,1097,10,19,0,0.1097,0.00911577028258892,0,5.288316261998261
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,m1,0,na,10000,1191,22,40,0,0.1191,0.01847187237615444,0,7.126521737998701
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.5,m1,0,na,10000,3,2,1,0,0.0003,0.6666666666666667,0,3.636743826995371
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.5,normal,0,na,10000,5668,300,501,0,0.5668,0.05292872265349324,0,8.265391367007396
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.5,m1,0,na,10000,1723,0,0,0,0.1723,0.0,0,9.601287287994637
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.5,m1,0,na,10000,2583,0,0,0,0.2583,0.0,0,11.741643953006133
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.5,m1,0,na,10000,3678,0,0,0,0.3678,0.0,0,10.444618420006009
