n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,8,"['x', 'z', 'z', 'x', 'x']",1,normal,0,na,10000,238,4,7,0,0.0238,0.01680672268907568,0,3.119673318004061
5,x,10,"['x', 'x', 'x', 'z', 'x']",1,normal,0,na,10000,459,0,0,0,0.0459,0.0,0,5.081383251999796
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,normal,0,na,10000,125,0,0,0,0.0125,0.0,0,6.5814030559995444
5,x,4,"['x', 'z', 'x', 'x', 'x']",1,normal,0,na,10000,324,0,0,0,0.0324,0.0,0,7.155548899005225
5,x,6,"['x', 'x', 'z', 'x', 'x']",1,normal,0,na,10000,225,0,1,0,0.0225,0.0,0,7.892761221999535
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,normal,0,na,10000,1296,0,0,0,0.1296,0.0,0,5.552179097998305
5,x,7,"['z', 'x', 'z', 'x', 'x']",1,normal,0,na,10000,1380,0,0,0,0.138,0.0,0,9.18367696700443
5,x,12,"['x', 'z', 'x', 'z', 'x']",1,normal,0,na,10000,184,10,19,0,0.0184,0.05434782608695654,0,7.432973119997769
5,x,14,"['x', 'x', 'z', 'z', 'x']",1,normal,0,na,10000,277,20,30,0,0.0277,0.07220216606498198,0,4.612782411997614
5,x,16,"['x', 'z', 'z', 'z', 'x']",1,normal,0,na,10000,444,198,360,0,0.0444,0.44594594594594594,0,6.542028342002595
5,x,18,"['x', 'x', 'x', 'x', 'z']",1,normal,0,na,10000,517,0,1,0,0.0517,0.0,0,3.3583791720011504
5,x,11,"['z', 'x', 'x', 'z', 'x']",1,normal,0,na,10000,1253,1,2,0,0.1253,0.0007980845969672856,0,9.993324541996117
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,normal,0,na,10000,10000,0,0,0,1.0,0.0,0,8.032275896999636
5,x,20,"['x', 'z', 'x', 'x', 'z']",1,normal,0,na,10000,294,14,23,0,0.0294,0.04761904761904767,0,5.68977096999879
5,x,15,"['z', 'x', 'z', 'z', 'x']",1,normal,0,na,10000,1684,168,267,0,0.1684,0.0997624703087886,0,10.348126566001156
5,x,19,"['z', 'x', 'x', 'x', 'z']",1,normal,0,na,10000,932,2,4,0,0.0932,0.0021459227467811592,0,7.459691625997948
5,x,22,"['x', 'x', 'z', 'x', 'z']",1,normal,0,na,10000,242,18,29,0,0.0242,0.07438016528925617,0,3.861094879997836
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,normal,0,na,10000,2911,0,0,0,0.2911,0.0,0,13.898997878000955
5,x,28,"['x', 'z', 'x', 'z', 'z']",1,normal,0,na,10000,337,117,212,0,0.0337,0.34718100890207715,0,3.213852755005064
5,x,27,"['z', 'x', 'x', 'z', 'z']",1,normal,0,na,10000,562,72,117,0,0.0562,0.12811387900355875,0,4.154082786000799
5,x,26,"['x', 'x', 'x', 'z', 'z']",1,normal,0,na,10000,163,10,21,0,0.0163,0.06134969325153372,0,7.118062030996953
5,x,24,"['x', 'z', 'z', 'x', 'z']",1,normal,0,na,10000,358,139,264,0,0.0358,0.388268156424581,0,8.200843943996006
5,x,30,"['x', 'x', 'z', 'z', 'z']",1,normal,0,na,10000,128,42,67,0,0.0128,0.328125,0,3.0054381969966926
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,normal,0,na,10000,2248,0,0,0,0.2248,0.0,0,13.034923405000882
5,x,23,"['z', 'x', 'z', 'x', 'z']",1,normal,0,na,10000,1147,105,180,0,0.1147,0.09154315605928509,0,8.336693770004786
5,x,21,"['z', 'z', 'x', 'x', 'z']",1,normal,0,na,10000,1918,16,23,0,0.1918,0.008342022940563076,0,12.77358303899382
5,x,31,"['z', 'x', 'z', 'z', 'z']",1,normal,0,na,10000,1392,580,679,0,0.1392,0.41666666666666663,0,8.44102418699913
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m1,0,na,10000,237,0,0,0,0.0237,0.0,0,7.366262698997161
5,x,6,"['x', 'x', 'z', 'x', 'x']",1,m1,0,na,10000,183,0,0,0,0.0183,0.0,0,3.740143857001385
