n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,1461,0,0,0,0.1461,0.0,0,3.441577039004187
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.5,normal,0,na,10000,828,0,0,0,0.0828,0.0,0,3.511979243994574
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,12,0,0,0,0.0012,0.0,0,7.541007524007
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,1309,0,0,0,0.1309,0.0,0,9.048402676009573
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,873,6,12,0,0.0873,0.0068728522336769515,0,9.487588455012883
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,27,0,0,0,0.0027,0.0,0,3.900178481009789
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,normal,0,na,10000,2744,0,0,0,0.2744,0.0,0,12.32648488599807
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.5,normal,0,na,10000,2880,0,0,0,0.288,0.0,0,8.029135028002202
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.5,normal,0,na,10000,2820,0,0,0,0.282,0.0,0,9.740230438008439
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,1492,428,759,0,0.1492,0.28686327077747986,0,6.604362312005833
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,1408,28,47,0,0.1408,0.019886363636363646,0,9.651115492000827
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.5,normal,0,na,10000,12,4,7,0,0.0012,0.33333333333333337,0,3.3748336450080387
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,1,0,0,0,0.0001,0.0,0,6.062628562998725
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.5,normal,0,na,10000,10000,0,0,0,1.0,0.0,0,10.92775570100639
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.5,normal,0,na,10000,5643,0,0,0,0.5643,0.0,0,12.351753705006558
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.5,normal,0,na,10000,1111,303,562,0,0.1111,0.2727272727272727,0,4.166406945994822
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,5,1,2,0,0.0005,0.19999999999999996,0,3.892040063001332
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.5,normal,0,na,10000,2769,140,248,0,0.2769,0.050559768869627986,0,12.090409836993786
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.5,normal,0,na,10000,4653,1,2,0,0.4653,0.00021491510853210993,0,11.545052685003611
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.5,normal,0,na,10000,3093,0,0,0,0.3093,0.0,0,11.316363564998028
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.5,normal,0,na,10000,2451,76,129,0,0.2451,0.03100775193798455,0,9.189441333001014
