n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.3,m2,0,10000,8857,0,0,0,0.8857,0.0,0,3.4314517858438194
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.5,m2,0,10000,8329,0,0,0,0.8329,0.0,0,3.429151089861989
5,x,25,"['z', 'z', 'z', 'x', 'z']",1,m2,0,10000,5389,3,4,0,0.5389,0.0005566895527927551,0,3.1203482458367944
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.9,m2,0,10000,6916,1,2,0,0.6916,0.00014459224985541308,0,3.185279196128249
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.7,m2,0,10000,6880,1,2,0,0.688,0.00014534883720929148,0,8.021180907730013
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.15,m2,0,10000,9452,0,0,0,0.9452,0.0,0,7.377905437257141
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.1,m2,0,10000,9527,0,0,0,0.9527,0.0,0,8.408768861088902
5,x,8,"['x', 'z', 'z', 'x', 'x']",1,m2,0,10000,181,6,7,6002,0.04527263631815908,0.03314917127071826,0,0.8360876827500761
5,z,8,"['z', 'z', 'z', 'x', 'x']",1,m2,0,10000,6601,6,12,0,0.6601,0.0009089531889108216,0,3.511370404623449
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.9,m2,0,10000,7098,2,5,0,0.7098,0.00028176951253877647,0,3.1044230377301574
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.7,m2,0,10000,1213,8,13,3723,0.19324518081886252,0.0065952184666117075,0,1.4817620171234012
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.9,m2,0,10000,441,14,22,5696,0.10246282527881041,0.031746031746031744,0,0.9464409067295492
5,z,25,"['x', 'x', 'x', 'z', 'z']",1,m2,0,10000,334,8,13,6082,0.0852475752935171,0.0239520958083832,0,0.8283046223223209
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.7,m2,0,10000,8050,1,2,0,0.805,0.0001242236024844301,0,8.199296998791397
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.15,m2,0,10000,6434,2,4,1036,0.7177599286033021,0.00031084861672370234,0,6.822117242962122
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.5,m2,0,10000,8074,2,1,0,0.8074,0.0002477086945751328,0,3.1930788811296225
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.5,m2,0,10000,2011,10,19,3323,0.3011831660925565,0.004972650422675251,0,2.320215334184468
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.3,m2,0,10000,3658,10,19,2062,0.46082136558327036,0.0027337342810278553,0,5.376983265858144
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.3,m2,0,10000,8995,0,0,0,0.8995,0.0,0,3.099129677284509
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.9,m2,0,10000,459,10,17,6011,0.11506643268989722,0.02178649237472763,0,0.8465141812339425
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.15,m2,0,10000,9421,0,0,0,0.9421,0.0,0,3.0775218550115824
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.1,m2,0,10000,7511,2,5,674,0.8053828007720352,0.00026627612834506653,0,2.676995463203639
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.1,m2,0,10000,9642,0,0,0,0.9642,0.0,0,2.7953686229884624
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.7,m2,0,10000,668,6,11,4357,0.11837674995569733,0.008982035928143728,0,0.998378471005708
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.5,m2,0,10000,1959,12,25,3683,0.3101155611841064,0.006125574272588086,0,1.1562208249233663
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.3,m2,0,10000,3963,12,24,2051,0.49855327714177883,0.003028009084027228,0,1.5151562681421638
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.15,m2,0,10000,6142,1,2,995,0.6820655191560244,0.00016281341582546904,0,1.7692418489605188
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.1,m2,0,10000,6685,0,1,927,0.7368014989529373,0.0,0,1.7802502559497952
