n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,14649,0,0,0,0.014649,0.0,0,395.5976319659967
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,168835,0,0,0,0.168835,0.0,0,403.1416998949135
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,m1,0,na,1000000,601067,0,0,0,0.601067,0.0,0,450.83159170206636
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,614.0455091090407
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,50159,0,0,0,0.050159,0.0,0,703.515959503944
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,normal,0,na,1000000,265361,0,0,0,0.265361,0.0,0,710.0000628159614
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,normal,0,na,1000000,499044,0,1,0,0.499044,0.0,0,738.0871169219026
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,113020,0,0,0,0.11302,0.0,0,801.5147957089357
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m1,0,na,1000000,231129,0,0,0,0.231129,0.0,0,804.8338185499888
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,894.5180459519615
