n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m1,0,na,1000000,332169,0,0,0,0.332169,0.0,0,354.73466561804526
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,m1,0,na,1000000,433016,0,0,0,0.433016,0.0,0,538.1964047290385
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,48733,0,0,0,0.048733,0.0,0,625.6443768079625
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,96091,0,0,0,0.096091,0.0,0,631.8168206660775
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,14701,0,0,0,0.014701,0.0,0,630.7629449689994
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,28517,0,0,0,0.028517,0.0,0,669.3032455529319
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,687.3084120260319
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,normal,0,na,1000000,98993,0,0,0,0.098993,0.0,0,744.8872988050571
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,normal,0,na,1000000,451491,0,0,0,0.451491,0.0,0,751.6054621969815
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,857.4135921070119
