n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,m1,0,na,1000000,555666,0,0,0,0.555666,0.0,0,423.23048778797965
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,normal,0,na,1000000,309625,0,0,0,0.309625,0.0,0,444.50073010707274
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,251931,0,0,0,0.251931,0.0,0,530.9419517701026
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,32656,0,0,0,0.032656,0.0,0,563.3062958430964
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,590.6036832970567
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,46123,0,0,0,0.046123,0.0,0,658.3571611880325
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,98994,0,0,0,0.098994,0.0,0,697.2553385129431
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,normal,0,na,1000000,220185,2,5,0,0.220185,9.083270885890116e-06,0,727.7245543440804
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m1,0,na,1000000,423874,0,0,0,0.423874,0.0,0,741.6234343339456
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,0,1,0,1.0,0.0,0,898.1268852140056
