n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,33214,0,0,0,0.033214,0.0,0,281.268783506006
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,32610,0,0,0,0.03261,0.0,0,325.88706928899046
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m1,0,na,1000000,121157,0,0,0,0.121157,0.0,0,528.433121267939
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,581.1820494739804
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,m1,0,na,1000000,439927,0,0,0,0.439927,0.0,0,595.2090986230178
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,normal,0,na,1000000,165112,0,0,0,0.165112,0.0,0,696.9245332280407
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m1,0,na,1000000,475065,0,0,0,0.475065,0.0,0,748.7682949320879
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,normal,0,na,1000000,353729,0,0,0,0.353729,0.0,0,759.8823173430283
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,0,0,0,1.0,0.0,0,862.1626470600022
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,normal,0,na,1000000,505842,0,0,0,0.505842,0.0,0,885.697534025996
