n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,255,474,0,1.0,0.0002550000000000052,0,4.91541504394263
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,1000000,402398,10,19,391627,0.6614330353253678,2.4851018146199166e-05,0,18.84976981091313
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,802,1445,0,1.0,0.0008019999999999694,0,71.66182522219606
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,1000000,271449,2,4,392173,0.4465892433208791,7.367866523777522e-06,0,16.900979268131778
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,608386,44,80,0,0.608386,7.232250577760002e-05,0,15.727208086987957
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,0,1000000,1000000,255,474,0,1.0,0.0002550000000000052,0,2.301896123914048
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,0,1000000,608386,44,80,391614,1.0,7.232250577760002e-05,0,3.606414705980569
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,523400,96,167,0,0.5234,0.00018341612533434581,0,101.20301352604292
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,402398,10,19,0,0.402398,2.4851018146199166e-05,0,25.839851594064385
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,339450,12,23,0,0.33945,3.535130357934513e-05,0,87.02617860492319
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,271449,2,4,0,0.271449,7.367866523777522e-06,0,33.87449484411627
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,228776,2,3,0,0.228776,8.742175752751713e-06,0,83.37432585912757
