n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,5000000,1270596,6,11,0,0.2541192,4.722193364337102e-06,320.8766591362655,-6.62182898260653
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,5000000,1832306,18,31,0,0.3664612,9.823686654919506e-06,362.9285886227153,16.338490586262196
4,x,4,"['x', 'z', 'x', 'x']",0.01,normal,0,5000000,1155095,2904,5376,0,0.231019,0.002514078928573027,481.45407254993916,33.67471226211637
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,5000000,2737986,200,367,0,0.5475972,7.304639249439138e-05,303.40245259879157,-15.066574579104781
4,x,6,"['x', 'x', 'z', 'x']",0.01,normal,0,5000000,1158609,5005,9516,0,0.2317218,0.004319835250718773,423.40503273019567,88.85634430218488
4,x,7,"['z', 'x', 'z', 'x']",0.01,normal,0,5000000,1801465,31792,55766,0,0.360293,0.017647858826011054,588.3423881330527,73.40725523792207
4,x,8,"['x', 'z', 'z', 'x']",0.01,normal,0,5000000,1451289,246808,411704,0,0.2902578,0.17006123521917416,485.5853312248364,594.3963593859226
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,5000000,5000000,1700,3085,0,1.0,0.00034000000000000696,266.66611262317747,67.89759452082217
4,x,10,"['x', 'x', 'x', 'z']",0.01,normal,0,5000000,1239596,7632,14497,0,0.2479192,0.0061568446493858175,1033.1188637139276,105.63946076808497
4,x,11,"['z', 'x', 'x', 'z']",0.01,normal,0,5000000,1757772,22476,40710,0,0.3515544,0.012786641270881582,1214.8438976872712,-556.6461654822342
4,x,12,"['x', 'z', 'x', 'z']",0.01,normal,0,5000000,1289630,174170,312093,0,0.257926,0.1350542403635151,505.6629730039276,38.32715524500236
4,x,13,"['z', 'z', 'x', 'z']",0.01,normal,0,5000000,3144425,106456,181885,0,0.628885,0.03385547437130798,792.9845435046591,733.2741618743166
4,x,14,"['x', 'x', 'z', 'z']",0.01,normal,0,5000000,1259169,159133,287860,0,0.2518338,0.12637938195746556,451.45061927381903,79.05233364086598
