n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,238,433,0,1.0,0.00023799999999996047,0,2.5432916360441595
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,609078,48,91,0,0.609078,7.880764040069099e-05,0,16.12184859905392
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,1000000,402988,9,18,391038,0.6617621460780804,2.2333171211030844e-05,0,13.425502825062722
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,402988,9,18,0,0.402988,2.2333171211030844e-05,0,33.71316907485016
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,1000000,272730,1,2,390698,0.44761054452471843,3.666630000398463e-06,0,18.351593168918043
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,0,1000000,609078,48,91,390922,1.0,7.880764040069099e-05,0,3.7603071089833975
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,812,1421,0,1.0,0.0008120000000000349,0,87.41891387407668
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,523630,93,166,0,0.52363,0.00017760632507690666,0,93.28281653113663
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,0,1000000,1000000,238,433,0,1.0,0.00023799999999996047,0,2.4625498079694808
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,272730,1,2,0,0.27273,3.666630000398463e-06,0,31.860787095036358
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,340088,4,7,0,0.340088,1.1761661687592628e-05,0,83.54255495686084
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,229605,4,8,0,0.229605,1.7421223405422737e-05,0,76.96102886507288
