n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,8,x,0.01,normal,0,100000,29087,6324,11139,0,0.29087,0.21741671537112794,0,16.106828469986795
4,x,8,z,0.01,normal,0,100000,29087,6324,11139,0,0.29087,0.21741671537112794,0,16.106828469986795
4,x,8,z,0.01,normal,0,100000,29087,6324,11139,0,0.29087,0.21741671537112794,0,16.106828469986795
4,x,8,x,0.01,normal,0,100000,29087,6324,11139,0,0.29087,0.21741671537112794,0,16.106828469986795
4,x,9,z,0.01,normal,0,100000,100000,90,159,0,1.0,0.0009000000000000119,0,20.318660247983644
4,x,9,z,0.01,normal,0,100000,100000,90,159,0,1.0,0.0009000000000000119,0,20.318660247983644
4,x,9,z,0.01,normal,0,100000,100000,90,159,0,1.0,0.0009000000000000119,0,20.318660247983644
4,x,9,x,0.01,normal,0,100000,100000,90,159,0,1.0,0.0009000000000000119,0,20.318660247983644
4,x,12,x,0.01,normal,0,100000,25573,4832,8831,0,0.25573,0.18894928244633014,0,15.366231177002192
4,x,12,z,0.01,normal,0,100000,25573,4832,8831,0,0.25573,0.18894928244633014,0,15.366231177002192
4,x,12,x,0.01,normal,0,100000,25573,4832,8831,0,0.25573,0.18894928244633014,0,15.366231177002192
4,x,12,z,0.01,normal,0,100000,25573,4832,8831,0,0.25573,0.18894928244633014,0,15.366231177002192
4,x,4,x,0.01,normal,0,100000,23016,162,315,0,0.23016,0.007038581856100068,0,36.84965521498816
4,x,4,z,0.01,normal,0,100000,23016,162,315,0,0.23016,0.007038581856100068,0,36.84965521498816
4,x,4,x,0.01,normal,0,100000,23016,162,315,0,0.23016,0.007038581856100068,0,36.84965521498816
4,x,4,x,0.01,normal,0,100000,23016,162,315,0,0.23016,0.007038581856100068,0,36.84965521498816
4,x,2,x,0.01,normal,0,100000,25450,2,1,0,0.2545,7.858546168959535e-05,0,39.990486644004704
4,x,2,x,0.01,normal,0,100000,25450,2,1,0,0.2545,7.858546168959535e-05,0,39.990486644004704
4,x,2,x,0.01,normal,0,100000,25450,2,1,0,0.2545,7.858546168959535e-05,0,39.990486644004704
4,x,2,x,0.01,normal,0,100000,25450,2,1,0,0.2545,7.858546168959535e-05,0,39.990486644004704
4,x,6,x,0.01,normal,0,100000,23374,259,500,0,0.23374,0.011080687943869294,0,40.95821299700765
4,x,6,x,0.01,normal,0,100000,23374,259,500,0,0.23374,0.011080687943869294,0,40.95821299700765
4,x,6,z,0.01,normal,0,100000,23374,259,500,0,0.23374,0.011080687943869294,0,40.95821299700765
4,x,6,x,0.01,normal,0,100000,23374,259,500,0,0.23374,0.011080687943869294,0,40.95821299700765
