n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,237,434,0,1.0,0.00023700000000004273,0,4.879162084078416
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,607520,46,89,0,0.60752,7.571767184622047e-05,0,29.542347202077508
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,1000000,401720,6,12,392514,0.6612827291493137,1.4935776162516845e-05,0,13.649151811841875
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,401720,6,12,0,0.40172,1.4935776162516845e-05,0,44.50241376901977
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,1000000,271618,5,10,392344,0.44699303553326225,1.8408205641695652e-05,0,34.72013086988591
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,0,1000000,607520,46,89,392480,1.0,7.571767184622047e-05,0,3.8013673331588507
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,768,1340,0,1.0,0.0007679999999999909,0,168.71128062112257
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,0,1000000,1000000,237,434,0,1.0,0.00023700000000004273,0,2.318841428961605
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,524076,88,161,0,0.524076,0.00016791457727505232,0,105.007850097958
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,271618,5,10,0,0.271618,1.8408205641695652e-05,0,27.098642522934824
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,340202,11,18,0,0.340202,3.233373113620264e-05,0,75.34873725590296
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,229699,2,3,0,0.229699,8.707047048583938e-06,0,83.93879348784685
