n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",0.005,m2,0,1000000,632965,2,3,225649,0.8174135501858976,3.1597323706389346e-06,0,5.871557891136035
4,x,3,"['z', 'x', 'x', 'x']",0.0001,m2,0,1000000,990845,0,0,5116,0.9959402302177942,0.0,0,0.6348270978778601
4,x,3,"['z', 'x', 'x', 'x']",0.001,m2,0,1000000,912432,0,0,50722,0.9611852376226985,0.0,0,1.4557666599284858
4,x,3,"['z', 'x', 'x', 'x']",0.0005,m2,0,1000000,955097,0,0,25804,0.9803951155619608,0.0,0,1.1572885650675744
4,x,2,"['x', 'x', 'x', 'x']",0.005,m2,0,1000000,520076,0,0,225604,0.6715892127541981,0.0,0,6.761889375979081
4,x,2,"['x', 'x', 'x', 'x']",0.001,m2,0,1000000,877047,0,0,50636,0.9238258455134174,0.0,0,1.6444634369108826
4,x,2,"['x', 'x', 'x', 'x']",0.0005,m2,0,1000000,936466,0,0,25724,0.9611916951664621,0.0,0,1.1477086609229445
4,x,2,"['x', 'x', 'x', 'x']",0.0001,m2,0,1000000,986895,0,0,5142,0.9919958426227663,0.0,0,0.5413490631617606
