n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept.1,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,z,8,0.001,m1,anqi,80000000000,1.0,80000000000,3.75e-11,0.0,80000,0.0,4.243471433493156e-11,6.123647808968184e-09,0.9999999999625,4.2434715441413376e-11,6.123647968641817e-09,3,-1,8,8,0,1.0,0.0,80000000000,3.0,0,0,0,0,176412.00800618768,"['z', 'z', 'z', 'x']"
4,z,12,0.001,m1,anqi,79999000000,0.9640027472468404,77119255777,0.0,1.2881495699138877e-06,79999,0.0001858884904449,0.0,0.0,0.9640027472468404,1.2881495699138877e-06,0.0001858884904449,2,0,24,8,16,1.0,0.0,77119255777,0.0,0,0,0,0,565085.4581544787,"['z', 'z', 'x', 'z']"
