n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept.1,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,x,2,0.0025,m1,anqi,154900000000,0.7442728309941897,115287861521,5.724728720636577e-10,2.1178122232846978e-06,3098,6.014119952669334e-05,1.3665735538718688e-10,3.880767702994886e-09,0.7442728305681084,2.117809897951289e-06,6.0141133492349504e-05,0,2,56,56,48,1.0,0.0,115287861521,66.0,0,0,0,0,583096.943602622,"['x', 'x', 'x', 'x']"
4,x,2,0.0025,normal,anqi,2300000000,0.7077144391304347,1627743210,7.31094263702535e-08,1.712339193133112e-05,46,5.925331352483284e-05,1.3511715919400313e-08,4.675556938960191e-08,0.7077143873913043,1.7128565695866536e-05,5.927121667704415e-05,0,2,64,64,64,1.0,0.0,1627743210,119.0,0,0,0,0,53675.83954806401,"['x', 'x', 'x', 'x']"
4,x,3,0.0025,m1,anqi,155050000000,0.8158891567429861,126503613753,1.4624025678350687e-09,1.9127390411350297e-06,3101,5.434386643107201e-05,2.113185835508471e-10,6.003886903503561e-09,0.8158891555498226,1.912736351405129e-06,5.434379001169679e-05,1,1,40,40,32,1.0,0.0,126503613753,185.0,0,0,0,0,395955.1931375534,"['z', 'x', 'x', 'x']"
4,x,3,0.0025,normal,anqi,2300000000,0.7758269591304348,1784402006,1.5523252799003548e-07,1.553733606184936e-05,46,5.3764969505191015e-05,1.958262104768856e-08,6.776316218363166e-08,0.7758268386956522,1.5532214377447028e-05,5.3747246569636906e-05,1,1,48,48,48,1.0,0.0,1784402006,277.0,0,0,0,0,48766.454766794006,"['z', 'x', 'x', 'x']"
4,x,5,0.0025,m1,anqi,155150000000,0.8952349277924588,138895699047,6.105302946647086e-09,1.548420449626356e-06,3103,4.4007197740726666e-05,4.10571562216929e-10,1.1668732436050822e-08,0.8952349223267806,1.5484219635008366e-06,4.400724076610368e-05,2,0,24,24,16,1.0,0.0,138895699047,848.0,0,0,0,0,167731.18990957897,"['z', 'z', 'x', 'x']"
4,x,5,0.0025,normal,anqi,2300000000,0.8523893091304349,1960495411,8.538641521271134e-07,1.3726515592555357e-05,46,4.749885625878812e-05,4.148920488367274e-08,1.4356810115232704e-07,0.8523885813043479,1.3719061299793382e-05,4.7473061629552127e-05,2,0,32,32,32,1.0,0.0,1960495411,1674.0,0,0,0,0,36193.33654376001,"['z', 'z', 'x', 'x']"
4,x,9,0.0025,m1,anqi,155300000000,1.0,155300000000,2.4919510624597562e-08,0.0,3106,0.0,7.899143844862976e-10,2.2460771870021496e-08,0.9999999750804892,7.899143840615416e-10,2.2460771857943792e-08,3,-1,8,8,0,1.0,0.0,155300000000,3870.0,0,0,0,0,22647.53044106173,"['z', 'z', 'z', 'x']"
4,x,9,0.0025,normal,anqi,2400000000,1.0,2400000000,5.0587500000000005e-06,0.0,48,0.0,8.08331488994021e-08,2.85728818019479e-07,0.99999494125,8.083314889588057e-08,2.857288180070311e-07,3,-1,16,16,16,1.0,0.0,2400000000,12141.0,0,0,0,0,17453.100896573997,"['z', 'z', 'z', 'x']"
