n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept.1,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,x,4,0.001,m1,val,1060000000,0.8866194047169811,939816569,6.274404295808657e-05,1.903992592418115e-05,1060,0.0003162729982477,3.571619721428018e-07,5.93283231455289e-06,0.8865637745283019,1.9024010494214885e-05,0.0003160086263812,0,2,56,40,48,1.0,0.0,939816569,182.0,117572,0,0,0,91293.35529818576,"['x', 'z', 'x', 'x']"
4,x,4,0.001,normal,val,1057000000,0.860256784295175,909291421,6.288253988887624e-05,2.182783919602955e-05,1057,0.0003620696881944,3.623902917529672e-07,6.01115569714954e-06,0.8602026892147588,2.183602412809501e-05,0.0003622054559071,0,2,64,48,64,1.0,0.0,909291421,213.0,113931,0,0,0,494917.0151877508,"['x', 'z', 'x', 'x']"
4,z,7,0.001,m1,val,964000000,0.8927174647302905,860579636,5.262842065368906e-05,1.928946490554941e-05,964,0.0003055643091746,3.381732758183193e-07,5.357001032051137e-06,0.8926704823651452,1.9280678628745045e-05,0.0003054251258113,0,2,56,24,48,1.0,0.0,860579636,189.0,90204,0,0,0,423092.00708566885,"['x', 'z', 'z', 'x']"
4,z,7,0.001,normal,val,963000000,0.8668904091381101,834815464,5.305721118066472e-05,2.213675645879828e-05,963,0.0003504863102002,3.391207826463981e-07,5.369223447129432e-06,0.8668444143302181,2.213435157347755e-05,0.0003504482341892,0,2,64,32,64,1.0,0.0,834815464,206.0,88174,0,0,0,451896.26830427896,"['x', 'z', 'z', 'x']"
4,z,15,0.005,m1,anqi,342700000000,0.6244916476189087,214013287639,1.401770529582893e-09,1.6404034481240935e-06,6854,6.928937631458733e-05,1.5833763843950594e-10,6.688059713081053e-09,0.6244916467435074,1.6404019044074878e-06,6.928931110918866e-05,0,2,56,8,48,1.0,0.0,214013287639,300.0,0,0,0,0,1414003.7209017628,"['x', 'z', 'z', 'z']"
