n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept.1,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,x,2,0.005,m1,anqi,1674000000,0.5546923285543608,928554958,1.615399299939414e-08,2.3506763383185097e-05,1674,0.0004906982297876,8.140774827268981e-09,1.699367850743005e-07,0.5546923195937873,2.3506759202795545e-05,0.0004906981425229,0,2,56,56,48,1.0,0.0,928554958,15.0,0,0,0,0,87631.93080290244,"['x', 'x', 'x', 'x']"
4,x,2,0.005,normal,anqi,1671000000,0.5018650987432675,838616580,1.160269803075215e-06,2.4314725572196385e-05,1671,0.0005071092423306,6.976827881808212e-08,1.455091027249954e-06,0.5018645164572112,2.4315334444694344e-05,0.0005071219410086,0,2,64,64,64,1.0,0.0,838616580,973.0,0,0,0,0,319311.68590927066,"['x', 'x', 'x', 'x']"
4,x,3,0.005,m1,anqi,1674000000,0.666401844683393,1115556688,5.1985801685975296e-08,2.1878318495148467e-05,1674,0.0004567048207061,1.3381840503342532e-08,2.793428146295971e-07,0.6664018100358423,2.187803108935636e-05,0.0004566988211769,1,1,40,40,32,1.0,0.0,1115556688,58.0,0,0,0,0,75702.64231022832,"['z', 'x', 'x', 'x']"
4,x,3,0.005,normal,anqi,1671000000,0.6029864661879114,1007590385,2.5615095033529834e-06,2.33464263758348e-05,1671,0.0004869143414933,9.956278720303381e-08,2.0764869187167586e-06,0.60298492160383,2.334474977264681e-05,0.0004868793741658,1,1,48,48,48,1.0,0.0,1007590385,2581.0,0,0,0,0,338551.6922963236,"['z', 'x', 'x', 'x']"
