n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept.1,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,x,2,0.0025,m1,anqi,19538000000,0.7442662654826492,14541474295,8.938174249970601e-10,6.121614805990571e-06,19538,0.0004365660707993,4.857355515573837e-10,3.4640477702621606e-08,0.7442662648172791,6.121611655952812e-06,0.0004365658461527,0,2,56,56,48,1.0,0.0,14541474295,13.0,0,0,0,0,484347.1457230395,"['x', 'x', 'x', 'x']"
4,x,2,0.0025,normal,anqi,223000000,0.707665067264574,157809310,8.237056843753918e-08,5.9781027732934014e-05,223,0.0004554699582217,4.69714105295467e-08,3.578738473196448e-07,0.7076650089686098,5.977997110627172e-05,0.000455461907813,0,2,64,64,64,1.0,0.0,157809310,13.0,0,0,0,0,28141.82988829841,"['x', 'x', 'x', 'x']"
4,x,3,0.0025,m1,anqi,19538000000,0.8158818993243935,15940700549,1.4428349870955912e-09,5.461023645688338e-06,19538,0.0003894556765001,5.8933768147767e-10,4.20289162468895e-08,0.8158818981472004,5.4610233585119816e-06,0.00038945565602,1,1,40,40,32,1.0,0.0,15940700549,23.0,0,0,0,0,410232.9421874231,"['z', 'x', 'x', 'x']"
4,x,3,0.0025,normal,anqi,223000000,0.7757875695067264,173000628,1.734192945892142e-07,5.5176372878342015e-05,223,0.0004203872232172,6.004709592747472e-08,4.574971242649744e-07,0.7757874349775784,5.517817591631522e-05,0.0004204009605125,1,1,48,48,48,1.0,0.0,173000628,30.0,0,0,0,0,29449.75764843938,"['z', 'x', 'x', 'x']"
4,x,5,0.0025,m1,anqi,19538000000,0.895230346811342,17491010516,6.517609286350321e-09,4.298209863680263e-06,19538,0.0003065290207122,1.1929778872907162e-09,8.507782428507832e-08,0.8952303409765585,4.298209068061562e-06,0.0003065289639722,2,0,24,24,16,1.0,0.0,17491010516,114.0,0,0,0,0,253774.3150547708,"['z', 'z', 'x', 'x']"
4,x,5,0.0025,normal,anqi,223000000,0.8523488968609866,190073804,7.997081619133413e-07,4.724563787728719e-05,223,0.0003599631777201,1.3251546435903422e-07,1.0096315721599535e-06,0.8523482152466368,4.725073662638702e-05,0.0003600020249452,2,0,32,32,32,1.0,0.0,190073804,152.0,0,0,0,0,26627.34908348065,"['z', 'z', 'x', 'x']"
4,x,9,0.0025,m1,anqi,19539000000,1.0,19539000000,2.6357541327601205e-08,0.0,19539,0.0,2.255244250528081e-09,1.6083800567916485e-07,0.9999999736424589,2.2552442505325764e-09,1.6083800567948548e-07,3,-1,8,8,0,1.0,0.0,19539000000,515.0,0,0,0,0,82747.78846021625,"['z', 'z', 'z', 'x']"
4,x,9,0.0025,normal,anqi,223000000,1.0,223000000,5.112107623318385e-06,0.0,223,0.0,2.854713989225643e-07,2.174998508249505e-06,0.9999948878923768,2.854713989231682e-07,2.1749985082541065e-06,3,-1,16,16,16,1.0,0.0,223000000,1140.0,0,0,0,0,22872.542449471308,"['z', 'z', 'z', 'x']"
