n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.01,normal,0,1000000,31096,0,0,0,0.031096,0.0,131.70937037374824,2.66768106399104
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.01,normal,0,1000000,64456,0,0,0,0.064456,0.0,183.33277073595673,-13.663759441580623
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.01,normal,0,1000000,25672,0,0,0,0.025672,0.0,136.45485250884667,1.3040602561086416
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.01,normal,0,1000000,134284,0,0,0,0.134284,0.0,211.13846744596958,-23.571980491746217
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.01,normal,0,1000000,25262,0,1,0,0.025262,0.0,131.18952160188928,2.3158495142124593
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.01,normal,0,1000000,299597,0,0,0,0.299597,0.0,240.17124168295413,-33.447590343188494
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,0,1,0,1.0,0.0,230.03803347516805,-2.2669867291115224
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.005,normal,0,1000000,174945,0,0,0,0.174945,0.0,159.99504648102447,9.36689878301695
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.005,normal,0,1000000,252406,0,0,0,0.252406,0.0,199.3688066797331,-0.9711661618202925
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.005,normal,0,1000000,156174,0,0,0,0.156174,0.0,160.61256147315726,8.868055369704962
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.005,normal,0,1000000,363603,0,0,0,0.363603,0.0,219.27669315878302,-5.320633550640196
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.005,normal,0,1000000,153897,0,0,0,0.153897,0.0,156.28293600445613,9.212137745693326
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.005,normal,0,1000000,534389,0,0,0,0.534389,0.0,232.87752564204857,-6.8672462911345065
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.005,normal,0,1000000,1000000,0,0,0,1.0,0.0,229.8744900659658,12.335771184880286
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.001,normal,0,1000000,703911,0,0,0,0.703911,0.0,208.48360273102298,35.128937198314816
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.001,normal,0,1000000,757752,0,0,0,0.757752,0.0,228.7247108751908,32.52748745679855
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.001,normal,0,1000000,687956,0,0,0,0.687956,0.0,206.69355768198147,36.42899717623368
