n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,7,0.005,m2,val,1800000,0.7723674317973555,1160792,0.004560292996634089,0.00020330417734248997,18,0.008713977638583198,0.00048763918245313517,0.0010555499163822733,6.124088436695642e-05,0.00013256278965837582,1.8198789931383398e-05,3.939332990776734e-05,0.00012232297665702092,0.00026478185598705073,0.6419436111111111,0.0004519541133336325,0.0009783055662960151,1,1,40,24,32,0.9449818518518518,0.0001499648743401867,1160792,236.0,10115,297098,0,0,485.88479398936033
4,x,7,0.0075,m2,val,1800000,0.6875079009617573,946139,0.010513611303748395,0.0006965434467089951,18,0.0196341357140788,0.0005087536924041309,0.0011012546505693548,0.0001644823750884496,0.0003560406208491182,4.8664857281960203e-05,0.00010534056302923346,0.00030395971407977623,0.0006579550256122465,0.5201066666666666,0.0006077260253025716,0.0013154914089642728,1,1,40,24,32,0.921515925925926,0.00018151837184971474,946139,659.0,18576,423814,0,0,467.7597286985256
4,x,7,0.01,m2,val,1800000,0.6174163086606677,779564,0.019144643471272146,0.001616370357905885,18,0.03505654622673252,0.0007656334690290428,0.0016572998505729082,0.0002603450024667827,0.0005635460715070116,0.00010077803611967994,0.00021814540633129133,0.0004305954041191,0.0009320722353072778,0.4248,0.0006472186306164235,0.0014009775998545233,1,1,40,24,32,0.9004859259259259,0.00021021216985704795,779564,1260.0,27328,537376,0,0,449.36956124426797
4,x,8,0.0001,m2,val,2000000,0.991521502898581,1975796,0.0015335426905444332,5.059704513256426e-07,200,0.003066073440186215,0.0001333894994193709,0.0009624553018215942,3.944454749595162e-05,0.00028460721444104335,9.917020845982597e-07,7.1555027442476e-06,7.867088426876066e-05,0.0005676399566161505,0.986383,0.000158023977851083,0.0011402023094752407,0,2,56,24,48,0.9983133076923077,3.606963690363707e-05,1975796,1.0,6058,7309,0,0,1571.6192654308397
4,x,8,0.00025,m2,val,2000000,0.9789818564728883,1940060,0.0039019341199313367,1.3907947403494608e-05,200,0.007776052345055684,0.00019426365735293147,0.0014016851984934467,6.443998114520574e-05,0.00046495864946232904,6.81679362548106e-06,4.918572447476417e-05,0.0001283161887446418,0.0009258494611974406,0.966245,0.0002372166060606956,0.0017116068444446503,0,2,56,24,48,0.9957796923076923,6.272488072353671e-05,1940060,27.0,15086,18288,0,0,1563.505682743038
4,x,8,0.0005,m2,val,2000000,0.9584974284950626,1882166,0.007842150174742874,4.5672726237845075e-05,200,0.015592954897010056,0.0002841130247743759,0.0020499821065447224,9.368057889630836e-05,0.0006759405367659288,1.1477584667482123e-05,8.281508112264648e-05,0.00018503942297887503,0.0013351288854613103,0.933703,0.000351491618559522,0.002536143949119116,0,2,56,24,48,0.9916145384615385,8.927774162636444e-05,1882166,86.0,29348,36337,0,0,1535.2786654295633
4,x,8,0.00075,m2,val,2000000,0.9384236303834419,1825982,0.011910622028561229,0.00011121524660372972,200,0.023598813563915,0.0003371972018276205,0.002433004367443259,0.00011604887394324661,0.0008373361807584951,1.7324542065532454e-05,0.0001250030732192816,0.00022739345441334942,0.0016407291185011577,0.90211675,0.0004059639200438706,0.0029291820487764727,0,2,56,24,48,0.9874916153846154,0.00010559565771358579,1825982,203.0,43091,54203,0,0,1506.8854724540142
4,x,11,0.0001,m2,val,2000000,0.9960774180281773,1981705,1.2610476871332639e-06,0.0,200,2.5220953742665277e-06,7.735382607252557e-05,0.0005581368874143632,1.0941919333564305e-06,7.895005469346438e-06,0.0,0.0,2.188383866712861e-06,1.5790010938692876e-05,0.9908512500000001,0.00012886973785249624,0.0009298435257676816,1,1,40,24,32,0.9982515,3.42432338750308e-05,1981705,0.0,5,10491,0,0,1704.8610297343694
4,x,11,0.00025,m2,val,2000000,0.9903930041542012,1954706,9.719716171349029e-06,0.0,200,1.9439432342698058e-05,0.0001364823312885239,0.000984771244553716,3.3631226174542877e-06,2.4266191926161004e-05,0.0,0.0,6.7262452349085754e-06,4.853238385232201e-05,0.9773435,0.0002017325301746178,0.0014555759191060415,1,1,40,24,32,0.9956111666666666,5.032919017635375e-05,1954706,0.0,38,26333,0,0,1699.979701264645
4,x,11,0.0005,m2,val,2000000,0.9808499582153258,1910679,4.423246354688195e-05,1.0455876202425762e-06,200,8.637375185327874e-05,0.0001867061939203186,0.0013471552633733453,7.348615439850826e-06,5.302301846786411e-05,2.0493517356754492e-06,1.4786841931964608e-05,1.4062041066376786e-05,0.00010146290403427281,0.95529725,0.0002846362563547697,0.0020537574187756143,1,1,40,24,32,0.9913305,7.478713766432294e-05,1910679,2.0,165,52017,0,0,1717.7965773304459
4,x,11,0.00075,m2,val,2000000,0.97138515706374,1867542,9.372057216570485e-05,5.349309939017867e-07,200,0.00018637128234360613,0.00022713301110065435,0.0016388499222509396,1.0224997480958907e-05,7.377719445307561e-05,1.0484647480475018e-06,7.565066665096261e-06,2.0095438800684658e-05,0.0001449961331314631,0.9336835000000001,0.0003381345134230456,0.0024397674223943797,1,1,40,24,32,0.9870926666666666,9.244885052850593e-05,1867542,1.0,348,77444,0,0,1697.6465499757323
4,x,13,0.0001,m2,val,2000000,1.0,1992658,3.764078858151468e-06,0.0,200,7.528157716302936e-06,0.0,0.0,1.964591207567909e-06,1.4175262909497313e-05,0.0,0.0,3.929182415135818e-06,2.8350525818994626e-05,0.99632525,7.911999029208111e-05,0.0005708804251320853,2,0,24,8,16,1.0,0.0,1992658,0.0,15,7342,0,0,1627.51220781554
