n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
3,x,5,0.005,m2,val,1000000,1.0,1000000,0.0021215,7.300000000000001e-05,10,0.004097,0.0,0.0,4.5594288628681954e-05,7.356214304170924e-05,1.5196145710160995e-05,2.4517567397911058e-05,9.322542428615351e-05,0.00015041054927541936,0.9978785,4.559428862866509e-05,7.356214304168204e-05,2,-1,4,4,0,1.0,0.0,1000000,73.0,4097,0,0,0,0.33292586938477997
3,x,5,0.0075,m2,val,1000000,1.0,1000000,0.0045845,0.000221,10,0.008727,0.0,0.0,8.889235662680238e-05,0.00014341954771462131,2.3996107091683752e-05,3.871548642195896e-05,0.00016921333333333322,0.0002730099713278699,0.9954155,8.889235662678244e-05,0.00014341954771458914,2,-1,4,4,0,1.0,0.0,1000000,221.0,8727,0,0,0,0.3252503324765708
3,x,5,0.01,m2,val,1000000,1.0,1000000,0.0079965,0.000534,10,0.014924999999999999,0.0,0.0,0.00014138328063970104,0.00022810877035114448,4.0821571639405436e-05,6.586180818788516e-05,0.00025710555203824144,0.00041481588954887224,0.9920035,0.00014138328063970144,0.00022810877035114516,2,-1,4,4,0,1.0,0.0,1000000,534.0,14925,0,0,0,0.3644981090910729
3,z,4,0.0001,m2,val,400000,1.0,400000,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,-1,4,4,0,1.0,0.0,400000,0.0,0,0,0,0,0.4556892256950938
3,z,4,0.00025,m2,val,400000,1.0,400000,2.5e-06,0.0,40,5e-06,0.0,0.0,3.4201139582153523e-06,1.1036071393157612e-05,0.0,0.0,6.840227916430705e-06,2.2072142786315223e-05,0.9999974999999999,3.4201139582157424e-06,1.103607139315887e-05,2,-1,4,4,0,1.0,0.0,400000,0.0,2,0,0,0,0.7036148313200085
3,z,4,0.0005,m2,val,400000,1.0,400000,7.500000000000001e-06,0.0,40,1.5000000000000002e-05,0.0,0.0,5.6033643739892835e-06,1.8081014266989478e-05,0.0,0.0,1.1206728747978567e-05,3.6162028533978955e-05,0.9999925,5.603364373982784e-06,1.8081014266968505e-05,2,-1,4,4,0,1.0,0.0,400000,0.0,6,0,0,0,0.9473397603724133
3,z,4,0.00075,m2,val,400000,1.0,400000,1.375e-05,0.0,40,2.75e-05,0.0,0.0,7.836465549448443e-06,2.5286816267040754e-05,0.0,0.0,1.5672931098896885e-05,5.057363253408151e-05,0.9999862500000001,7.836465549445647e-06,2.528681626703173e-05,2,-1,4,4,0,1.0,0.0,400000,0.0,11,0,0,0,1.0770768249640224
3,z,4,0.001,m2,val,1000000,1.0,1000000,3.7e-05,0.0,10,7.4e-05,0.0,0.0,5.695627952893148e-06,9.189365834726817e-06,0.0,0.0,1.1391255905786296e-05,1.8378731669453634e-05,0.9999629999999999,5.695627952872203e-06,9.189365834693025e-06,2,-1,4,4,0,1.0,0.0,1000000,0.0,74,0,0,0,0.0939312530681486
3,z,4,0.0025,m2,val,1000000,1.0,1000000,0.00022950000000000002,2.0000000000000003e-06,10,0.000455,0.0,0.0,2.489748670939387e-05,4.0169778579313964e-05,2.613333333333333e-06,4.216370213557839e-06,4.829808369789518e-05,7.79244648504064e-05,0.9997705,2.489748670939736e-05,4.0169778579319595e-05,2,-1,4,4,0,1.0,0.0,1000000,2.0,455,0,0,0,0.1484276382252569
3,z,4,0.005,m2,val,1000000,1.0,1000000,0.0008765,2.2e-05,10,0.001709,0.0,0.0,4.5218266220632575e-05,7.295546586788411e-05,8.667446118795446e-06,1.3984117975602022e-05,9.433599430875909e-05,0.00015220235068997973,0.9991234999999999,4.5218266220635495e-05,7.295546586788883e-05,2,-1,4,4,0,1.0,0.0,1000000,22.0,1709,0,0,0,0.2424108660779889
3,z,4,0.0075,m2,val,1000000,1.0,1000000,0.0019605,5.9000000000000004e-05,10,0.003803,0.0,0.0,6.486534051402187e-05,0.00010465419246260524,9.886727354275415e-06,1.5951314818673863e-05,0.00013004616000994923,0.00020981738091333923,0.9980395,6.486534051400544e-05,0.00010465419246257876,2,-1,4,4,0,1.0,0.0,1000000,59.0,3803,0,0,0,0.2139142709784206
3,z,4,0.01,m2,val,1000000,1.0,1000000,0.0034340000000000004,0.000134,10,0.0066,0.0,0.0,7.634221665922754e-05,0.0001231710644230661,1.8754194790025568e-05,3.025814858109391e-05,0.0001449752407980219,0.00023390406390465105,0.996566,7.634221665925236e-05,0.00012317106442310614,2,-1,4,4,0,1.0,0.0,1000000,134.0,6600,0,0,0,0.236931136809289
3,z,5,0.0001,m2,val,400000,0.9980851709830304,398227,0.0005034869522253123,0.0,40,0.0010069739044506246,0.0001490262895425334,0.0004808801083654469,5.862061905492345e-05,0.00018915783067614822,0.0,0.0,0.0001172412381098469,0.00037831566135229644,0.99506625,0.00023625999788911688,0.0007623670544042682,0,1,20,12,16,0.9991591666666666,5.741978152640911e-05,398227,0.0,401,1009,0,0,1.395064398297107
3,z,5,0.00025,m2,val,400000,0.9952310118941003,395465,0.001223854461460234,2.523977788995457e-06,40,0.002442660967342477,0.0002099205433219805,0.0006773745352627627,8.688689619332624e-05,0.00028036784774849446,4.946996466431096e-06,1.5963037153803027e-05,0.00017063107076761063,0.0005505947175704336,0.9874525000000001,0.0003570350334745879,0.0011520856227083254,0,1,20,12,16,0.9978,9.383514670866251e-05,395465,1.0,966,2640,0,0,1.8030150110134835
3,z,5,0.0005,m2,val,400000,0.9904674952763097,390999,0.002556150590636367,0.0,40,0.005112301181272734,0.00029216950304091394,0.0009427766249477344,0.0001163164133105371,0.0003753314237987994,0.0,0.0,0.0002326328266210742,0.0007506628475975988,0.9749987499999999,0.0005447204340007427,0.0017577114892630336,0,1,20,12,16,0.995635,0.00014711535834497039,390999,0.0,1999,5238,0,0,2.517313318909144
3,z,5,0.00075,m2,val,400000,0.9856620331618628,386551,0.003829750242552654,2.5826446280991733e-06,40,0.00765433519584911,0.00034342261587057255,0.0011081608838409166,0.00011420110862562047,0.00036850572915638987,5.06198347107438e-06,1.633407882318378e-05,0.00022681318152177778,0.0007318839356714626,0.96267625,0.0005476341984577973,0.0017671136650278662,0,1,20,12,16,0.9934783333333334,0.00016495941001218992,386551,1.0,2959,7826,0,0,3.109277888783252
3,z,5,0.001,m2,val,1000000,0.9806600186865817,955051,0.005152065889820838,2.8269494930723883e-05,10,0.010247592789780227,0.0002839332985287624,0.00045809996271195145,0.000111179477894831,0.00017937774449796337,6.87296456901566e-06,1.1088888936595416e-05,0.00022126558865914295,0.0003569914428473539,0.9501305,0.000302283890775249,0.0004877069361364023,0,1,20,12,16,0.9912953333333334,8.833405998304173e-05,955051,27.0,9787,26114,0,0,1.3979308728594328
3,z,5,0.0025,m2,val,1000000,0.9535533650910335,893217,0.01304774744195709,0.0001768902644284277,10,0.025741714355057323,0.00046314972177474267,0.0007472489890211578,0.0001459471338562879,0.0002354721229384405,1.8732296671119043e-05,3.022281800343176e-05,0.00029464212137133525,0.00047537765212101726,0.8815625,0.000475122601487685,0.0007665661165946888,0,1,20,12,16,0.9789083333333334,0.0001782355121118575,893217,158.0,22993,63275,0,0,2.16131272772327
3,z,5,0.005,m2,val,1000000,0.910948560151513,801323,0.027159511426379835,0.0007188061502504907,10,0.05288141055225869,0.0006338372622830173,0.0010226374564795263,0.00020584425393649125,0.00033211055392724147,4.972287599217261e-05,8.022323466804596e-05,0.000428740244606266,0.0006917324987415926,0.7795595,0.0006492346115577081,0.0010474796471107327,0,1,20,12,16,0.959886,0.00016599981651041184,801323,576.0,42375,120342,0,0,2.4462610988412052
3,z,5,0.0075,m2,val,1000000,0.8715892316956234,721596,0.04180546057195586,0.001572948232542107,10,0.0804650246788275,0.000768377048242929,0.0012397048848187427,0.0003465358454478395,0.0005591033482179923,8.411237923816307e-05,0.00013570749888186414,0.0006507096972674297,0.0010498595606753685,0.6914295,0.0009747324444060599,0.001572640119176837,0,1,20,12,16,0.942636,0.00020096016021854866,721596,1135.0,58063,172092,0,0,3.9042492010630667
3,z,5,0.01,m2,val,1000000,0.8354902286595,651884,0.0570439128128583,0.0028103207008423814,10,0.10846718422403183,0.0007672082395696897,0.0012378191207593572,0.00044365725503273985,0.0007157997073273768,0.00016696364143096607,0.0002693803027334223,0.0007390583392928494,0.0011924018754627143,0.6146985,0.001045813065960313,0.001687322089386989,0,1,20,12,16,0.926747,0.00022691660681707843,651884,1832.0,70707,219759,0,0,3.998090827139094
