n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,4,1.0,m2,val,100000,0.6295934532397547,50225,0.003181544546025309,0.0001961339167905267,10,0.005970821258469565,0.020225404785442144,0.032631809041258335,0.0003883523648626969,0.0006265704120810542,9.58762404617805e-05,0.00015468739456796948,0.0008156507373743435,0.0013159765843360981,0.500645,0.019779646165692655,0.03191261897745155,0,2,56,40,48,0.9065200000000001,0.00582002352186225,50225,10.0,301,20254,0,0,21.983985567465425
4,x,6,0.1,m2,val,610000,0.9525560462869478,566318,0.00033368298957081024,3.5455112606687532e-06,61,0.0006602749566202831,0.0013176207365761315,0.005250483127965111,4.664547274419795e-05,0.0001858738716239208,4.872724967196522e-06,1.941693805909638e-05,9.334992224964475e-05,0.00037198275510010167,0.9280803278688525,0.0018495190171561328,0.007370002706289225,0,2,56,40,48,0.9882875157629256,0.00046675541054068414,566318,2.0,374,15480,0,0,95.50871383480262
4,x,6,0.3,m2,val,610000,0.8641089817376046,489313,0.0014243830632835912,3.881985167075904e-05,61,0.002771126423225664,0.0031451685451312212,0.012532934495042308,0.00011197611569042027,0.0004462048067757097,1.8506812212583636e-05,7.374633881907992e-05,0.00021945123208590693,0.00087447393585524,0.8010098360655739,0.0036406197394816386,0.014507218949176446,0,2,56,40,48,0.9668955863808323,0.000838348317080682,489313,19.0,1356,43753,0,0,238.80232508829795
4,x,6,0.5,m2,val,610000,0.7843982375687572,421877,0.00305726380507812,0.00016322482596798938,61,0.005788077958220261,0.004350471801657378,0.017335852540273252,0.00022935242684268486,0.0009139284272533082,3.269853429185081e-05,0.0001302978147222196,0.00043702938207719846,0.0017414839743521045,0.6894827868852459,0.005930859148311035,0.023633413643338916,0,2,56,40,48,0.9453288776796973,0.0019202457717482466,421877,69.0,2447,72257,0,0,242.22239158314187
4,x,6,0.8,m2,val,610000,0.677716826630115,337312,0.005857942409253332,0.00034741289476898396,61,0.011021059028968695,0.006797606502561272,0.02708724693039293,0.00032595857680039526,0.0012988866677623885,6.540766162838113e-05,0.0002606378408341203,0.0006156322520628029,0.0024531844883424435,0.5497213114754098,0.007148617643602344,0.02848596358883969,0,2,56,40,48,0.9149324085750316,0.0021746994430657074,337312,118.0,3728,112431,0,0,204.60724808077794
4,x,6,1.0,m2,val,610000,0.6144782478102935,292824,0.009084177655290048,0.0007099216400189123,61,0.01674851203054227,0.0068684275013093,0.027369455952086383,0.0005994047963909697,0.0023885209779334004,0.00011740621171309219,0.00046784276886816645,0.001079578146557448,0.004301925953707252,0.475677868852459,0.0070723131831632955,0.02818190395240382,0,2,56,40,48,0.8988844892812106,0.0025041337747407797,292824,209.0,4903,133641,0,0,205.9914295830531
4,x,7,0.0001,m2,val,200000,0.99999,199995,0.0,0.0,20,0.0,1.3489645151582423e-05,3.0779350562539546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999750000000001,2.4110054683510722e-05,5.5011960422007296e-05,1,1,40,24,32,0.999995,7.149056290723965e-06,199995,0.0,0,3,0,0,60.23563555628061
4,x,7,0.00025,m2,val,200000,0.9999750000000001,199986,0.0,0.0,20,0.0,2.411005468351318e-05,5.5011960422012914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.99993,2.5035721847395473e-05,5.712405705770703e-05,1,1,40,24,32,0.999985,7.4566819204770385e-06,199986,0.0,0,9,0,0,61.26601104903966
4,x,7,0.0005,m2,val,200000,0.9999299959993,199969,7.500250025002501e-06,0.0,20,1.5000500050005001e-05,3.21125343235098e-05,7.327123436445219e-05,8.028212250121538e-06,1.8317988090886026e-05,0.0,0.0,1.6056424500243076e-05,3.663597618177205e-05,0.9998374999999999,4.709316075050893e-05,0.00010745255991169692,1,1,40,24,32,0.9999716666666666,1.5915353578608096e-05,199969,0.0,3,17,0,0,60.66325846174732
4,x,7,0.00075,m2,val,200000,0.9998399819962991,199945,5.001500650315157e-06,0.0,20,1.0003001300630314e-05,5.007637151677437e-05,0.00011425935793677728,6.746847049839253e-06,1.5394294527790288e-05,0.0,0.0,1.3493694099678506e-05,3.0788589055580576e-05,0.9997199999999999,6.871043742057502e-05,0.00015677674371035824,1,1,40,24,32,0.9999616666666666,1.591535357861159e-05,199945,0.0,2,23,0,0,58.15197583986446
4,x,7,0.001,m2,val,200000,0.9998449764930475,199937,2.500500100020004e-06,0.0,20,5.001000200040008e-06,6.434813195675614e-05,0.00014682326253105438,4.900980196039207e-06,1.1182576402779504e-05,0.0,0.0,9.801960392078415e-06,2.2365152805559008e-05,0.9996824999999999,8.628072602969803e-05,0.0001968669066841228,1,1,40,24,32,0.9999466666666667,2.0876557265858548e-05,199937,0.0,1,32,0,0,64.26297002192587
4,x,7,0.0025,m2,val,200000,0.9996098208853086,199836,0.0,0.0,20,0.0,7.649056045133586e-05,0.0001745286661288204,0.0,0.0,0.0,0.0,0.0,0.0,0.99918,0.00015288264505134542,0.0003488326397089594,1,1,40,24,32,0.9998566666666667,3.794783738993162e-05,199836,0.0,0,86,0,0,60.67654102994129
4,x,7,0.005,m2,val,200000,0.9991543223898937,199679,2.2532048678347266e-05,0.0,20,4.506409735669453e-05,0.00013005477380301984,0.00029674623981827675,1.1200956069593472e-05,2.5557244065918235e-05,0.0,0.0,2.2401912139186943e-05,5.111448813183647e-05,0.9983725,0.00021275315446977574,0.0004854393018591141,1,1,40,24,32,0.9997466666666668,4.196778491604645e-05,199679,0.0,9,152,0,0,60.09856497636065
4,x,7,0.0075,m2,val,200000,0.9985131485958595,199463,3.50965347216499e-05,0.0,20,7.01930694432998e-05,0.00020804000834920996,0.00047468530684536463,1.2549350269745545e-05,2.86338778332718e-05,0.0,0.0,2.509870053949109e-05,5.72677556665436e-05,0.9972799999999999,0.00028918085399242023,0.0006598245380800951,1,1,40,24,32,0.9996,3.7018850895703544e-05,199463,0.0,14,240,0,0,55.001751812174916
4,x,7,0.01,m2,val,200000,0.997995972624875,199211,4.265787244379301e-05,0.0,20,8.531574488758603e-05,0.00023739577268173717,0.0005416664135586244,1.9238551330484495e-05,4.389664139141057e-05,0.0,0.0,3.847710266096899e-05,8.779328278282114e-05,0.9960125,0.0004233611342577408,0.0009659839543180852,1,1,40,24,32,0.9993516666666666,9.135299954744189e-05,199211,0.0,17,389,0,0,57.65930290194228
4,x,7,0.1,m2,val,710000,0.9813063998784117,682362,0.0005415990681038765,1.9062988843342165e-05,71,0.0010450721585210686,0.0006103083520189269,0.002623749786699958,4.952634291659081e-05,0.0002129165220065746,1.3135318431112853e-05,5.646946960149021e-05,0.00010135203193008737,0.00043571806166258615,0.9605528169014086,0.001097049663657414,0.00471627794621945,1,1,40,24,32,0.9931258215962441,0.00022227864911672588,682362,13.0,713,14642,0,0,149.10646353429183
4,x,7,0.15,m2,val,100000,0.9720416897633772,94637,0.0008139772629062994,4.2457738891147286e-05,10,0.0015430390480303045,0.0021685341512093365,0.003498728113102797,0.00017339042481043072,0.00027974931982914806,4.616984091328529e-05,7.449074310898476e-05,0.00031076848508866753,0.0005013960397348284,0.9456,0.0032992686462305636,0.0053230630279943285,1,1,40,24,32,0.9911966666666666,0.0008565313788548373,94637,4.0,146,2641,0,0,32.858936194796115
4,x,7,0.3,m2,val,710000,0.944574617479539,632542,0.0019496983072126212,9.675340845750443e-05,71,0.0037058897975102336,0.0019632748571740675,0.008440228567581693,0.00010602511356411237,0.0004558079013312465,2.7469159338662033e-05,0.00011809145445449611,0.00019656607606007774,0.0008450485700039751,0.889168309859155,0.0030067365175444503,0.012926128686381759,1,1,40,24,32,0.9810478873239435,0.0005240791072005816,632542,61.0,2343,40368,0,0,227.95216331549454
4,x,7,0.5,m2,val,720000,0.907857232650503,592521,0.0041676655635229315,0.0002526712914422737,72,0.007829988544161316,0.0031627437494703516,0.013692229912688893,0.00022491592782831847,0.0009737117005975597,4.577517114876924e-05,0.00019817102405675222,0.00041201863930014537,0.0017837214723942056,0.8195194444444445,0.005066021777727397,0.021931949097978187,1,1,40,24,32,0.9687847222222222,0.0010363000560894898,592521,150.0,4634,67425,0,0,434.8137564669596
4,x,7,0.7,m2,val,100000,0.8870148193786139,78231,0.006364607941676122,0.0005885715954458061,10,0.01155207269246063,0.007958473473599004,0.012840256568675905,0.0007509207926097509,0.0012115408403192594,0.0002056579185445374,0.0003318099191072035,0.001330472731799726,0.0021465939781803414,0.77732,0.013477929386634686,0.021745385206470295,1,1,40,24,32,0.9606066666666667,0.0029349432067191073,78231,46.0,906,11818,0,0,26.583857961464673
4,x,7,0.8,m2,val,620000,0.8632075794657765,456634,0.008974782269688052,0.000723636316244171,62,0.016502291906887765,0.004346073857447129,0.017459703966620194,0.0005637502570005502,0.0022647826339788337,8.665390697476656e-05,0.0003481191560373464,0.0010385568055823191,0.004172247175899864,0.7299137096774193,0.007067080349744363,0.028390942000082273,1,1,40,24,32,0.9509849462365592,0.0014941370002860604,456634,330.0,7515,91168,0,0,401.4366314361105
4,x,7,0.9,m2,val,100000,0.8450997581138932,70578,0.010058129655955634,0.001161039728438318,10,0.017794179855034634,0.014852152311220152,0.023962566050606964,0.0018243129943084182,0.002943359299518569,0.0003008781003489191,0.0004854388240649423,0.0030773061432354033,0.004964947178700118,0.69875,0.024745356851112264,0.03992433120569738,1,1,40,24,32,0.9448633333333334,0.004996673229852627,70578,81.0,1244,16541,0,0,24.998784394469112
4,x,7,1.0,m2,val,720000,0.8308157701007279,491367,0.012672305398445657,0.0012499683133359127,72,0.02284467417021949,0.004521662060265561,0.01957529329621049,0.0006467990894810489,0.002800138911657148,0.00013437039007276204,0.000581719677619173,0.0011345411482540533,0.004911684119177223,0.6738291666666667,0.006551511873770787,0.028362970242658207,1,1,40,24,32,0.9403874999999999,0.0014243153236377735,491367,612.0,11196,128763,0,0,383.4770319669042
4,x,13,0.0001,m2,val,200000,0.999985,199997,0.0,0.0,20,0.0,1.6055889229412145e-05,3.663475485323701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.999985,1.6055889229412145e-05,3.663475485323701e-05,2,0,24,8,16,1.0,0.0,199997,0.0,0,0,0,0,60.703732267953455
4,x,13,0.00025,m2,val,200000,0.9999750000000001,199995,0.0,0.0,20,0.0,2.4110054683515424e-05,5.501196042201803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999750000000001,2.4110054683515424e-05,5.501196042201803e-05,2,0,24,8,16,1.0,0.0,199995,0.0,0,0,0,0,58.31292871944606
4,x,13,0.0005,m2,val,200000,0.9999499999999999,199990,0.0,0.0,20,0.0,3.0163763551306633e-05,6.882472016117561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999499999999999,3.0163763551306633e-05,6.882472016117561e-05,2,0,24,8,16,1.0,0.0,199990,0.0,0,0,0,0,62.028426945675164
4,x,13,0.00075,m2,val,200000,0.9999399999999999,199988,0.0,0.0,20,0.0,4.359565405670052e-05,9.947229183096617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999399999999999,4.359565405670052e-05,9.947229183096617e-05,2,0,24,8,16,1.0,0.0,199988,0.0,0,0,0,0,60.21206164825708
4,x,13,0.001,m2,val,200000,0.9998699999999999,199974,0.0,0.0,20,0.0,6.04948714659637e-05,0.0001380312702938849,0.0,0.0,0.0,0.0,0.0,0.0,0.9998699999999999,6.04948714659637e-05,0.0001380312702938849,2,0,24,8,16,1.0,0.0,199974,0.0,0,0,0,0,59.85052054468542
4,x,13,0.0025,m2,val,200000,0.9996750000000001,199935,0.0,0.0,20,0.0,8.865729405679481e-05,0.00020228952674712378,0.0,0.0,0.0,0.0,0.0,0.0,0.9996750000000001,8.865729405679481e-05,0.00020228952674712378,2,0,24,8,16,1.0,0.0,199935,0.0,0,0,0,0,59.249939693603665
4,x,13,0.005,m2,val,200000,0.9994350000000001,199887,0.0,0.0,20,0.0,8.445255285786532e-05,0.00019269556026896018,0.0,0.0,0.0,0.0,0.0,0.0,0.9994350000000001,8.445255285786532e-05,0.00019269556026896018,2,0,24,8,16,1.0,0.0,199887,0.0,0,0,0,0,67.68154132086784
4,x,13,0.0075,m2,val,200000,0.999015,199803,0.0,0.0,20,0.0,0.00015723459509515557,0.0003587624929055336,0.0,0.0,0.0,0.0,0.0,0.0,0.999015,0.00015723459509515557,0.0003587624929055336,2,0,24,8,16,1.0,0.0,199803,0.0,0,0,0,0,58.44162292033434
4,x,13,0.01,m2,val,200000,0.998695,199739,2.5032542304996495e-06,0.0,20,5.006508460999299e-06,0.0001460340191080178,0.00033320611607452153,4.906378291779312e-06,1.1194893248722286e-05,0.0,0.0,9.812756583558624e-06,2.2389786497444573e-05,0.9986925,0.00014609890485557867,0.00033335416601566124,2,0,24,8,16,1.0,0.0,199739,0.0,1,0,0,0,57.64600767707452
4,x,13,0.1,m2,val,710000,0.9797112676056338,695595,0.00012879104083960674,0.0,71,0.0002575820816792135,0.0020416545227437593,0.008777187139653987,2.5842017562696287e-05,0.00011109628082874124,0.0,0.0,5.168403512539257e-05,0.00022219256165748248,0.9795852112676057,0.002044734140279303,0.008790426587918574,2,0,24,8,16,1.0,0.0,695595,0.0,179,0,0,0,236.36717473948374
4,x,13,0.15,m2,val,100000,0.97811,97811,0.00013792826154648686,0.0,10,0.0002758565230929737,0.0016441299164671225,0.002652650665948207,5.5913808974555745e-05,9.021172908936728e-05,0.0,0.0,0.00011182761794911149,0.00018042345817873457,0.977975,0.0016216129487505828,0.0026163216333029283,2,0,24,8,16,1.0,0.0,97811,0.0,27,0,0,0,28.041233721654862
4,x,13,0.3,m2,val,720000,0.9395027777777778,676442,0.0010920650061247584,2.080522516351803e-05,72,0.0021425195619224806,0.0055299695665739,0.023940483552732473,0.0001430918028544092,0.0006194766375340489,1.2172890867672056e-05,5.2699185790865546e-05,0.0002779398940508715,0.0012032643908916846,0.9384756944444445,0.005516665596403789,0.023882887669932542,2,0,24,8,16,1.0,0.0,676442,14.0,1451,0,0,0,390.93622967472766
4,x,13,0.5,m2,val,720000,0.9022763888888888,649639,0.002908222623727816,0.00010202663622950201,72,0.005612391974996628,0.00832974964476443,0.03606136199632141,0.00037887265725433265,0.001640225051943093,2.989113328577974e-05,0.00012940544720648438,0.0007239205592206447,0.0031340151212159726,0.89965625,0.0083390634156912,0.0361016834080402,2,0,24,8,16,1.0,0.0,649639,66.0,3641,0,0,0,487.2976358074229
4,x,13,0.7,m2,val,100000,0.9042999999999999,90430,0.0028603466515384943,0.00015606306455760694,10,0.005408567173961774,0.007517706553346035,0.012129120147626323,0.0003383848898724416,0.0005459525396847752,8.763395917681076e-05,0.00014138924049843696,0.0006073201447225472,0.0009798545541971112,0.901715,0.007582946621934733,0.012234378928976268,2,0,24,8,16,1.0,0.0,90430,14.0,489,0,0,0,31.195106791332364
4,x,13,0.8,m2,val,620000,0.8319983870967742,515839,0.006390091552503316,0.00039127082364304573,62,0.011997641457720542,0.015464130288550879,0.06212483860040519,0.0007742613614490509,0.0031104796207106797,8.612493125566852e-05,0.0003459940749264591,0.0014210570502780422,0.005708884899647604,0.8266637096774193,0.015342365691453957,0.06163566747983526,2,0,24,8,16,1.0,0.0,515839,203.0,6209,0,0,0,402.190991678508
4,x,13,0.9,m2,val,100000,0.8734300000000002,87343,0.004448639934466547,0.00029876843205277727,10,0.00829974300482754,0.007679879838180361,0.01239077165564046,0.0005284627950770988,0.0008526255566849235,0.00012359045480380023,0.00019940170114087104,0.0008547616950154138,0.0013790784759769902,0.8695499999999999,0.007920908898464713,0.012779649621348924,2,0,24,8,16,1.0,0.0,87343,26.0,724,0,0,0,31.058419617824256
4,x,13,1.0,m2,val,720000,0.8035611111111112,578564,0.010642787553007568,0.0007635020787769346,72,0.019758570948461267,0.01568765704299154,0.06791540005731564,0.0011857423601854278,0.005133345695677087,0.00013726045320928572,0.0005942314117532127,0.00215378318703953,0.009324212429150361,0.7949611111111111,0.015451909439698317,0.06689479559443534,2,0,24,8,16,1.0,0.0,578564,445.0,11494,0,0,0,458.08201734151226
4,z,4,0.0001,m2,val,200000,0.999995,199999,0.0,0.0,20,0.0,9.799999999990363e-06,2.236067977497591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,9.799999999990363e-06,2.236067977497591e-05,2,0,24,24,16,1.0,0.0,199999,0.0,0,0,0,0,42.77939250227064
4,z,4,0.00025,m2,val,200000,0.9999650000000001,199993,0.0,0.0,20,0.0,2.144716887217461e-05,4.893604849295911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999650000000001,2.144716887217461e-05,4.893604849295911e-05,2,0,24,24,16,1.0,0.0,199993,0.0,0,0,0,0,63.16355071403086
4,z,4,0.0005,m2,val,200000,0.999935,199987,0.0,0.0,20,0.0,4.0903763821152735e-05,9.333020044866742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.999935,4.0903763821152735e-05,9.333020044866742e-05,2,0,24,24,16,1.0,0.0,199987,0.0,0,0,0,0,57.102054754737765
4,z,4,0.00075,m2,val,200000,0.999915,199983,0.0,0.0,20,0.0,4.557956605876066e-05,0.00010399898784931736,0.0,0.0,0.0,0.0,0.0,0.0,0.999915,4.557956605876066e-05,0.00010399898784931736,2,0,24,24,16,1.0,0.0,199983,0.0,0,0,0,0,57.32727068522945
4,z,4,0.001,m2,val,200000,0.9998799999999999,199976,0.0,0.0,20,0.0,5.433200084470767e-05,0.00012396943596157384,0.0,0.0,0.0,0.0,0.0,0.0,0.9998799999999999,5.433200084470767e-05,0.00012396943596157384,2,0,24,24,16,1.0,0.0,199976,0.0,0,0,0,0,54.448011527303606
4,z,4,0.0025,m2,val,200000,0.999695,199939,0.0,0.0,20,0.0,8.348941313282115e-05,0.00019049796241484877,0.0,0.0,0.0,0.0,0.0,0.0,0.999695,8.348941313282115e-05,0.00019049796241484877,2,0,24,24,16,1.0,0.0,199939,0.0,0,0,0,0,59.601384395267814
4,z,4,0.005,m2,val,200000,0.9992850000000001,199857,0.0,0.0,20,0.0,0.00010378653193226687,0.00023680993933622584,0.0,0.0,0.0,0.0,0.0,0.0,0.9992850000000001,0.00010378653193226687,0.00023680993933622584,2,0,24,24,16,1.0,0.0,199857,0.0,0,0,0,0,49.275947503279895
4,z,4,0.0075,m2,val,200000,0.998905,199781,0.0,0.0,20,0.0,0.00015736313351440802,0.000359055779276114,0.0,0.0,0.0,0.0,0.0,0.0,0.998905,0.00015736313351440802,0.000359055779276114,2,0,24,24,16,1.0,0.0,199781,0.0,0,0,0,0,67.01686758734286
4,z,4,0.01,m2,val,200000,0.9987450000000001,199749,0.0,0.0,20,0.0,0.0001534601542660763,0.00035015034364954185,0.0,0.0,0.0,0.0,0.0,0.0,0.9987450000000001,0.0001534601542660763,0.00035015034364954185,2,0,24,24,16,1.0,0.0,199749,0.0,0,0,0,0,53.76337625226006
4,z,4,0.1,m2,val,100000,0.9864499999999999,98645,6.0860365545988935e-05,0.0,10,0.00012172073109197787,0.0014921910214327175,0.0024075113937655707,3.8658780039546425e-05,6.237234514715354e-05,0.0,0.0,7.731756007909285e-05,0.00012474469029430708,0.9863899999999999,0.0015026524637009873,0.0024243899576319432,2,0,24,24,16,1.0,0.0,98645,0.0,12,0,0,0,20.720118034165353
4,z,4,0.15,m2,val,100000,0.97883,97883,0.00016855382191314824,0.0,10,0.0003371076438262965,0.0021176568224756734,0.0034166422763357027,0.0001053448371389292,0.00016996409443801634,0.0,0.0,0.0002106896742778584,0.0003399281888760327,0.978665,0.0021167420259550897,0.0034151663372537426,2,0,24,24,16,1.0,0.0,97883,0.0,33,0,0,0,26.956633088644594
4,z,4,0.3,m2,val,100000,0.95346,95346,0.000567484098880115,0.0,10,0.00113496819776023,0.005779264211529596,0.009324305157311565,0.00012012960847632122,0.0001938179475558391,0.0,0.0,0.00024025921695264245,0.0003876358951116782,0.95292,0.005851277552428689,0.009440491983413244,2,0,24,24,16,1.0,0.0,95346,0.0,108,0,0,0,28.368094101082534
4,z,4,0.5,m2,val,100000,0.93291,93291,0.0015677672969686134,1.0651896037494674e-05,10,0.003114230801862237,0.005800441100468131,0.009358472097516767,0.00023421833985454767,0.0003778895018998782,2.0877716233489557e-05,3.3684252877805486e-05,0.00045231259859699187,0.00072976429895713,0.9314450000000001,0.005627006620456971,0.00907865169871972,2,0,24,24,16,1.0,0.0,93291,1.0,291,0,0,0,34.25693435315043
4,z,4,0.7,m2,val,100000,0.90245,90245,0.0031815127286340924,0.00012280658985705834,10,0.006117412277554068,0.012213708018270118,0.01970568163979337,0.00039764741975886314,0.0006415671184321689,8.357157275500892e-05,0.0001348349579328067,0.0008175717262938328,0.001319075921247084,0.8995799999999999,0.012213002048636535,0.01970454262346631,2,0,24,24,16,1.0,0.0,90245,11.0,552,0,0,0,27.201788149774075
4,z,4,0.9,m2,val,100000,0.88792,88792,0.0049014781759277705,0.00029245707393516125,10,0.009218042203985217,0.009055482823866064,0.014610179099974554,0.0003602674443859458,0.0005812580056467502,9.912281749281325e-05,0.00015992544457677082,0.0006547849411923948,0.0010564345876262124,0.88357,0.009102051857563635,0.014685313903503869,2,0,24,24,16,1.0,0.0,88792,26.0,818,0,0,0,30.173364204820246
