n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
3,x,4,0.0001,m2,val,400000,0.9999874999999999,399992,6.2502500250025e-06,2.5002500250025003e-06,40,7.500000000000001e-06,1.0379652185271464e-05,3.3493206352859035e-05,6.265120381463764e-06,2.021637777609026e-05,4.9004900490049e-06,1.5812969597801676e-05,8.26656844441234e-06,2.6674678283691853e-05,0.99997375,1.4882098607866504e-05,4.802176322865223e-05,0,1,20,12,16,0.9999974999999999,2.7555228148062425e-06,399992,1.0,3,3,0,0,4.245647858362643
3,x,4,0.00025,m2,val,400000,0.999984999749975,399987,1.1249999999999999e-05,2.5e-06,40,1.75e-05,1.1206915554625404e-05,3.616263132427086e-05,7.433288777605914e-06,2.3985839839799496e-05,4.9000000000000005e-06,1.5811388300841898e-05,1.192531244551173e-05,3.848076442547927e-05,0.99995625,1.5765946343385527e-05,5.0873775421532044e-05,0,1,20,12,16,0.9999941666666666,3.975104148503884e-06,399987,1.0,7,7,0,0,5.27457469201181
3,x,4,0.0005,m2,val,400000,0.9999674997499749,399982,2.5001125137518755e-05,5e-06,40,4.0002250275037505e-05,1.6289401679786586e-05,5.256286839744735e-05,1.1096564654316463e-05,3.580654950097858e-05,6.840227916430705e-06,2.2072142786315223e-05,1.9600678589122975e-05,6.324774288420843e-05,0.99993,2.1573701939736782e-05,6.961432213383762e-05,0,1,20,12,16,0.9999958333333334,3.459884061759507e-06,399982,2.0,16,5,0,0,5.148720908910034
3,x,4,0.00075,m2,val,400000,0.999949997249575,399963,2.3752000350072516e-05,2.5002500250025003e-06,40,4.2503500650140034e-05,2.327746672364571e-05,7.511205408724253e-05,1.3585325125023539e-05,4.383731647855728e-05,4.9004900490049e-06,1.5812969597801676e-05,2.6154469010573448e-05,8.439560516908429e-05,0.9998837500000001,3.669970917930506e-05,0.00011842313313509468,0,1,20,12,16,0.9999858333333334,7.718832189542493e-06,399963,1.0,17,17,0,0,4.866950812283902
3,x,4,0.001,m2,val,400000,0.999932496249525,399948,4.3754750825160036e-05,2.5002500250025003e-06,40,8.250900160031507e-05,2.470149144653479e-05,7.97071169124666e-05,1.2744046850150714e-05,4.112266801466409e-05,4.900490049004901e-06,1.581296959780168e-05,2.5196533887551523e-05,8.13045267615099e-05,0.9998262500000001,3.1185876775494256e-05,0.00010063102187745856,0,1,20,12,16,0.9999791666666666,7.281039263973878e-06,399948,1.0,33,25,0,0,5.025739557575433
3,x,4,0.0025,m2,val,400000,0.9997799552354192,399837,0.00010129089572488714,7.503001801321032e-06,40,0.0001875757878471322,4.105212657927539e-05,0.00013246757426943584,2.0314625019852306e-05,6.555151517854752e-05,1.0847205213298003e-05,3.50019129808921e-05,3.6608832015534335e-05,0.00011812988943630733,0.9994912499999999,6.775910904797907e-05,0.00021864603756667074,0,1,20,12,16,0.9999375,1.4455999651559567e-05,399837,3.0,75,75,0,0,5.365624061087145
3,x,4,0.005,m2,val,400000,0.9996023279050886,399666,0.00024646070293922234,2.5023023225143716e-05,40,0.00044287535942815723,6.860441203904433e-05,0.000221373673040874,3.394374586541731e-05,0.00010953015229861426,1.6843189099434517e-05,5.4349837362380956e-05,6.239161350637399e-05,0.00020132612813578187,0.99891875,0.00010676059216050261,0.0003444965669137805,0,1,20,12,16,0.9998541666666666,2.3473361879982483e-05,399666,10.0,177,175,0,0,5.120873209903946
3,x,4,0.0075,m2,val,400000,0.9994696619919481,399532,0.0004092283592814471,2.753153749619886e-05,40,0.0007633936435704964,6.557372596461197e-05,0.00021159421297132212,5.221225266656581e-05,0.00016847922468831426,1.8571746588832896e-05,5.992757076344344e-05,0.00010531999717481498,0.000339848034933586,0.99842125,0.00012225538397247034,0.00039449537711372477,0,1,20,12,16,0.9997866666666667,3.0393011642400374e-05,399532,11.0,305,256,0,0,4.665406688232904
3,x,4,0.01,m2,val,400000,0.9992968665997933,399356,0.00045951863462420693,5.00899196595386e-05,40,0.0008188574299293367,9.795324426648501e-05,0.0003160768939642061,5.366696240201534e-05,0.00017317330233978517,2.4356025466907122e-05,7.859236247397196e-05,9.325181011789833e-05,0.0003009062407205036,0.99793125,0.00016558020269838994,0.0005342965060808883,0,1,20,12,16,0.9996975000000001,3.376940024877767e-05,399356,20.0,327,363,0,0,4.850971886888145
3,x,4,0.1,m2,val,100000,0.9914936765296888,98270,0.005610079915616963,0.0004577567356863507,10,0.010304646359861223,0.001184541890533225,0.001911148141819814,0.0007922136498861691,0.0012781630240385137,0.0001398485342401201,0.00022563259981368602,0.001496136240367288,0.002413876637490706,0.9771850000000001,0.0012278539200120235,0.0019810280720429564,0,1,20,12,16,0.9970433333333334,0.0002296600644108163,98270,45.0,1013,887,0,0,1.3043242960702623
3,x,4,0.15,m2,val,90000,0.9871497919072166,87719,0.008250679903928974,0.0006834598031103214,9,0.015134440201637305,0.0008644170255046945,0.001323087283935757,0.0016498616793774537,0.0025252984888430416,0.0003215680993674916,0.0004921960704604464,0.0029579462997352036,0.004527468826125312,0.9666111111111112,0.001368961140770012,0.0020953486848520595,0,1,20,12,16,0.9957814814814816,0.0005320101074774362,87719,60.0,1328,1139,0,0,1.39654401584994
