n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,8,0.0001,m2,val,200000,0.9756095816500686,193679,0.0,0.0,20,0.0,0.0007692438587739322,0.0017551852647885314,0.0,0.0,0.0,0.0,0.0,0.0,0.9683949999999999,0.0008731267695984716,0.001992215112037734,0,3,144,80,128,0.9960850000000001,0.00021693825406181191,193679,0.0,0,1479,0,0,366.6928374279523
5,x,8,0.00025,m2,val,200000,0.9393272888943109,184404,5.420644097574415e-06,0.0,20,1.084128819514883e-05,0.0010862296369963827,0.0024784523545906454,7.312258255802427e-06,1.668439441735538e-05,0.0,0.0,1.4624516511604853e-05,3.336878883471076e-05,0.922015,0.0011659875967562842,0.002660436252314964,0,3,144,80,128,0.9902455882352941,0.0003045654370497025,184404,0.0,2,3685,0,0,328.88598343683407
5,x,8,0.0005,m2,val,200000,0.8826890618636917,170109,2.0584164907760642e-05,0.0,20,4.1168329815521285e-05,0.0010755386310426656,0.002454058664733128,1.5144090389005533e-05,3.455430159920164e-05,0.0,0.0,3.0288180778011066e-05,6.910860319840328e-05,0.8505274999999999,0.0011354446889122161,0.0025907464378559356,0,3,144,80,128,0.9807214705882352,0.00043838366496179833,170109,0.0,7,7283,0,0,341.5530597040197
5,x,8,0.00075,m2,val,200000,0.8290250355434405,156844,4.149759025670953e-05,0.0,20,8.299518051341906e-05,0.001264547785639807,0.0028853212341708586,2.277805498888028e-05,5.1972734030984205e-05,0.0,0.0,4.555610997776056e-05,0.00010394546806196841,0.7841875,0.0013918592327114999,0.0031758080198506255,0,3,144,80,128,0.9713879411764706,0.0004994836862082625,156844,0.0,13,10809,0,0,326.6764562171884
5,x,8,0.001,m2,val,10200000,0.7785058420113181,7379983,9.342690173140773e-05,1.3548626426704233e-07,102,0.0001865828309342814,0.0002406600851414751,0.0012400753665066152,4.750803126682299e-06,2.447997940771116e-05,2.65553077963403e-07,1.3683441950452235e-06,9.539174843149456e-06,4.91535425695343e-05,0.7234601470588236,0.00025052410188775053,0.0012909027572418678,0,3,144,80,128,0.9626129411764706,7.926624021263946e-05,7379983,1.0,1377,720324,0,0,2790.3662187622394
5,x,8,0.0025,m2,val,10200000,0.5352953286990688,4550458,0.0005743361107598986,4.831972331322678e-06,102,0.001139008276857152,0.00031152665380098716,0.0016052372339257568,1.637140840291018e-05,8.435873470057846e-05,2.257817899515108e-06,1.1634103584732206e-05,3.2290337940643525e-05,0.00016638593239434168,0.44586710784313727,0.00027122687772438195,0.0013975801994866952,0,3,144,80,128,0.9118083044982699,0.00011135501148798832,4550458,22.0,5183,1699160,0,0,2526.601705896901
5,x,8,0.005,m2,val,10200000,0.2877776494797188,2046287,0.0024092596576999414,6.496321227380844e-05,102,0.004688592890852265,0.0003157284509627024,0.0016268882906526642,4.885811920832878e-05,0.00025175653888959165,1.3017560826585004e-05,6.707699992526734e-05,9.74517402343305e-05,0.0005021501692594894,0.20013299019607841,0.00022877960607537264,0.0011788575313034474,0,3,144,80,128,0.8396534775086506,0.0001479916840596585,2046287,133.0,9595,3089343,0,0,2510.577616539318
5,x,8,0.0075,m2,val,10200000,0.15565610722041343,928855,0.00579360264717254,0.000307135133344904,102,0.01097293502765527,0.0003067092053983543,0.0015804138441641777,0.00011461130492764665,0.0005905701225045354,4.023478786529435e-05,0.0002073221626221892,0.00021073602672532348,0.0010858824196955138,0.09053666666666667,0.000177051755830158,0.000912313817526713,0,3,144,80,128,0.780313892733564,0.00015420439554361128,928855,285.0,10192,4232619,0,0,2889.923701975262
5,x,8,0.01,m2,val,10200000,0.08480839602795952,426331,0.010856770598736184,0.0009269505312288571,102,0.019859640135014657,0.0002594502525130499,0.0013368975033238959,0.0002243175445621321,0.00115586538217679,9.417118569455589e-05,0.000485246099476316,0.0004163249817011196,0.0021452429635989588,0.04134343137254902,0.0001300625908167583,0.0006701876419642943,0,3,144,80,128,0.7315048269896194,0.0001671691669306148,426331,395.0,8466,5173007,0,0,2753.350684324745
5,x,11,0.0001,m2,val,200000,0.9843809236605615,194802,0.0,0.0,20,0.0,0.0005754790690367729,0.0013130717530556314,0.0,0.0,0.0,0.0,0.0,0.0,0.97401,0.0006377969912952398,0.0014552626820214267,1,2,112,80,96,0.9951376923076923,0.00024266944979198495,194802,0.0,0,2107,0,0,389.51751685584895
5,x,11,0.00025,m2,val,200000,0.9603135597607435,187046,0.0,0.0,20,0.0,0.0008423662460075445,0.0019220287632899802,0.0,0.0,0.0,0.0,0.0,0.0,0.93523,0.0010516637485432246,0.0023995832971580567,1,2,112,80,96,0.9879446153846153,0.0003387050501262329,187046,0.0,0,5224,0,0,389.90113917400595
5,x,11,0.0005,m2,val,200000,0.9224965156044187,174895,0.0,0.0,20,0.0,0.0009356167250854304,0.0021347985695681177,0.0,0.0,0.0,0.0,0.0,0.0,0.874475,0.001075124154397251,0.0024531129525349315,1,2,112,80,96,0.9759746153846154,0.00042065639271853965,174895,0.0,0,10411,0,0,382.23963987780735
5,x,11,0.00075,m2,val,200000,0.8860346205104561,163579,0.0,0.0,20,0.0,0.0012238888211564777,0.0027925495928652726,0.0,0.0,0.0,0.0,0.0,0.0,0.817895,0.001714504770603169,0.003911988994710581,1,2,112,80,96,0.9645053846153846,0.0006097542465787296,163579,0.0,0,15381,0,0,347.70916666218545
5,x,11,0.001,m2,val,10200000,0.8516188549201156,7820728,6.389583649617724e-08,0.0,102,1.2779167299235448e-07,0.0002113415114820161,0.0010890023667824119,1.2523583953250743e-07,6.45316316233918e-07,0.0,0.0,2.5047167906501486e-07,1.290632632467836e-06,0.7667379901960784,0.00024943753423465443,0.001285303882048853,1,2,112,80,96,0.9539984615384616,8.380673918237235e-05,7820728,0.0,1,1016634,0,0,3315.14960262971
