n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
6,x,11,0.00025,m2,val,2000000,0.8871423028825453,1682482,0.0,0.0,200,0.0,0.0004137256405156786,0.002985185775095757,0.0,0.0,0.0,0.0,0.0,0.0,0.841241,0.0004856990462929182,0.0035045009107098095,1,3,288,224,256,0.9726077058823529,0.0001592470801842462,1682482,0.0,0,103482,0,0,7101.615662958007
6,x,11,0.0005,m2,val,2000000,0.7869640081614854,1416374,0.0,0.0,200,0.0,0.0005934043489871773,0.004281635093412467,0.0,0.0,0.0,0.0,0.0,0.0,0.7081870000000001,0.0006332943296666568,0.004569456275451857,1,3,288,224,256,0.947004294117647,0.00021621824218831626,1416374,0.0,0,200206,0,0,6463.658608506783
6,x,11,0.00075,m2,val,2000000,0.6980299795585694,1192068,0.0,0.0,200,0.0,0.0007102715560425131,0.00512487585471002,0.0,0.0,0.0,0.0,0.0,0.0,0.596034,0.0006922447584344001,0.0049948057441817125,1,3,288,224,256,0.9226423529411764,0.0002491471593270693,1192068,0.0,0,292240,0,0,5863.484941633185
6,x,11,0.001,m2,val,2000000,0.6193157749435039,1003807,0.0,0.0,200,0.0,0.0007241870986452225,0.005225281717345389,0.0,0.0,0.0,0.0,0.0,0.0,0.5019035000000001,0.0006668551947430383,0.00481161051298243,1,3,288,224,256,0.899632,0.0002683267173708276,1003807,0.0,0,379168,0,0,5545.425756596844
6,x,11,0.0025,m2,val,2000000,0.3017959447562998,358641,0.0,0.0,200,0.0,0.0008976832911038225,0.006477121862218067,0.0,0.0,0.0,0.0,0.0,0.0,0.1793205,0.0005773539275229109,0.004165825278532008,1,3,288,224,256,0.7851509411764706,0.00035306923155480736,358641,0.0,0,811652,0,0,3602.714149495936
6,x,11,0.005,m2,val,2000000,0.0916265769664184,65798,0.0,0.0,200,0.0,0.0006729010276002186,0.004855233466158273,0.0,0.0,0.0,0.0,0.0,0.0,0.032899,0.000247755063012325,0.0017876457666256673,1,3,288,224,256,0.6606809411764707,0.00035516156911605734,65798,0.0,0,1281872,0,0,1954.4663806237513
6,x,11,0.0075,m2,val,2000000,0.027909142262550188,12291,0.0,0.0,200,0.0,0.0004929974246350292,0.003557161449662582,0.0,0.0,0.0,0.0,0.0,0.0,0.006145500000000001,0.00011064600003896709,0.0007983524177420473,1,3,288,224,256,0.5871496176470589,0.00031239792179611346,12291,0.0,0,1559657,0,0,1128.3527286673198
6,x,11,0.01,m2,val,2000000,0.008460657346306575,2327,0.0,0.0,200,0.0,0.00033671543687418675,0.0024295282524890646,0.0,0.0,0.0,0.0,0.0,0.0,0.0011635,4.633579145594952e-05,0.0003343301260219143,1,3,288,224,256,0.5434019411764706,0.00024117485130194238,2327,0.0,0,1724926,0,0,682.7247537620133
6,x,13,0.0001,m2,val,2000000,0.9629412320407787,1897464,0.0,0.0,200,0.0,0.0002632112036940931,0.0018991676226159887,0.0,0.0,0.0,0.0,0.0,0.0,0.948732,0.00030590871270781683,0.0022072461753035173,2,2,224,160,192,0.9931895384615385,8.150281917612677e-05,1897464,0.0,0,29512,0,0,7430.0462733131135
6,x,13,0.00025,m2,val,2000000,0.9099998658133213,1753972,0.0,0.0,200,0.0,0.0003684346790658859,0.002658394489712013,0.0,0.0,0.0,0.0,0.0,0.0,0.876986,0.0004395580988256453,0.003171576657194698,2,2,224,160,192,0.9832558461538461,0.00013065224731279054,1753972,0.0,0,72558,0,0,7296.452999693924
6,x,13,0.0005,m2,val,2000000,0.8282829391240625,1538847,0.0,0.0,200,0.0,0.0005436327912792294,0.003922514624376675,0.0,0.0,0.0,0.0,0.0,0.0,0.7694235,0.0005659186488956176,0.004083315451367552,2,2,224,160,192,0.9672026153846154,0.00016683708706187523,1538847,0.0,0,142122,0,0,6811.097551991348
6,x,13,0.00075,m2,val,2000000,0.7538492841741735,1350170,0.0,0.0,200,0.0,0.0006416438388142382,0.004629701117674653,0.0,0.0,0.0,0.0,0.0,0.0,0.6750849999999999,0.0006254072604367801,0.004512548110797434,2,2,224,160,192,0.951778,0.0001900843454856079,1350170,0.0,0,208962,0,0,6366.724361040979
6,x,13,0.001,m2,val,2000000,0.6862724628149972,1184947,0.0,0.0,200,0.0,0.0006787103607062049,0.004897149984866584,0.0,0.0,0.0,0.0,0.0,0.0,0.5924735,0.0006482466355365212,0.004677342774175903,2,2,224,160,192,0.9369183076923077,0.00021982546690071846,1184947,0.0,0,273354,0,0,6071.999791596434
6,x,13,0.0025,m2,val,2000000,0.3902624254561602,542141,0.0,0.0,200,0.0,0.0008276495475162944,0.0059718021172933625,0.0,0.0,0.0,0.0,0.0,0.0,0.2710705,0.0005998133597802355,0.0043278785117029685,2,2,224,160,192,0.8590424615384616,0.00028354593767881,542141,0.0,0,610816,0,0,4482.846100830473
6,x,13,0.005,m2,val,2000000,0.15322529163728774,148927,0.0,0.0,200,0.0,0.0007657749322679695,0.0055253535456056165,0.0,0.0,0.0,0.0,0.0,0.0,0.0744635,0.00039315601892644426,0.002836768235175463,2,2,224,160,192,0.762751,0.00030776497071901773,148927,0.0,0,1028079,0,0,2921.54420061782
6,x,13,0.0075,m2,val,2000000,0.060524094420051106,41515,0.0,0.0,200,0.0,0.0005827746991604586,0.004204938180411332,0.0,0.0,0.0,0.0,0.0,0.0,0.0207575,0.00020130317431662565,0.0014524779554455475,2,2,224,160,192,0.6967595384615385,0.00029004642824118846,41515,0.0,0,1314042,0,0,1996.2515109151136
6,x,13,0.01,m2,val,2000000,0.024274115458606586,11818,0.0,0.0,200,0.0,0.0004698386183663607,0.0033900619705119596,0.0,0.0,0.0,0.0,0.0,0.0,0.005909,0.00011528890061504238,0.0008318526879636572,2,2,224,160,192,0.6508170769230769,0.00025755810717991676,11818,0.0,0,1513126,0,0,1393.6887847661274
6,x,22,0.0001,m2,val,1090000,0.9405874367493531,1003864,0.0,0.0,109,0.0,0.0003966940565504395,0.0021130650717600427,0.0,0.0,0.0,0.0,0.0,0.0,0.9209761467889908,0.0004926262687872844,0.002624065939020513,0,4,352,224,320,0.9880854521625164,0.00015631718976149246,1003864,0.0,0,22727,0,0,1878.1076806301717
6,x,22,0.00025,m2,val,1090000,0.8578962171801409,887170,0.0,0.0,109,0.0,0.0007042348329242462,0.0037512385255002766,0.0,0.0,0.0,0.0,0.0,0.0,0.8139174311926606,0.0007776551239221921,0.004142325434679848,0,4,352,224,320,0.9707061598951507,0.00023463419512651169,887170,0.0,0,55878,0,0,1815.9784133641515
6,x,22,0.0005,m2,val,1090000,0.7360122041382116,722190,0.0,0.0,109,0.0,0.0009518478081768825,0.005070195340408851,0.0,0.0,0.0,0.0,0.0,0.0,0.6625596330275229,0.0009875667676559658,0.005260459057317517,0,4,352,224,320,0.9429709043250327,0.00029118951751429907,722190,0.0,0,108783,0,0,1761.988269700436
6,x,22,0.00075,m2,val,1090000,0.6320362555303165,588423,8.612759976159881e-07,0.0,109,1.7225519952319761e-06,0.0010250602213089657,0.00546017494926392,1.6881009553273369e-06,8.99198540387863e-06,0.0,0.0,3.3762019106546738e-06,1.798397080775726e-05,0.5398371559633027,0.0009980227197349003,0.005316154641269842,0,4,352,224,320,0.9166411533420707,0.000372754497075591,588423,0.0,1,159007,0,0,1688.1448202009778
6,x,22,0.001,m2,val,1090000,0.542106375053713,479060,1.0533079135023542e-06,0.0,109,2.1066158270047084e-06,0.0010507439694062862,0.005596984236219876,2.064483510464614e-06,1.099685746522562e-05,0.0,0.0,4.128967020929228e-06,2.199371493045124e-05,0.43950412844036696,0.000963411493601927,0.005131791473169099,0,4,352,224,320,0.8918479685452162,0.0004540393274113629,479060,0.0,1,206300,0,0,1543.7244828059338
6,x,22,0.0025,m2,val,1100000,0.21647817897376073,141518,0.0,0.0,110,0.0,0.0009644419915607655,0.005160792317835578,0.0,0.0,0.0,0.0,0.0,0.0,0.12865272727272728,0.000625695855422028,0.003348139537908239,0,4,352,224,320,0.7681657142857142,0.0005606216799441035,141518,0.0,0,446281,0,0,972.1186020052992
6,x,22,0.005,m2,val,1100000,0.046737484327598666,18464,0.0,0.0,110,0.0,0.0006363571177783698,0.003405188651642906,0.0,0.0,0.0,0.0,0.0,0.0,0.016785454545454544,0.0002351051189823797,0.0012580629032592657,0,4,352,224,320,0.6337844155844156,0.0005510348568381117,18464,0.0,0,704965,0,0,506.4107494226191
6,x,22,0.0075,m2,val,1100000,0.010120963863558442,2454,0.00026737967914438503,0.0,110,0.0005347593582887701,0.000395737107559735,0.002117615203866903,0.0005240641711229948,0.002804301733075272,0.0,0.0,0.0010481283422459895,0.005608603466150544,0.0022304545454545455,8.712311301597154e-05,0.0004662014888330564,0,4,352,224,320,0.5545651948051948,0.0004828795440984502,2454,0.0,1,857462,0,0,285.2113503946457
6,x,22,0.01,m2,val,1100000,0.0021825566531467893,330,0.0,0.0,110,0.0,0.00023302879869018154,0.001246952377268997,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,3.202001042405041e-05,0.00017134117475124775,0,4,352,224,320,0.5070966233766234,0.00039725648779415725,330,0.0,0,948839,0,0,168.19697785074823
6,x,23,0.0001,m2,val,1090000,0.9502809885445043,1020563,0.0,0.0,109,0.0,0.0003928962710966604,0.002092835457376096,0.0,0.0,0.0,0.0,0.0,0.0,0.9362963302752293,0.0004441341835907451,0.0023657637794755764,1,3,288,160,256,0.9922089044792228,0.00010623435836341937,1020563,0.0,0,16041,0,0,2197.587715892354
6,x,23,0.00025,m2,val,1100000,0.8803488792684753,933394,0.0,0.0,110,0.0,0.0006571461765290376,0.0035164322677797913,0.0,0.0,0.0,0.0,0.0,0.0,0.84854,0.0007188394282705728,0.003846556901957907,1,3,288,160,256,0.980870909090909,0.0001744525211918808,933394,0.0,0,39746,0,0,2146.094346896978
6,x,23,0.0005,m2,val,1100000,0.7750347602710319,792164,0.0,0.0,110,0.0,0.0008307183173676168,0.004445228171388657,0.0,0.0,0.0,0.0,0.0,0.0,0.7201490909090908,0.0008318570750985191,0.004451321738654434,1,3,288,160,256,0.9625089839572193,0.0002390272008989094,792164,0.0,0,77898,0,0,2018.5527104227804
6,x,23,0.00075,m2,val,1100000,0.682479793441533,672517,0.0,0.0,110,0.0,0.0008941336372150405,0.004784567704886198,0.0,0.0,0.0,0.0,0.0,0.0,0.6113790909090909,0.0009073807122487804,0.004855453671762526,1,3,288,160,256,0.9448458823529412,0.00032840855691070573,672517,0.0,0,114598,0,0,1916.4868840414565
6,x,23,0.001,m2,val,1100000,0.6007444083370879,570762,0.0,0.0,110,0.0,0.001033181882777761,0.0055286239817674086,0.0,0.0,0.0,0.0,0.0,0.0,0.5188745454545455,0.0009448054559973271,0.00505571592882363,1,3,288,160,256,0.9278527272727273,0.00034175894935284753,570762,0.0,0,149906,0,0,1801.1245159185492
6,x,23,0.0025,m2,val,1100000,0.2804585457218208,214340,4.564357974314794e-06,0.0,110,9.128715948629588e-06,0.0009966820099046052,0.0053333107693875545,6.298052885351436e-06,3.3701293838776215e-05,0.0,0.0,1.2596105770702871e-05,6.740258767755243e-05,0.19485363636363637,0.0007205521900369104,0.003855722002444348,1,3,288,160,256,0.8384100534759358,0.0004345811958607186,214340,0.0,2,335748,0,0,1286.051637948025
6,x,23,0.005,m2,val,1100000,0.07946568370877966,42507,0.00010438845394810204,0.0,110,0.00020877690789620408,0.000715715423980236,0.003829840150215934,6.570932538839097e-05,0.0003516149075236532,0.0,0.0,0.00013141865077678194,0.0007032298150473064,0.03863863636363637,0.000351180794287993,0.001879191450799331,1,3,288,160,256,0.7280378074866309,0.000458711576732254,42507,0.0,9,565077,0,0,774.8253449525218
6,x,23,0.0075,m2,val,1100000,0.02283476529041629,8610,0.00035245291557842986,0.0,110,0.0007049058311568597,0.0004624635738069223,0.0024746728988014797,0.00027803091723688087,0.0014877616635862435,0.0,0.0,0.0005560618344737617,0.002975523327172487,0.007824545454545456,0.0001586816134158984,0.0008491157152679065,1,3,288,160,256,0.6520792513368985,0.0005000009458994857,8610,0.0,6,722902,0,0,525.1936371151824
6,x,23,0.01,m2,val,1100000,0.006514897440391667,1741,0.001427751541387905,0.0,110,0.00285550308277581,0.0003038601830186287,0.0016259757579415277,0.0012998506932147679,0.006955586267059968,0.0,0.0,0.0025997013864295358,0.013911172534119935,0.0015804545454545455,7.38035133969506e-05,0.0003949274381467659,1,3,288,160,256,0.5992126737967914,0.0004327922123144718,1741,0.0,5,832747,0,0,351.6857396776322
6,x,26,0.0001,m2,val,1090000,0.9404921734374408,1003762,0.0,0.0,109,0.0,0.00039713813693078383,0.0021154305489464653,0.0,0.0,0.0,0.0,0.0,0.0,0.9208825688073394,0.0004725904653752521,0.0025173414855644443,0,4,352,224,320,0.9880854521625164,0.00015631718976149246,1003762,0.0,0,22727,0,0,1901.3906827354804
6,x,26,0.00025,m2,val,1090000,0.8578206957513322,887092,0.0,0.0,109,0.0,0.0006656039108728803,0.003545463695429822,0.0,0.0,0.0,0.0,0.0,0.0,0.813845871559633,0.0007499118382367639,0.00399454563563896,0,4,352,224,320,0.9707061598951507,0.00023463419512651169,887092,0.0,0,55878,0,0,1875.1482486336026
6,x,26,0.0005,m2,val,1100000,0.7360277676329404,728820,0.0,0.0,110,0.0,0.0009653761908515074,0.005165791279478867,0.0,0.0,0.0,0.0,0.0,0.0,0.6625636363636364,0.0009973112974417011,0.005336678128249541,0,4,352,224,320,0.9429631168831168,0.0002889336349903947,728820,0.0,0,109796,0,0,1831.2538470614236
6,x,26,0.00075,m2,val,1100000,0.6323346274414691,594094,0.0,0.0,110,0.0,0.0009437097565193961,0.005049852769092051,0.0,0.0,0.0,0.0,0.0,0.0,0.5400854545454545,0.0009482020584122471,0.00507389137099957,0,4,352,224,320,0.9166342857142857,0.0003695954709455367,594094,0.0,0,160479,0,0,1714.849445315078
6,x,26,0.001,m2,val,1100000,0.5424248689377964,483751,0.0,0.0,110,0.0,0.0010173322770950528,0.005443811702787652,0.0,0.0,0.0,0.0,0.0,0.0,0.43977363636363637,0.0009566988810360662,0.005119358425842395,0,4,352,224,320,0.8918581818181818,0.0004503378940716752,483751,0.0,0,208173,0,0,1574.6111486305017
6,x,26,0.0025,m2,val,1100000,0.2174212857245803,142134,0.0,0.0,110,0.0,0.0009437781563244081,0.005050218780932407,0.0,0.0,0.0,0.0,0.0,0.0,0.12921272727272728,0.0006112704541467889,0.003270948270072138,0,4,352,224,320,0.7681657142857142,0.0005606216799441035,142134,0.0,0,446281,0,0,982.756566202268
6,x,26,0.005,m2,val,1100000,0.047831031824753366,18895,5.724531997491774e-05,0.0,110,0.00011449063994983548,0.0007394093380508438,0.0039566278375885704,7.98821664201301e-05,0.00042745470894098466,0.0,0.0,0.0001597643328402602,0.0008549094178819693,0.017176363636363635,0.00026907024240454034,0.001439812505169232,0,4,352,224,320,0.6337844155844156,0.0005510348568381117,18895,0.0,2,704965,0,0,500.2149702082388
6,x,26,0.0075,m2,val,1100000,0.010996571669055308,2666,0.0,0.0,110,0.0,0.0004115098626043056,0.002202016250044281,0.0,0.0,0.0,0.0,0.0,0.0,0.0024236363636363635,9.070509649567878e-05,0.0004853689172387516,0,4,352,224,320,0.5545651948051948,0.0004828795440984502,2666,0.0,0,857462,0,0,282.7752111903392
6,x,26,0.01,m2,val,1100000,0.0024073582039693974,364,0.0,0.0,110,0.0,0.00025915719893949653,0.001386767159769062,0.0,0.0,0.0,0.0,0.0,0.0,0.0003309090909090909,3.5776671246417815e-05,0.00019144331306794718,0,4,352,224,320,0.5070966233766234,0.00039725648779415725,364,0.0,0,948839,0,0,172.89456818043254
6,z,8,0.0001,m2,val,2000000,0.9842708359161656,1927114,0.0,0.0,200,0.0,0.000170738950996987,0.0012319456128841546,0.0,0.0,0.0,0.0,0.0,0.0,0.963557,0.0002601329038130925,0.0018769565336325062,3,1,160,160,128,0.992985,6.278479030715974e-05,1927114,0.0,0,42090,0,0,4733.353977637715
6,z,8,0.00025,m2,val,2000000,0.9612708177760584,1823084,0.0,0.0,200,0.0,0.0002742255172921759,0.0019786400290988412,0.0,0.0,0.0,0.0,0.0,0.0,0.9115420000000001,0.0003868828130625844,0.0027915047004191925,3,1,160,160,128,0.9827558333333333,9.663672519027106e-05,1823084,0.0,0,103465,0,0,6027.940283801407
6,z,8,0.0005,m2,val,2000000,0.9239743106259233,1663037,0.0,0.0,200,0.0,0.0003667467949931622,0.0026462157726336484,0.0,0.0,0.0,0.0,0.0,0.0,0.8315184999999999,0.00047485228812726695,0.003426237479558559,3,1,160,160,128,0.9666458333333334,0.00013336574896998955,1663037,0.0,0,200125,0,0,6052.9221177157015
6,z,8,0.00075,m2,val,2000000,0.8879023211079138,1516303,6.578592972854481e-07,0.0,200,1.3157185945708962e-06,0.0004362988882419978,0.0031480602295925336,9.094884514760342e-07,6.56230052499547e-06,0.0,0.0,1.8189769029520684e-06,1.312460104999094e-05,0.758151,0.0005541797076162829,0.003998614584198488,3,1,160,160,128,0.9512895,0.00015836707568238673,1516303,0.0,2,292263,0,0,6225.148728333879
6,z,8,0.001,m2,val,2000000,0.8532911347021128,1383053,2.1814316510217274e-06,0.0,200,4.362863302043455e-06,0.0005124415336846105,0.0036974579941839057,1.7234991698896067e-06,1.2435693371411494e-05,0.0,0.0,3.4469983397792133e-06,2.4871386742822987e-05,0.6915250000000001,0.0006011028865352494,0.004337182931223293,3,1,160,160,128,0.9368075,0.00016782228654267927,1383053,0.0,6,379155,0,0,5980.761399535579
6,z,8,0.0025,m2,val,2000000,0.6706487032289233,796866,7.524764115547946e-05,7.560630251677876e-06,200,0.00013537402180760318,0.0008372487933703299,0.006041064278902192,1.4984440381657484e-05,0.00010811836128730149,7.746138155527674e-06,5.589129405899464e-05,2.529576204338034e-05,0.00018251841710362774,0.398403,0.0006173455297021442,0.004454379697832524,3,1,160,160,128,0.8647016666666667,0.00020874670606267325,796866,6.0,108,811790,0,0,4227.797190523008
6,z,8,0.005,m2,val,2000000,0.44521506000683275,319749,0.000975224321605368,0.0001280758256127173,200,0.0016942969919853013,0.001180334495246396,0.008516556384256403,7.987615982872411e-05,0.0005763364721431768,4.793122079513391e-05,0.0003458417474978454,0.00014648486227621482,0.0010569432597621325,0.15971875000000002,0.0005282107022936847,0.003811238464154827,3,1,160,160,128,0.7863641666666666,0.00022794980178294933,319749,41.0,541,1281815,0,0,2438.169573569554
6,z,8,0.0075,m2,val,2000000,0.2937068917343917,129278,0.003848426574167227,0.0007308296113604798,200,0.006235193925613495,0.0013641888358110316,0.00984313445531594,0.0002622433155505285,0.0018921839463941052,0.00017461082585419152,0.0012598826431641037,0.0004043006339975537,0.002917180815690721,0.06439025,0.0003476251859243585,0.002508246186513758,3,1,160,160,128,0.7400276666666668,0.00020793303825078548,129278,94.0,807,1559834,0,0,1442.0402237463277
6,z,8,0.01,m2,val,2000000,0.19240755025145315,52831,0.010035984195614656,0.0025068054126434164,200,0.01505835756594248,0.0015710923269144214,0.011336020798278976,0.0007597669881130529,0.005482003973636926,0.0004908732792021734,0.003541834943134023,0.0010357278248402737,0.007473164983756636,0.0261505,0.00023549630644608573,0.0016991942370654337,3,1,160,160,128,0.7124275,0.00016069770919626276,52831,131.0,798,1725435,0,0,907.0900199487805
6,z,11,0.0001,m2,val,2000000,0.9354020041255358,1843209,9.489326068690035e-06,0.0,200,1.897865213738007e-05,0.0003160279822768921,0.0022802605031907396,3.053837638096469e-06,2.2034584719803296e-05,0.0,0.0,6.107675276192938e-06,4.406916943960659e-05,0.92159575,0.0003614533969216949,0.002608021918839217,0,4,352,224,320,0.9915711428571429,0.0001035332317780718,1843209,0.0,35,29501,0,0,1868.5306366183795
6,z,11,0.00025,m2,val,2000000,0.8463145360105215,1631177,4.3559875634382745e-05,0.0,200,8.711975126876549e-05,0.00050795508288943,0.0036650865678499057,7.363721246195961e-06,5.313201253012876e-05,0.0,0.0,1.4727442492391922e-05,0.00010626402506025752,0.815553,0.0005445459798297487,0.003929103622504982,0,4,352,224,320,0.979254,0.000166687639969476,1631177,0.0,142,72611,0,0,2684.5065461886115
6,z,11,0.0005,m2,val,2000000,0.7164511388037442,1331008,0.00018813522826328498,3.0050999798748553e-06,200,0.0003702602565668203,0.000679716559366886,0.004904410085848098,1.6888637623730187e-05,0.00012185785906879467,3.5862085385467923e-06,2.5875840575056482e-05,3.350997407033943e-05,0.000241787039821657,0.66537875,0.0006822588470362985,0.004922753645549817,0,4,352,224,320,0.9593657142857143,0.00021903297014388114,1331008,4.0,493,142220,0,0,3574.5100182017777
6,z,11,0.00075,m2,val,2000000,0.6064289619364217,1086147,0.0004314342458765895,6.424063901701378e-06,200,0.0008500203639497762,0.0007381053051993179,0.005325706801389837,2.664603644903048e-05,0.00019226115372299353,5.902422096337828e-06,4.25881907116918e-05,5.2280967792077585e-05,0.00037722680462013824,0.54283925,0.0006932466065281632,0.0050020344541900665,0,4,352,224,320,0.9403022857142856,0.00024689783057311337,1086147,7.0,923,208942,0,0,4219.1306894101435
6,z,11,0.001,m2,val,2000000,0.5134170903675629,886555,0.0007489336393871546,1.0106290631897007e-05,200,0.0014776546975105152,0.0007880878011196237,0.005686349268796746,3.698603538414177e-05,0.0002668681268299208,8.4128681407865e-06,6.070200113855506e-05,7.40547635187936e-05,0.0005343329128908685,0.4429455,0.0007075047595329726,0.005104912379464517,0,4,352,224,320,0.9219365714285714,0.00027089045253454714,886555,9.0,1310,273222,0,0,4501.047073266935
6,z,11,0.0025,m2,val,2000000,0.1887087165521363,262230,0.004341282720020851,0.00010631672209061556,200,0.008469931995860472,0.00076946957853929,0.0055520118051212925,0.00018703556629881768,0.0013495318087036743,4.3574997718590566e-05,0.00031440996303065027,0.0003600481093140736,0.0025978822413201715,0.1305455,0.0005385884981035593,0.0038861181558990277,0,4,352,224,320,0.8256037142857143,0.00034994519112563853,262230,28.0,2222,610387,0,0,3501.48798533855
6,z,11,0.005,m2,val,2000000,0.03576642185226514,34800,0.01686822228932876,0.0007600587515535565,200,0.03221632707555041,0.00037756346969896606,0.002724262140331229,0.0010357129604601407,0.007473057731675103,0.00035237618307907556,0.002542526414120885,0.0019437121927726542,0.014024612981474671,0.01710625,0.00018432298936797803,0.0013299595480680936,0,4,352,224,320,0.7065468571428571,0.00039139934685124137,34800,26.0,1123,1027086,0,0,2100.4021646453766
6,z,11,0.0075,m2,val,2000000,0.006667848579104862,4575,0.04027930279699299,0.005598007684535144,200,0.06936259022491569,0.00019863446480532682,0.001433222214706196,0.004740565898414846,0.03420496217786568,0.003288638373526834,0.023728760150929822,0.007157629849707945,0.05164498575460957,0.0021995,6.844854134355457e-05,0.0004938819157791347,0,4,352,224,320,0.6246168571428572,0.0003869384153562312,4575,22.0,308,1313841,0,0,1391.1513498964487
6,z,11,0.01,m2,val,2000000,0.00131817144333494,641,0.053764880952380946,0.005121527777777778,200,0.1017671130952381,9.784179698481682e-05,0.0007059652870555253,0.013942093940348885,0.10059744050163846,0.0049998049639583585,0.03607546933290936,0.02680147728595379,0.19338271770117502,0.00030275,2.3230512760496226e-05,0.00016761686840191333,0,4,352,224,320,0.5675597142857143,0.00034663290792463173,641,5.0,61,1513541,0,0,954.7550423080102
6,z,13,0.0001,m2,val,2000000,0.941431622598119,1843178,5.1563286080934604e-06,0.0,200,1.0312657216186921e-05,0.000303069410827245,0.0021867595465934345,2.454287688874699e-06,1.7708606814142443e-05,0.0,0.0,4.908575377749398e-06,3.5417213628284885e-05,0.92158425,0.00034331543711623277,0.002477149731335836,0,4,352,224,320,0.987956,0.00010887994638879757,1843178,0.0,19,42154,0,0,1787.7320116955088
