n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,163,306,0,1.0,0.00016300000000002424,0,10.522269992012298
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,init,1000000,653474,3,6,0,0.653474,4.590848296959216e-06,0,30.017509798999527
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,init,1000000,445373,4,8,0,0.445373,8.981235952831845e-06,0,52.09912144699774
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,init,1000000,883615,31,60,0,0.883615,3.5083152730597256e-05,0,11.342965931995423
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,34,63,0,1.0,3.399999999997849e-05,0,2.5707771829911508
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,init,1000000,672034,8,17,0,0.672034,1.19041596109426e-05,0,63.91975334599556
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,init,1000000,434302,559,1000,0,0.434302,0.0012871227855271172,0,68.12286656099604
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,init,1000000,761935,1,2,0,0.761935,1.3124479122383903e-06,0,40.03921290799917
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,5,10,0,1.0,5.000000000032756e-06,0,1.9041112790000625
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,init,1000000,880182,2,4,0,0.880182,2.2722573286282355e-06,0,10.551816443999996
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,init,1000000,899563,0,0,0,0.899563,0.0,0,5.315366030001314
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,init,1000000,883419,1,2,0,0.883419,1.1319656924024812e-06,0,18.96579781601031
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.9124388769996585
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,init,1000000,700358,0,0,0,0.700358,0.0,0,40.42250562700792
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,init,1000000,970573,0,0,0,0.970573,0.0,0,2.1374612560030073
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,init,1000000,947513,0,0,0,0.947513,0.0,0,3.0743489589949604
