n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,602,1076,0,1.0,0.0006019999999999914,0,9.965115683000477
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,1330,2377,0,1.0,0.0013300000000000534,0,13.061714633004158
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,init,1000000,644998,17,30,0,0.644998,2.635667087336202e-05,0,43.57945501100039
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,106,197,0,1.0,0.0001060000000000505,0,3.0537937190019875
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,init,1000000,599892,37,74,0,0.599892,6.167776866505825e-05,0,99.54006705000211
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,init,1000000,398046,2632,4616,0,0.398046,0.006612301090828665,0,115.78241214900481
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,init,1000000,341875,420,780,0,0.341875,0.0012285191956123986,0,101.9874572300032
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,init,1000000,778980,42,81,0,0.77898,5.391666024801012e-05,0,37.549429104998126
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,12,25,0,1.0,1.2000000000012001e-05,0,3.7454478190047666
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,init,1000000,426859,30,54,0,0.426859,7.02808187247328e-05,0,138.3896335679965
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,init,1000000,742065,3,6,0,0.742065,4.042772533408012e-06,0,37.25305624199973
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,init,1000000,904068,10,19,0,0.904068,1.1061114871924183e-05,0,7.90196400500281
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,init,1000000,544861,0,0,0,0.544861,0.0,0,50.000666918000206
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,2.4108537819993217
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,init,1000000,866532,0,1,0,0.866532,0.0,0,22.602441608003573
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,init,1000000,726782,0,1,0,0.726782,0.0,0,32.67107217400189
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,init,1000000,401291,34,66,0,0.401291,8.472654507574173e-05,0,142.73094702600065
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,init,1000000,936779,0,0,0,0.936779,0.0,0,6.457516104004753
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,init,1000000,896723,0,0,0,0.896723,0.0,0,7.034134437999455
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,init,1000000,902933,0,0,0,0.902933,0.0,0,6.183794903001399
