n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920037,0,0,0,0.920037,0.0,0,65.43325892894063
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920037,78,155,0,0.920037,8.477919909744003e-05,0,66.86273355700541
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920129,200,398,0,0.920129,0.00021736082657974887,0,73.68944737699348
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920129,1,0,0,0.920129,1.0868041329104017e-06,0,79.44758636096958
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,884766,0,0,0,0.884766,0.0,0,303.0410398860695
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920129,1,0,0,0.920129,1.0868041329104017e-06,0,310.0648245860357
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,val,0,1000000,884766,107,214,0,0.884766,0.00012093593108231104,0,316.1292341919616
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920037,6,0,0,0.920037,6.521476853649233e-06,0,323.6391239470104
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920037,226,441,0,0.920037,0.00024564229482071376,0,324.2493135019904
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920129,85,168,0,0.920129,9.237835129638494e-05,0,326.1079764299793
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,anqi,0,1000000,891746,0,0,0,0.891746,0.0,0,282.48130092502106
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,891746,31,62,0,0.891746,3.476326218454506e-05,0,291.2538235860411
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,val,0,1000000,885592,129,256,0,0.885592,0.0001456652724957097,0,359.9141469920287
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,anqi,0,1000000,892574,1,0,0,0.892574,1.12035528709864e-06,0,371.27952488907613
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,858944,121,0,0,0.858944,0.00014087065047319047,0,374.75810994999483
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,885592,1,0,0,0.885592,1.1291881588659791e-06,0,378.33601613808423
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893175,257,0,0,0.893175,0.00028773756542666007,0,381.8627030409407
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,865819,23,46,0,0.865819,2.6564443607712818e-05,0,380.5613719560206
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,val,0,1000000,892574,48,94,0,0.892574,5.377705377929143e-05,0,382.61356996302493
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,anqi,0,1000000,867167,1,0,0,0.867167,1.1531804139375268e-06,0,384.58946109202225
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,858199,83,0,0,0.858199,9.671416536261024e-05,0,383.4648531660205
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,val,0,1000000,858199,90,179,0,0.858199,0.00010487078171850239,0,383.3081574230455
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,val,0,1000000,867167,48,94,0,0.867167,5.535265986833515e-05,0,390.4217274939874
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,val,0,1000000,858944,122,244,0,0.858944,0.0001420348707249497,0,392.1757235870464
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,892944,98,195,0,0.892944,0.00010974932358576162,0,391.9455992310541
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,anqi,0,1000000,865819,0,0,0,0.865819,0.0,0,393.9083155420376
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,892944,256,0,0,0.892944,0.00028669211059151323,0,396.43490655894857
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,892944,252,503,0,0.892944,0.0002822125463635139,0,396.8485591530334
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,892944,1,0,0,0.892944,1.1198910569998333e-06,0,398.87973017198965
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893175,249,490,0,0.893175,0.0002787807540515219,0,400.23067686508875
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893175,92,183,0,0.893175,0.00010300333081425528,0,403.0770352690015
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893175,0,0,0,0.893175,0.0,0,402.33209577505477
