n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920211,72,139,0,0.920211,7.8242924720473e-05,0,65.15277713397518
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920211,3,0,0,0.920211,3.260121863357668e-06,0,66.70929265103769
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920304,2,0,0,0.920304,2.173194944332657e-06,0,75.43508912692778
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920304,190,376,0,0.920304,0.0002064535197064954,0,75.31563831795938
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,884976,0,0,0,0.884976,0.0,0,307.7702696379274
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,val,0,1000000,884976,92,183,0,0.884976,0.00010395762144965737,0,312.1532406680053
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920304,0,0,0,0.920304,0.0,0,326.2226760139456
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920211,5,0,0,0.920211,5.433536438892439e-06,0,327.39254698203877
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920304,78,156,0,0.920304,8.47546028268642e-05,0,329.0953139179619
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920211,221,432,0,0.920211,0.0002401623106005335,0,331.73802391509525
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,892283,32,64,0,0.892283,3.5863061383034633e-05,0,287.5388681560289
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,859236,117,0,0,0.859236,0.00013616747901623594,0,361.61764872504864
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,anqi,0,1000000,892283,0,0,0,0.892283,0.0,0,287.80485502502415
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,885380,1,0,0,0.88538,1.1294585375853927e-06,0,368.1709558230359
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,val,0,1000000,892864,49,98,0,0.892864,5.4879578524791306e-05,0,374.99686442303937
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,anqi,0,1000000,892864,0,0,0,0.892864,0.0,0,372.7878955899505
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,anqi,0,1000000,865858,0,0,0,0.865858,0.0,0,380.38842760096304
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,val,0,1000000,885380,126,250,0,0.88538,0.00014231177573476028,0,385.0387999759987
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,val,0,1000000,866847,48,95,0,0.866847,5.537309352166009e-05,0,384.17288157204166
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,865858,26,52,0,0.865858,3.0028018451089267e-05,0,384.42483475699555
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,anqi,0,1000000,866847,0,0,0,0.866847,0.0,0,387.11372788308654
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,val,0,1000000,858679,84,165,0,0.858679,9.782468186603221e-05,0,388.03743339295033
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,893033,224,0,0,0.893033,0.0002508305964057378,0,392.36174694704823
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,893033,108,213,0,0.893033,0.00012093618040986964,0,394.65035200305283
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,893033,233,462,0,0.893033,0.00026090861143990285,0,399.0161349310074
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,val,0,1000000,859236,123,246,0,0.859236,0.00014315042665813404,0,397.5851815700298
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893289,264,0,0,0.893289,0.00029553705463736257,0,402.0707193040289
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,858679,84,0,0,0.858679,9.782468186603221e-05,0,398.91223224194255
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893289,254,500,0,0.893289,0.0002843424692344776,0,402.33346932707354
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,893033,1,0,0,0.893033,1.1197794482775691e-06,0,403.37624037999194
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893289,1,0,0,0.893289,1.1194585403107027e-06,0,406.47640889300965
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893289,86,169,0,0.893289,9.627343446516612e-05,0,406.6082271930063
