n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,val,0,1000000,909279,98,197,0,0.909279,0.00010777770079373195,0,26.085994604974985
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,anqi,0,1000000,909279,0,0,0,0.909279,0.0,0,68.14857609104365
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,val,0,1000000,625240,1685,3288,0,0.62524,0.002694965133388738,0,74.64114587602671
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,anqi,0,1000000,625240,41,0,0,0.62524,6.557481926938724e-05,0,93.9038600299973
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,anqi,0,1000000,789543,3,0,0,0.789543,3.7996663893036242e-06,0,100.61122713203076
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,val,0,1000000,789543,548,1090,0,0.789543,0.0006940723937771676,0,114.87739950406831
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,val,0,1000000,498610,3022,5841,0,0.49861,0.006060849160666626,0,142.61865666799713
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,anqi,0,1000000,498610,102,0,0,0.49861,0.0002045687009887276,0,147.19198290503118
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,val,0,1000000,400197,4274,8177,0,0.400197,0.010679740227937717,0,168.43134887400083
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,anqi,0,1000000,400197,185,0,0,0.400197,0.0004622723308770338,0,181.26117249799427
