n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,anqi,0,1000000,788941,3,0,0,0.788941,3.8025657178586414e-06,0,48.037046440993436
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,anqi,0,1000000,908964,1,0,0,0.908964,1.1001535814569863e-06,0,69.58426517399494
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,val,0,1000000,908964,100,198,0,0.908964,0.00011001535814403329,0,69.19837351201568
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,val,0,1000000,625805,1660,3260,0,0.625805,0.002652583472487424,0,117.46747319493443
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,val,0,1000000,499408,2990,5799,0,0.499408,0.005987088713036215,0,122.7064486729214
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,val,0,1000000,788941,516,1027,0,0.788941,0.0006540413034687997,0,120.99354917905293
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,anqi,0,1000000,499408,91,0,0,0.499408,0.00018221574344023939,0,131.95373571792152
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,anqi,0,1000000,625805,30,0,0,0.625805,4.793825552684705e-05,0,150.8907114469912
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,val,0,1000000,401159,4322,8264,0,0.401159,0.010773782963862222,0,166.1479619470192
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,anqi,0,1000000,401159,190,0,0,0.401159,0.0004736276638440673,0,173.0483355059987
