n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,anqi,0,1000000,909514,0,0,0,0.909514,0.0,0,32.38233329693321
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,val,0,1000000,788499,528,1042,0,0.788499,0.0006696267211498963,0,50.65814242209308
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,val,0,1000000,909514,108,217,0,0.909514,0.00011874473619977177,0,58.568450495018624
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,anqi,0,1000000,788499,7,0,0,0.788499,8.877626984982179e-06,0,90.7379330699332
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,val,0,1000000,627030,1722,3363,0,0.62703,0.002746280082292718,0,133.20464506803546
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,anqi,0,1000000,498730,103,0,0,0.49873,0.00020652457241387978,0,136.96764679800253
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,anqi,0,1000000,627030,40,0,0,0.62703,6.379280098245399e-05,0,137.9440333910752
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,anqi,0,1000000,400497,228,0,0,0.400497,0.0005692926538775067,0,155.14420668699313
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,val,0,1000000,498730,3060,5913,0,0.49873,0.006135584384336257,0,167.90927036304493
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,val,0,1000000,400497,4402,8348,0,0.400497,0.010991343256004371,0,174.42170914495364
