n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,anqi,0,1000000,909039,0,0,0,0.909039,0.0,0,70.15258634800557
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,val,0,1000000,909039,114,227,0,0.909039,0.00012540716074882496,0,70.2200468700612
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,val,0,1000000,789058,527,1050,0,0.789058,0.0006678849970470635,0,96.70372928096913
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,val,0,1000000,498908,3019,5822,0,0.498908,0.006051215855428227,0,113.77904370205943
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,anqi,0,1000000,789058,2,0,0,0.789058,2.5346679204396594e-06,0,126.23725223797373
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,val,0,1000000,625376,1670,3288,0,0.625376,0.0026703934912756244,0,133.9845833829604
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,anqi,0,1000000,625376,26,0,0,0.625376,4.157498848689212e-05,0,139.91742112103384
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,val,0,1000000,401155,4393,8400,0,0.401155,0.01095087933591754,0,144.08828071597964
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,anqi,0,1000000,498908,108,0,0,0.498908,0.00021647277654401886,0,150.51837684307247
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,anqi,0,1000000,401155,193,0,0,0.401155,0.0004811107925863922,0,174.6900714620715
