n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,anqi,0,1000000,789282,8,0,0,0.789282,1.0135794304200196e-05,0,57.91183771495707
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,anqi,0,1000000,908934,0,0,0,0.908934,0.0,0,59.74214234005194
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,val,0,1000000,908934,101,202,0,0.908934,0.00011111917917028258,0,61.21373036294244
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,val,0,1000000,789282,548,1080,0,0.789282,0.0006943019098369918,0,76.41312550497241
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,anqi,0,1000000,625513,33,0,0,0.625513,5.275669730286925e-05,0,80.8033783150604
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,anqi,0,1000000,499418,110,0,0,0.499418,0.0002202563784244882,0,132.81378353596665
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,val,0,1000000,499418,3124,6029,0,0.499418,0.006255281147255376,0,137.92328461504076
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,val,0,1000000,625513,1652,3239,0,0.625513,0.0026410322407367515,0,142.00979366502725
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,anqi,0,1000000,400291,204,0,0,0.400291,0.0005096292447244188,0,174.3466286920011
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,val,0,1000000,400291,4294,8179,0,0.400291,0.010727195964935543,0,178.2757592140697
