n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920016,2,0,0,0.920016,2.1738752369326875e-06,0,65.61389306397177
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920016,78,151,0,0.920016,8.478113424115197e-05,0,69.14163938502315
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920176,2,0,0,0.920176,2.17349724396243e-06,0,76.04637123993598
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920176,188,373,0,0.920176,0.00020430874093646523,0,75.59032097505406
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,884726,0,0,0,0.884726,0.0,0,300.3366649489617
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,val,0,1000000,884726,96,192,0,0.884726,0.00010850817089136378,0,308.45745284098666
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920016,1,0,0,0.920016,1.0869376184663437e-06,0,317.6731168209808
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920176,0,0,0,0.920176,0.0,0,321.1135548839811
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920176,77,154,0,0.920176,8.367964389421889e-05,0,322.16812658996787
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920016,206,411,0,0.920016,0.0002239091494060652,0,327.64508640998974
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,anqi,0,1000000,891954,0,0,0,0.891954,0.0,0,280.93056182400323
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,891954,33,66,0,0.891954,3.6997423633944315e-05,0,288.99238380393945
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,885111,1,0,0,0.885111,1.1298017988936593e-06,0,360.2156082529109
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,val,0,1000000,892481,52,104,0,0.892481,5.8264545687802816e-05,0,363.84834657993633
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,anqi,0,1000000,892481,0,0,0,0.892481,0.0,0,367.1605388110038
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,val,0,1000000,858083,96,193,0,0.858083,0.00011187728925987628,0,368.29527851799503
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,858850,122,0,0,0.85885,0.00014205041625425796,0,375.5447201220086
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,865315,24,47,0,0.865315,2.773556450541559e-05,0,379.0870741029503
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,val,0,1000000,858850,118,236,0,0.85885,0.00013739302555748623,0,382.6796743120067
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,anqi,0,1000000,865315,0,0,0,0.865315,0.0,0,381.63254813605454
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,val,0,1000000,885111,125,248,0,0.885111,0.00014122522485882083,0,385.9421678960789
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,892699,86,169,0,0.892699,9.633706322065283e-05,0,388.88786223891657
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,892664,2,0,0,0.892664,2.2404846616863594e-06,0,389.9863322910387
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,892699,237,464,0,0.892699,0.00026548702306150584,0,389.33930021198466
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,anqi,0,1000000,866317,0,0,0,0.866317,0.0,0,390.14990502409637
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,892664,250,492,0,0.892664,0.0002800605827052438,0,394.177723775967
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,858083,109,0,0,0.858083,0.00012702733884717432,0,394.8521251040511
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,892699,240,0,0,0.892699,0.0002688476182901578,0,396.55286811408587
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,892664,246,0,0,0.892664,0.0002755796133819821,0,400.1680077770725
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,892664,98,191,0,0.892664,0.00010978374842041116,0,400.3032582650194
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,val,0,1000000,866317,40,80,0,0.866317,4.6172474971628574e-05,0,400.1951276100008
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,892699,2,0,0,0.892699,2.2403968190642942e-06,0,406.9424853109522
