n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920484,1,0,0,0.920484,1.0863849887465804e-06,0,66.47279315197375
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920484,76,151,0,0.920484,8.256525914629442e-05,0,67.72704407002311
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920613,2,0,0,0.920613,2.1724655202559617e-06,0,72.72916463005822
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920613,184,363,0,0.920613,0.0001998668278636595,0,76.23398540192284
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,val,0,1000000,885311,93,184,0,0.885311,0.00010504783064935186,0,310.5222508229781
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,885311,1,0,0,0.885311,1.1295465661698145e-06,0,309.11450032598805
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920613,1,0,0,0.920613,1.086232760183492e-06,0,316.6929082979914
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,920484,1,0,0,0.920484,1.0863849887465804e-06,0,323.69827228900976
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920613,76,150,0,0.920613,8.255368976972655e-05,0,326.2785131369019
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,920484,206,410,0,0.920484,0.0002237953076859034,0,333.32367935497314
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,892413,30,60,0,0.892413,3.361672230228763e-05,0,293.22755652002525
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,anqi,0,1000000,892413,0,0,0,0.892413,0.0,0,293.8318965740036
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,val,0,1000000,885706,129,256,0,0.885706,0.00014564652379001064,0,378.3051463610027
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,val,0,1000000,892896,52,102,0,0.892896,5.823746550548403e-05,0,377.01012836408336
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,885706,1,0,0,0.885706,1.129042820124937e-06,0,380.2684868730139
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,859419,132,0,0,0.859419,0.00015359213608268085,0,377.8561581938993
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,anqi,0,1000000,865881,0,0,0,0.865881,0.0,0,384.765366978012
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,val,0,1000000,858505,98,197,0,0.858505,0.00011415192689612219,0,382.3772186519345
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,anqi,0,1000000,892896,1,0,0,0.892896,1.119951259731522e-06,0,386.45943796099164
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,val,0,1000000,866800,42,81,0,0.8668,4.845408398712614e-05,0,386.6576667219633
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,893014,102,200,0,0.893014,0.00011421993384197471,0,390.60295732400846
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,val,0,1000000,859419,127,252,0,0.859419,0.000147774252140076,0,391.50722536607645
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893169,246,485,0,0.893169,0.00027542379997513855,0,396.4323348510079
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,893014,2,0,0,0.893014,2.2396065458840653e-06,0,394.7335695819929
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,865881,30,60,0,0.865881,3.464679326603548e-05,0,394.81671594898216
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893169,0,0,0,0.893169,0.0,0,396.1323862168938
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,858505,95,0,0,0.858505,0.00011065748015448573,0,398.2291013969807
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893169,254,0,0,0.893169,0.00028438067151903557,0,398.9566711189691
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,anqi,0,1000000,866800,1,0,0,0.8668,1.1536686663760065e-06,0,396.785010282998
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,893014,262,0,0,0.893014,0.00029338845751580855,0,400.73303562693764
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,893014,244,483,0,0.893014,0.0002732319986025189,0,408.0027226919774
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893169,89,178,0,0.893169,9.96451959259792e-05,0,413.44446864700876
