n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,919910,0,0,0,0.91991,0.0,0,70.62178066000342
4,z,10,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,919910,75,150,0,0.91991,8.152971486341531e-05,0,71.41857935697772
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920455,4,0,0,0.920455,4.345676866357451e-06,0,77.65998360502999
4,x,7,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920455,202,396,0,0.920455,0.00021945668174983002,0,82.5357267470099
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,920455,0,0,0,0.920455,0.0,0,310.1026168210665
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,val,0,1000000,884842,106,211,0,0.884842,0.00011979539850048848,0,311.58863341098186
4,x,6,"['x', 'x', 'z', 'x']",0.001,m1,anqi,0,1000000,884842,0,0,0,0.884842,0.0,0,313.45750020293053
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,919910,234,461,0,0.91991,0.00025437271037387355,0,322.551774510066
4,z,6,"['z', 'x', 'z', 'x']",0.001,m1,val,0,1000000,920455,75,150,0,0.920455,8.148144124375811e-05,0,323.54748016700614
4,x,11,"['z', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,919910,4,0,0,0.91991,4.348251459340702e-06,0,329.85011695697904
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,892335,34,67,0,0.892335,3.810228221468037e-05,0,269.3110023189802
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,anqi,0,1000000,893142,0,0,0,0.893142,0.0,0,360.87353655393235
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,anqi,0,1000000,885219,1,0,0,0.885219,1.12966395882097e-06,0,369.1148600319866
4,z,11,"['x', 'z', 'x', 'z']",0.001,m1,anqi,0,1000000,892335,0,0,0,0.892335,0.0,0,296.84676214307547
4,x,10,"['x', 'x', 'x', 'z']",0.001,m1,val,0,1000000,885219,138,275,0,0.885219,0.000155893626322956,0,378.9148807770107
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,val,0,1000000,866819,42,83,0,0.866819,4.8453021911143423e-05,0,378.78877599397674
4,z,7,"['x', 'z', 'z', 'x']",0.001,m1,val,0,1000000,893142,44,88,0,0.893142,4.9264282723227026e-05,0,381.02467242395505
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,858730,119,0,0,0.85873,0.00013857673541162185,0,378.88655720697716
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,865489,32,65,0,0.865489,3.6973317974031694e-05,0,381.2732389520388
4,x,10,"['x', 'x', 'x', 'z']",0.001,normal,val,0,1000000,858730,118,232,0,0.85873,0.00013741222502994255,0,385.99441467097495
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,val,0,1000000,858508,92,183,0,0.858508,0.00010716265893850885,0,385.80869270593394
4,z,11,"['x', 'z', 'x', 'z']",0.001,normal,anqi,0,1000000,865489,0,0,0,0.865489,0.0,0,393.1355813979171
4,z,7,"['x', 'z', 'z', 'x']",0.001,normal,anqi,0,1000000,866819,0,0,0,0.866819,0.0,0,391.79711283708457
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,893050,216,419,0,0.89305,0.00024186775656453996,0,396.97012931795325
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893065,244,0,0,0.893065,0.00027321639522315255,0,395.6582805759972
4,x,6,"['x', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,858508,93,0,0,0.858508,0.00010832747044875468,0,395.6002854399849
4,x,11,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,893050,231,0,0,0.89305,0.00025866412854824716,0,399.17701141000725
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,893050,98,193,0,0.89305,0.00010973629695987253,0,401.3100374779897
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,anqi,0,1000000,893065,0,0,0,0.893065,0.0,0,403.648982092971
4,x,7,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893065,242,480,0,0.893065,0.0002709769165738507,0,402.8676974879345
4,z,10,"['z', 'x', 'x', 'z']",0.001,normal,anqi,0,1000000,893050,1,0,0,0.89305,1.119758132217541e-06,0,405.53647803596687
4,z,6,"['z', 'x', 'z', 'x']",0.001,normal,val,0,1000000,893065,82,163,0,0.893065,9.181862462415147e-05,0,411.3763339400757
