n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,anqi,0,1000000,908875,1,0,0,0.908875,1.100261312059203e-06,0,25.526807497953996
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,anqi,0,1000000,789234,10,0,0,0.789234,1.2670513434565045e-05,0,61.56948134500999
4,x,6,"['x', 'x', 'z', 'x']",0.001,m3,val,0,1000000,908875,78,154,0,0.908875,8.582038234083988e-05,0,68.4369082240155
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,val,0,1000000,400075,4410,8417,0,0.400075,0.011022933200025009,0,108.88018765288871
4,x,6,"['x', 'x', 'z', 'x']",0.0025,m3,val,0,1000000,789234,514,1009,0,0.789234,0.0006512643905356441,0,123.70617600297555
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,val,0,1000000,626636,1734,3398,0,0.626636,0.002767156690646533,0,127.1415547230281
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,val,0,1000000,498939,3064,5937,0,0.498939,0.006141031268351416,0,149.29251139308326
4,x,6,"['x', 'x', 'z', 'x']",0.0075,m3,anqi,0,1000000,498939,96,0,0,0.498939,0.00019240829039224305,0,160.84574664896354
4,x,6,"['x', 'x', 'z', 'x']",0.005,m3,anqi,0,1000000,626636,35,0,0,0.626636,5.5853797100713365e-05,0,167.8810798440827
4,x,6,"['x', 'x', 'z', 'x']",0.01,m3,anqi,0,1000000,400075,202,0,0,0.400075,0.0005049053302506046,0,170.95231722004246
