n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.01,m2,0,10000,7,0,0,8669,0.005259203606311044,0.0,0,2.5741324810078368
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.0075,m2,0,10000,205,0,0,6591,0.06013493693165151,0.0,0,8.447919618920423
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.01,m2,0,10000,2,0,0,7596,0.0008319467554076539,0.0,0,5.3172954270849
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.01,m2,0,10000,67,0,0,7562,0.027481542247744052,0.0,0,7.4295430310303345
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.0075,m2,0,10000,54,0,0,7798,0.02452316076294278,0.0,0,5.831371193984523
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.0075,m2,0,10000,23,0,0,6621,0.006806747558449245,0.0,0,7.849205320002511
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.005,m2,0,10000,318,0,0,6471,0.09011051289317087,0.0,0,11.062544660991989
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.005,m2,0,10000,746,0,0,5145,0.15365602471678683,0.0,0,17.039264134014957
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.0025,m2,0,10000,2643,0,0,3056,0.3806163594470046,0.0,0,18.106688393978402
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.005,m2,0,10000,172,0,0,5119,0.035238680598238065,0.0,0,13.299405337078497
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.0025,m2,0,10000,1321,0,0,2989,0.1884181999714734,0.0,0,15.802976064034738
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.0025,m2,0,10000,1771,0,0,4098,0.3000677736360556,0.0,0,20.223172136000358
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.001,m2,0,10000,4459,0,0,1348,0.5153721682847896,0.0,0,26.07196007797029
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.001,m2,0,10000,5862,0,0,1352,0.6778445883441259,0.0,0,34.158101110951975
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.001,m2,0,10000,5012,0,0,1913,0.6197601088166192,0.0,0,21.728085853043012
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.01,m2,0,10000,278,5,6,8636,0.20381231671554254,0.017985611510791366,0,3.970636339043267
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.01,m2,0,10000,2,0,0,8617,0.0014461315979754157,0.0,0,1.925169785041362
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.00075,m2,0,10000,5954,0,0,1475,0.69841642228739,0.0,0,23.467831796966493
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.00075,m2,0,10000,6714,0,0,1040,0.7493303571428571,0.0,0,31.588719786028378
