n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.0075,m2,0,10000,58,0,0,7840,0.026851851851851852,0.0,0,4.516485925996676
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.01,m2,0,10000,10,0,0,8614,0.007215007215007215,0.0,0,3.206362114055082
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.0075,m2,0,10000,191,0,0,6593,0.056061050777810394,0.0,0,10.843198482994922
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.01,m2,0,10000,51,0,0,7603,0.02127659574468085,0.0,0,7.83090121706482
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.01,m2,0,10000,5,0,0,7598,0.0020815986677768525,0.0,0,5.534655177034438
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.005,m2,0,10000,745,0,0,5174,0.15437215084956485,0.0,0,11.153407601057552
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.005,m2,0,10000,318,0,0,6468,0.09003397508493771,0.0,0,8.554055511020124
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.005,m2,0,10000,205,0,0,5112,0.04193944353518821,0.0,0,9.83528827293776
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.0075,m2,0,10000,23,0,0,6566,0.006697728596389051,0.0,0,7.545199058018625
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.0025,m2,0,10000,2687,0,0,3113,0.39015536518077537,0.0,0,19.516254669055343
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.001,m2,0,10000,5887,0,0,1425,0.686530612244898,0.0,0,27.039624131051823
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.0025,m2,0,10000,1730,0,0,4106,0.29351883271123175,0.0,0,19.062220924068242
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.0025,m2,0,10000,1310,0,0,3102,0.18991011887503625,0.0,0,19.686664978973567
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.001,m2,0,10000,5005,0,0,1899,0.6178249598814961,0.0,0,31.506397391902283
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.001,m2,0,10000,4446,0,0,1397,0.516796466348948,0.0,0,30.32953496905975
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.01,m2,0,10000,266,4,7,8635,0.19487179487179487,0.015037593984962405,0,5.236861480982043
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.00075,m2,0,10000,6748,0,0,1069,0.7555704848281267,0.0,0,30.717070659040473
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.00075,m2,0,10000,5959,0,0,1473,0.6988389820569955,0.0,0,31.75142640399281
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.01,m2,0,10000,2,0,0,7598,0.0008326394671107411,0.0,0,5.376775518991053
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.01,m2,0,10000,5,0,0,8638,0.003671071953010279,0.0,0,2.18292597704567
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.0005,m2,0,10000,7676,0,0,728,0.8278688524590164,0.0,0,38.05084190599155
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.0005,m2,0,10000,7096,0,0,1011,0.7894092780064523,0.0,0,32.83262218197342
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.0075,m2,0,10000,661,4,9,7818,0.3029330889092576,0.006051437216338829,0,7.136249972041696
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.0005,m2,0,10000,6656,0,0,738,0.718635283955949,0.0,0,26.29766581801232
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.00025,m2,0,10000,8438,0,0,501,0.8883040320033688,0.0,0,35.72968004096765
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.00075,m2,0,10000,5459,0,0,1060,0.6106263982102909,0.0,0,31.2365275939228
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.00025,m2,0,10000,8754,0,0,364,0.9084682440846824,0.0,0,41.794475452043116
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.0001,m2,0,10000,9211,0,0,156,0.935696871190573,0.0,0,41.92900857410859
6,x,11,"['z', 'x', 'x', 'z', 'x', 'x']",0.0001,m2,0,10000,9332,0,0,208,0.9530228758169934,0.0,0,39.896015019970946
6,x,13,"['z', 'z', 'x', 'z', 'x', 'x']",0.0001,m2,0,10000,9489,0,0,153,0.963643749365289,0.0,0,42.55644547007978
6,x,8,"['x', 'z', 'z', 'x', 'x', 'x']",0.00025,m2,0,10000,8185,0,0,367,0.8496833800477526,0.0,0,34.53132910700515
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.0075,m2,0,10000,24,0,1,6566,0.006988934187536401,0.0,0,5.846421019989066
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.0075,m2,0,10000,21,0,1,7813,0.009602194787379973,0.0,0,5.160176031058654
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.005,m2,0,10000,1613,2,4,6474,0.45745887691435055,0.001239925604463732,0,13.924322241917253
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.005,m2,0,10000,177,2,3,6474,0.05019852524106636,0.011299435028248594,0,6.223611323977821
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.005,m2,0,10000,171,6,9,5112,0.03498363338788871,0.03508771929824561,0,12.192578276968561
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.0025,m2,0,10000,3994,0,0,4145,0.6821520068317677,0.0,0,24.694994323072024
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.0025,m2,0,10000,1276,4,7,4137,0.2176360225140713,0.0031347962382445305,0,13.155513431993313
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.0025,m2,0,10000,1256,4,7,3102,0.18208176282980573,0.0031847133757961776,0,19.911195774911903
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.001,m2,0,10000,6932,0,1,1901,0.8559081368070132,0.0,0,30.370167176937684
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.00075,m2,0,10000,7597,0,0,1460,0.8895784543325527,0.0,0,29.779957541963086
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.0005,m2,0,10000,8327,0,0,979,0.9230683959649706,0.0,0,32.95561530999839
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.00025,m2,0,10000,9149,0,0,479,0.9609284738998004,0.0,0,25.382527317968197
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.001,m2,0,10000,4430,4,7,1397,0.5149366500058119,0.0009029345372461028,0,25.27596304193139
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.001,m2,0,10000,4407,2,4,1903,0.5442756576509818,0.00045382346267297535,0,23.280164876952767
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.0005,m2,0,10000,6654,2,3,738,0.7184193478730296,0.00030057108506165164,0,19.337670835084282
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.00075,m2,0,10000,5432,2,3,1462,0.6362145701569454,0.0003681885125184081,0,24.081056317081675
6,z,11,"['x', 'z', 'x', 'z', 'x', 'x']",0.00075,m2,0,10000,5431,2,4,1060,0.6074944071588367,0.00036825630638925855,0,22.89736444305163
6,z,8,"['z', 'z', 'z', 'x', 'x', 'x']",0.0001,m2,0,10000,9657,0,0,198,0.985207100591716,0.0,0,31.38887230399996
6,z,13,"['x', 'x', 'z', 'z', 'x', 'x']",0.0005,m2,0,10000,6664,0,1,995,0.7400333148250972,0.0,0,24.010677539976314
