,list_key,list_value
0,000011111000010110001010111111011111001111111011,1
1,101001111111010001010011110110110011110011011101,1
2,001100100101011101100101000100100011001100101110,1
3,110100010110010010110101110000101111111101101110,1
4,100110100100100111010011001111010000000011001000,1
5,000001100100010001000010011000000000111111000101,1
6,111000100000001011100000110000100000110010011101,1
7,101010010110010011001101001100100011000011111110,1
8,000000100111011001110100001000011111001100100100,1
9,001001000000010000100000011001001111111101100010,1
10,110101000110001110110111100101011111000010101100,1
11,000010001000110110000101100001011100111111100101,1
12,110010010001000011011001010100010000001111000111,1
13,100010011100111101000110000100111111001110001111,1
14,100010010001010010011101000101011100110001001001,1
15,111111000000111111110011001111111100110011000000,1
16,001101111100001011110101010011101111000011011110,1
17,010001100010000101100111001000110000001101110101,1
18,111000011110010000000101111110101111000001010110,1
19,010111111001010111001010101011000000000011000011,1
20,100110100111000111101011001101100000110011000110,1
21,010100011011010011100101010011110000111111010101,1
22,110000101101010000010110111010010000000000010101,1
23,011001100000000001100110000000001111000000000011,1
24,010100101011100111101011011100101100111111010111,1
25,111001100001010111110011100001001111001101001011,1
26,001001001111100111011101011001101100111101011100,1
27,001101011111001111000110011011000000000000000011,1
28,111111110000000111111110000000010000110011111110,1
29,100111101001111100000001011101101100000000100000,1
30,101110010100100011110001001011001100110001111010,1
31,100111011010110100110000010001111100001111100001,1
32,100000100011111010111100101011011100111110010010,1
33,010100101101011110000101011110101111001111010110,1
34,110010011111000000111001010111111111000000001100,1
35,111111001011101101000111001100001100110011000110,1
36,011101101000011011110000000111101100000010110111,1
37,011010001111110010010100111000110011001100100000,1
38,100011100001111110010001011011101101000001100111,1
39,010111011111001010101111100011010000001100011101,1
40,000000010110100101101000000111110000001100100000,1
41,010000111011110111111110011101101100111101010001,1
42,110110110010011011111101011001001111110001101011,1
43,100101100001000010000110110100010011110000110100,1
44,111110111110111100010100010000011100000011100100,1
45,101111011100010001111001011010000000110001100001,1
46,101110000001000110101001001100001100001110100101,1
