,list_key,list_value
0,110000101101110101100110001111011100100011111011,1
1,011001001001010000000101100001111101110111011101,1
2,100000000010111110010011101111100001000100101110,1
3,101011001100110001100011101011100101000101101110,1
4,011011101011000101010101010101111111011111001000,1
5,010100010010110000110011011011000011100111000101,1
6,010011010101001010010101100101111001110110011101,1
7,001111100000110010111110001100100011110111111110,1
8,000111011111011001110010010000010001010000100100,1
9,101000111011110010111110011010000110001001100010,1
10,001101110001001101100000001101010110111110101100,1
11,000101001010110111111001111011001110100111100101,1
12,110100101010100000111001101001110000100011000111,1
13,000011010010011101010101011111110111111110001111,1
14,001110010110010011001010110101011000101001001001,1
15,100100111111111100110000011011001100001111000000,1
16,001111001100101010101111010011010001001011011110,1
17,010001100111000110101100100011000111100101110101,1
18,011100000100101001011100110001011001010101010110,1
19,010110000000110110010101101010100000000011000011,1
20,011111101100100101110001010110011111100111000110,1
21,100100000001110000101011010000001110010111010101,1
22,011000000100110001101100111000001110010100010101,1
23,011011101010100011010001110001101100001100000011,1
24,010110100010000100100001101101110001100011010111,1
25,111100110101100111000011101011100100010001001011,1
26,010001110011100110000010111101101010001101011100,1
27,100010101000001100010010000010011111110000000011,1
28,101001000110100101101111110011011100001011111110,1
29,110100000010011110011111010011001110110000100000,1
30,001110011001100000010001100000110111011001111010,1
31,101001111111110110101010001011011101110111100001,1
32,101110111100111010000111100110110110111010010010,1
33,010010011111111100010111101101100001011011010110,1
34,111100000110000001001101000010011111001100001100,1
35,001101000100001111110011010101010000101011000110,1
36,001101011010011010101010111001000100101110110111,1
37,110011111100010000010010100000111101110000100000,1
38,000000011011111111101001010101001010101101100111,1
39,010001011101101011010001111010000001110100011101,1
40,010110101010000110001000011100110010001100100000,1
41,110011101001010110111000101101011011101001010001,1
42,011101110001011001110001100111101001010001101011,1
43,100110100111000001101001100111110011011100110100,1
44,100001111111111100000000001011010010100011100100,1
45,111000101111010000111100100111101001111001100001,1
46,001100111010100110110111111111001010011010100101,1
47,100001101101000100101000110111101101101100011011,1
48,010111110001111011111111110010011001110010100011,1
49,100100100010011110010101001111011100100000001011,1
50,100110110111110110100101110001001001111001010010,1
51,000101111111001110001110001010000111001010111101,1
52,111100001010100110010000111000100001001000011110,1
53,111100101100101111001111000010100000111100000011,1
54,011110111101000010001000001000111000100101001010,1
55,100100010100010110100110100000010010101111011011,1
56,100001101101011001110100001101101001100101011001,1
57,011100010110101100011101001010011000110001000011,1
58,100110110010010101000100001001110111001010110010,1
59,110110100111000110111110011101101101110000101100,1
60,100100100101111010000011111011100001111011101110,1
61,110000110101011110001000011110100101101010000110,1
62,100011100011001110010011011000000110000010010000,1
63,100001011001001011000101101111111100101011001010,1
64,000011111101001001011111111011101110010000010100,1
65,101001000011110000100010011101100010110011010011,1
66,101101001001100110100000111000010001101100010100,1
67,101011011000100101010011010100110101110010011111,1
68,110011110100100110001011011110011000001110000011,1
69,100000111011110110010110110000011100000100000001,1
70,110101011101000010011001110110000111011101000111,1
71,011010110100111011000101011100000010101000100101,1
72,100110100010101100010000110101111000110101001101,1
73,101011110000101100000101100001000101010010010111,1
74,010111001000101111010010100000100111110101110001,1
75,100010101000000011000101100000100111011110001011,1
76,010100101011001000001010101001001010111001100010,1
77,011011000001101110011111110111011001011111100100,1
78,010111101111011010110111110011100011000111110001,1
79,111100010100100001000100001100010110000101011110,1
80,100010110100000010011111111111000000110111111101,1
81,111010001111001111001100001110011001110001010011,1
82,100101100111011100101110010010110100000101110010,1
83,100011010100100110010110010011001011011001110101,1
84,010111100110111001001110111111000101100101010101,1
85,101110110000111011001111110000101100100000001011,1
86,010111001010000111000011010001101110110011011100,1
87,000011010010110011101100111011011110010100010110,1
88,110000101101111001010000001111101100101111111011,1
89,110110001011110110100011000000111111001111110000,1
90,000010111010001111101110000000100000001011110001,1
91,100011111110001111110110110101110010110100011101,1
92,000011101110111100010010011110001101100011011000,1
93,001111100010100000000000000101100001011000010110,1
94,101000001011010111100100000101011011111101000011,1
95,000010100001000000000011100100100011011100110100,1
96,101110000101101000000101001111110011010111111010,1
97,010010110101100110100110100010110010010011011000,1
98,011011001000111100110010110100001101101011101010,1
99,101001000001000111101000100101100010011011010110,1
100,100001110011111011010001111011001011110001001111,1
101,100100101101011100001010001000110010011000011010,1
102,010100100001001110111001001001110010011100011000,1
103,001100011110011100111001111001010100111110111100,1
104,111101111011110111101101110100111101100111100100,1
105,100110100000001101001110001000101000011110110100,1
106,101100000110110110010110001000100111110101000001,1
107,110000101011010101110001110011001100011011110101,1
108,101101001001111110010000000010011010001110101100,1
109,010001001001101000001111101010011010001110011100,1
110,001011110010001011000100111000110001001100010001,1
111,100111100000010100111001101010001010011110010111,1
112,100001010010001101010101000011001111110000001111,1
113,000001110010001111000101100111111001000010011111,1
114,011100011100010111001001011110000010001100101100,1
115,101001100011100010111110110110100111101010110110,1
116,110111010100011010100110001000000010111100011111,1
117,001010000000010111011000111000011110011000010100,1
118,011100011000111011110101001000100010001011101110,1
119,000010100011001101100101011011000011110000110000,1
120,000110101101100000110000000011101111000111111110,1
121,100101000111001010011111101100111011110001110100,1
122,000011110111011010111101010110111010000101101101,1
123,110000101100111010111011101001100000001100110011,1
124,000101110101011010010101101011111111101000111010,1
125,100010110011000011000110010101011010111101101100,1
126,100010000000111100101000010110101010000001101100,1
127,011111011110101001001101111000000100101010110101,1
128,101111110110000000000011100110101001000010011100,1
129,101101101100001000011101110111101000000101001110,1
130,100001111100011000100100101111100100000101111110,1
131,001110000111000111001111010010010100001110000011,1
132,010010000101011100111000111100010000011000000100,1
133,011011000000011111101101111000111011011001001010,1
134,101110100010101111000000000110010100100101001001,1
135,001110100011110010110010011100011101111000100001,1
136,000011010100000000011010000010011111100100001001,1
137,000011100101110011001010010100110000001100111111,1
138,100110110111011110110001011101110101001010011101,1
139,001011011101011000000110011000101100110100110001,1
140,111111110111001100101011010000000100111101111111,1
141,111001101010001110000111010101000000010011000111,1
142,111110101110001100110000110001001001111010101101,1
143,011110111010011010111000011101110010100000100111,1
144,001001101011010000111111010011111011010110000101,1
145,110101010100000110001000001111100011111000001110,1
146,000010111111011101011100010001111011100010001000,1
147,001101100001011010100101001000101000100001000100,1
148,000111110100010010001011000011100000000100001110,1
149,101011110010000110110010000101110001100000011000,1
150,101101010101000010110100100100100011011100110100,1
151,000010000111011110001011100100010110111001101110,1
152,001011101000010010001000111011100100010010110100,1
153,101111011010100110110010010100000101000001100000,1
154,000110010101101100110000001001001101101100011000,1
155,111001100000111001100101011100011000111010001110,1
156,010110000001111000001010010101110101001010010010,1
157,011110101011000010110100001001001000010010111000,1
158,101010110010111110101001110100010111111010110001,1
159,010010100000000011011000000111110100000010110000,1
160,101111100110011010001101010100001111010111001010,1
161,111011011001101001011110001100110110110011011111,1
162,101110111101011010001010011111001000011001111010,1
163,100000110011100111110000100010011101100100101001,1
164,101011101011010010111000101100001011111110001111,1
165,110000001001001101000001000101110001001000011101,1
166,101110001010001110000010010111111010111110011111,1
167,000111001001001000101011011000001001000001101111,1
168,000011100110101010011010110011101100000111110001,1
169,011010100110001000000000110001000110010001010111,1
170,001001000000010010001011101010001010001001000010,1
171,110000111000001110000010110010001001110101011101,1
172,010100000000111101110001010011100001000111010001,1
173,010001001100100111111001110110000111110110110010,1
174,010101011001011110011111101001001111000111001101,1
175,111110010100111101000100111100000000011100001011,1
176,010101010100001001111110111110010000111011111001,1
177,111011011010110010011010100011011000110101111110,1
178,100010101011001110000111100000101101001000100001,1
179,001011001001111111011000110001001001111001011101,1
180,101010100111101010100101101101100001100100100110,1
181,110100100000001110100101011111110010101011011010,1
182,111001111010010101100101011000001001111101101111,1
183,001100100100010110001000101010100000101000111001,1
184,101111100011101010100000111000101011001001001110,1
185,001111010011111000111010010101100000001111001100,1
186,011100111110101001000001100110010110100101101001,1
187,111101010110111001101111010101111111001000111101,1
188,001111101001111101110001011011010110011110010100,1
189,111001001010010001011111101111111011111110000000,1
190,001111101101000100110110000000010101000101010001,1
191,010101111111110000010100101010110000000111000010,1
192,001011000111001100111111011011000110011010010101,1
193,000100000111111010101100000010001010011110100111,1
194,000100010110111010111110000110010001100100011001,1
195,110010110010100011000011110100001000111101000000,1
196,011001001111001111010001100001101000011010000110,1
197,101000000110110010101100100010000010110111011101,1
198,111110101110000111000110111101011111101000000110,1
199,101010101110000000000110011110011101100111010110,1
200,101111010010010110110100111010111011010001001000,1
201,101000111011110110011111011110001000110110001100,1
202,100001000011011101011111001010101000111110110011,1
203,010010111101010110101011101011011010011101101011,1
204,010000011000101101100011110010100110101010101001,1
205,010110011100111000111111110000101100001011110001,1
206,111000001001100100010010100101111001001010010010,1
207,011010001001101100100111000011000101011010101010,1
208,111110011111100011010111101110101011101001110110,1
209,100011100000010000001111110011100110111001011110,1
210,011001011000101011111100000000011111101111111011,1
211,010001101001011101001110111000100100110110111110,1
212,110100011101111001010011001011010010001000010001,1
213,100110100111000110100110111010110100000101000010,1
214,011111000010110111010100111010101110111111100011,1
215,110001001110111101001110010011010001100000100100,1
216,011000111011100100111001100111100110111001100001,1
217,110101001011001101101010000100000001111111100000,1
218,110111101010100011000110110011011100011111110100,1
219,011011000110011111100010100100101001100001100100,1
220,010101100100011011111001000100000001010100010101,1
221,111011111100110110001011110011000011100100000101,1
222,111110101110110101000100100111110110000010011111,1
223,001101010010101001010011010110111010111001100010,1
224,101100000101000100011110100101100110001101100011,1
225,110101101000100110000111100000101000100010000100,1
226,011110001110100010001100001010110111101110110111,1
227,001111011110010111110011101111100100111001110001,1
228,011101001101010101101111111001011011101010110110,1
229,011000101001000110101101000010101111101011110110,1
230,111100010111001111011011010111110101111101101111,1
231,100100111111101010011100110100100111100010110100,1
232,111001010011000100100100001110101001000001010011,1
233,010111010010110010000111000001100000100100001001,1
234,100010110000110100010001010010100100111110000011,1
235,001011000001000010111101010010111011010001110111,1
236,001011000001011100100100011011101100000100110001,1
237,101101000010101101011001000101110100100001001000,1
238,010111110101100011111100010001111010100001010111,1
239,111010011000111100011101010001000001111011010010,1
240,110001011100111101110100111101011110111111111100,1
241,101010001000010111000000110100101101011100010100,1
242,100111011001100111011011101011100101010001100100,1
