,list_key,list_value
0,001100110100010101110110111111001111001111111011,1
1,100010010110101111100010001100110011110011011101,1
2,100000111100011101000100001111000011001100101110,1
3,000011001110101011100110111111111111111101101110,1
4,110011000010111111100011111100000000000011001000,1
5,101001011110101101001110000011110000111111000101,1
6,011010011001100011110001000011000000110010011101,1
7,011001101111101110011101110000000011000011111110,1
8,111101110011000111000110000011001111001100100100,1
9,011111011011010111001000000011111111111101100010,1
10,111100000001101111101011000011111111000010101100,1
11,101011010110101011000111110000001100111111100101,1
12,101110110100001111111000000011000000001111000111,1
13,011001000111110100011001000011001111001110001111,1
14,000111110010110100110010001111001100110001001001,1
15,000111011111100111100100001111001100110011000000,1
16,000000101011100110111011111111111111000011011110,1
17,000001001101000111010101111100110000001101110101,1
18,011110001000101011110011000011111111000001010110,1
19,111011101110111000000000000000000000000011000011,1
20,111111000011100111000101111100110000110011000110,1
21,011111001011011111001011000000000000111111010101,1
22,110100111100100100011010111111110000000000010101,1
23,110111100100001010011100000011111111000000000011,1
24,010111101000101011010100001100001100111111010111,1
25,011111000101010000101000000000111111001101001011,1
26,001010000100100001100000110000001100111101011100,1
27,110010100001101111010001111111110000000000000011,1
28,100000100101011111010101000011000000110011111110,1
29,011011100000010101101011001100001100000000100000,1
30,000101101001101010001100110011001100110001111010,1
31,110000101101100100011011110011001100001111100001,1
32,100100001100011101010111001100001100111110010010,1
33,001100100011001100000001111100111111001111010110,1
34,001101100000111100111001000011111111000000001100,1
35,101100101000111000111100110000111100110011000110,1
36,011001111001000111110110110011111100000010110111,1
37,101010001000110100100101110000110011001100100000,1
38,010010110111000000111011100011111101000001100111,1
39,010110001101011010001110000000110000001100011101,1
40,101011100011000010011110111100110000001100100000,1
41,110100000001110111001101110000001100111101010001,1
42,001000011000001110100010000000111111110001101011,1
43,001011010010001100001100001111000011110000110100,1
44,100011110011011110111000001100001100000011100100,1
45,010011011010001011101111000000110000110001100001,1
46,100001111010101000101101001111001100001110100101,1
47,111110011010010001010101111100110000110000011011,1
48,000001101001001110010101001111001100001110100011,1
49,000000000001000000010000000000000000111100001011,1
50,100010110110010011101111111100110000110001010010,1
51,010101110010100101111110111100111111110010111101,1
52,001111010010110000010001111100111111001100011110,1
53,101011001101011101111011110011110011000000000011,1
54,001100101000101110111001111111111111000001001010,1
55,010111010110110100110000110011001100110011011011,1
56,111110100000011011111100001111110011111101011001,1
57,000000011011010010110101001100111100110001000011,1
58,000101100001110000001010110000110011110010110010,1
59,000100001100010111010101110011000011110000101100,1
60,100001011010111000101011111111110000111111101110,1
61,011000101000111011101100001101111100001110000110,1
62,101011000100100011100100110000111100110010010000,1
63,101011100100100010100110110011111100111111001010,1
64,000011101001010010011010110011110011000000010100,1
65,011111111111010110001010000000110000110011010011,1
66,111111100000111011110000110000001100000000010100,1
67,011011000110010100001001000011110000000010011111,1
68,100011110110101011100101001111110011000010000011,1
69,010101011000110011011001000000111111001100000001,1
70,101111001110100101010101111100001111000001000111,1
71,001010010111010001011101110011110011000000100101,1
72,101110010001001110101010111100111111110001001101,1
73,010101001001011011000011000000000000000010010111,1
74,110000010001110011011101110000110011110001110001,1
75,111101000111001110000111111100001111111110001011,1
76,010101010101110100001000001111111100000001100010,1
77,001101111100011111110000110011111100000011100100,1
78,010111111111111010100001000000001111000011110001,1
79,001111110101111001100001000000000000111101011110,1
80,111011101001001101111101111100010000110011111101,1
81,000100101100011011010100110011000011110001010011,1
82,010111010101111000000011001100000011000001110010,1
83,100101000101100111001101000011000000110001110101,1
84,111110010111010010001101111111001111110001010101,1
85,111111111111100000000111111111111111111100001011,1
86,100111010000110010010001110000110011110011011100,1
87,001010100001101100110001010011110000111100010110,1
88,000011000101001001011110001100110011110011111011,1
89,010010000101110000010100111100000000111111110000,1
90,110111101111011100101001110000000011000011110001,1
91,101000101000001100100001111100000000000000011101,1
92,110100001001001001000010001111000011001111011000,1
93,001101110010001000010101110000001100111100010110,1
94,001111101010011010011000110011000011001101000011,1
95,101101110001000010100111111111001111001100110100,1
96,000011000010011100101011000011000000001111111010,1
97,101011100101111011110000000011110000000011011000,1
98,001010101110111111000111000011001111110011101010,1
99,101010000010110110000101111100111111001111010110,1
100,111001010011010111010000001111111100111101001111,1
101,011001111100100110101110111100110000110000011010,1
