,list_key,list_value
0,011001010111101000011111001111011100100011111011,4
1,100100011001111000001111100001111101110111011101,3
2,000010111010010010101111101111100001000100101110,3
3,000010111010010010111111101011100101000101101110,1
4,100111001011110000100000010101111111011111001000,1
5,101011001101000101111101011011000011100111000101,4
6,100000011001111000011111100101111001110110011101,2
7,101010011001101100110010001100100011110111111110,3
8,111110111110111100010100010000010001010000100100,3
9,111010000000100011100000011010000110001001100010,6
10,010001111001110011011011001101010110111110101100,6
11,100101111101000101000110111011001110100111100101,3
12,010111111101101010000101101001110000100011000111,1
13,010000110110100100101010011111110111111110001111,1
14,001011110111001001011101110101011000101001001001,3
15,100111110000110010010011011011001100001111000000,3
16,101011101010011100001001010011010001001011011110,3
17,111001100010111011001000100011000111100101110101,3
18,110100010001010010000101110001011001010101010110,1
19,101000000000101010101010101010100000000011000011,1
20,100111001101010001001000010110011111100111000110,1
21,100111010001000110001100010000001110010111010101,4
22,001111010001000100101100111000001110010100010101,2
23,001111111111100111000110110001101100001100000011,1
24,101000010010010110000100101101110001100011010111,1
25,111000000100101010101010101011100100010001001011,1
26,001011011010110010000001111101101010001101011100,6
27,001100110011101000001001000010011111110000000011,3
28,100101011010011100110010110011011100001011111110,3
29,110010000011111111110111010011001110110000100000,3
30,111001101011100001011110100000110111011001111010,2
31,011001001100000110100101001011011101110111100001,1
32,010011010011100001110101100110110110111010010010,2
33,010111100001011101001001101101100001011011010110,3
34,110011000101110010010000000010011111001100001100,4
35,010100001101100010001000010101010000101011000110,3
36,010010100010011001101100111001000100101110110111,2
37,001110111100111111110100100000111101110000100000,1
38,000001111101100111111110010101001010101101100111,1
39,111100010110111010011111111010000001110100011101,3
40,111110000000001111111011011100110010001100100000,2
41,110101101000110101011011101101011011101001010001,1
42,001010110100101001100001100111101001010001101011,2
43,000010011110001111101010100111110011011100110100,1
44,101010001101000001111000001011010010100011100100,3
45,110101000011110111101001100111101001111001100001,1
46,011110000001110101100101111111001010011010100101,1
47,001111100111101101000111110111101101101100011011,1
48,011110110011101001000001110010011001110010100011,3
49,001100000111101001001010001111011100100000001011,2
50,001011101100100011100110110001001001111001010010,3
51,101110011010001000011011001010000111001010111101,1
52,111100011010100001011001111000100001001000011110,2
53,111111110011100111000110000010100000111100000011,1
54,001000001000101110101011001000111000100101001010,1
55,010111011000100111010100100000010010101111011011,2
56,110111101000111001010000001101101001100101011001,1
57,001000001100010111100101001010011000110001000011,2
58,010001100000011101000001001001110111001010110010,4
59,001101000110000001010100011101101101110000101100,2
60,101001000110100001001100111011100001111011101110,1
61,010000110010100001101011011110100101101010000110,1
62,101111010000000010111101011000000110000010010000,4
63,100100000111100011101000101111111100101011001010,1
64,110000101110000000100010111011101110010000010100,4
65,010100101100101010011000011101100010110011010011,2
66,111100011101110000101101111000010001101100010100,1
67,101111100110010111011011010100110101110010011111,1
68,100011111111011001111001011110011000001110000011,2
69,001111111111111011000001110000011100000100000001,2
70,111000110001100111111010110110000111011101000111,1
71,000001110010001000100101011100000010101000100101,4
72,001011110110000111001110110101111000110101001101,1
73,010011101110101010000100100001000101010010010111,1
74,000110011100111011010111100000100111110101110001,2
