,list_key,list_value
0,001111010010110111111111111011110000000000000000,1
1,011111011011110011001100101101100000000000000000,1
2,111011101011101010001000110011010000000000000000,1
3,010010101111111111001100100101110000000000000000,1
4,000101011101110111101110111010100000000000000000,1
5,100011010101000000100010010101010000000000000000,1
6,101010000110001010011001000001100000000000000000,1
7,011000101011111110001000011001100000000000000000,1
8,001001100110101111101110010011010000000000000000,1
9,010001000010011001110111010100010000000000000000,1
10,110010111100111111111111000101010000000000000000,1
11,111001101001001100110011011001000000000000000000,1
12,110011001011101011101110001000110000000000000000,1
13,000100110111101011111111001011010000000000000000,1
14,011000101011110010011001011001010000001000000000,1
15,101010011011101010101010110011100000000000000000,1
16,001111101001011111111111111111000000000000000000,1
17,000101111001000000110011110100100000000000000000,1
18,111001101101101011101110000111100000000000000000,1
19,011001010011110111001100001011110000000000000000,1
20,000101011101010110111011111100110000000000000000,1
21,000101101010010100000000010011000000000000000000,1
22,000001110000001101010101100111010000000000000000,1
23,001001110101111000110011001111010000000000000000,1
24,001101011010101111101110111010010000000000000000,1
25,000100001110000100110011001111000000000000000000,1
26,110111101100001100010001000011000000000000000000,1
27,100111110101110111011101100101110000000000000000,1
28,110000110101101011101110011001100000000000000000,1
29,110011001111111001100110101010110000000000000000,1
30,100100001101101001100110001011000000000000000000,1
31,111010000110111101010101000011110000000000000000,1
32,111110100010001001110111110010010000000000000000,1
33,011011101111111100100010111101110000000000000000,1
34,111001001000111111011101000111000000000000000000,1
35,101100111100001111101110001101000000000000000000,1
36,100000000010101100010001010101000000000000000000,1
37,110101100101101001010101011100110000000000000000,1
38,000110100110000011101110000011010000010000000000,1
39,000111111111010101100110000101010000000000000000,1
40,001111000101000010111011111101010000000000000000,1
41,110011100001001011111111001000110000100000000000,1
42,011110101110000001100110001100000000000000000000,1
43,001011110101110101100110100011010000000000000000,1
44,101001100101011100100010111000000000000000000000,1
45,101110001010010110101010010110010000000000000000,1
46,110110001101011001000100110000100000000000000000,1
47,101111011000011101110111110101000000000000000000,1
48,101111010100001111001100100010010000000000000000,1
49,010000100101000110011001000000100000000000000000,1
50,110101110100110100100010101110000000000000000000,1
51,001011001100001010111011110111010000000000000000,1
52,010110010011100101110111111110010000000000000000,1
53,001001011111101101100110001100000000000000000000,1
54,110010101000100000010001111110010000000000000000,1
55,000000010010111001000100000011010000000000000000,1
56,100001111100110100000000110100110000000000000000,1
57,101111000001001100010001100111000000000000000000,1
58,011111010010100100110011001100100000000000000000,1
59,111101111101111001010101010011110000000000000000,1
60,100101111001110001010101101110000000000000000000,1
61,011011101110110011011101011101010000000000000000,1
62,010111011010110110001000000111100000000000000000,1
63,100001001011011001010001010101000000000000000000,1
64,100100000011001111001100010111000000000000000000,1
65,110101110010001000000000010111110000000000000000,1
66,110011110111101010001000010010100000000000000000,1
67,100110000101110111111111011111100000000000000000,1
68,101111101010011101000100100100010000000000000000,1
69,010010111111111010011001001111010000000000000000,1
70,111101100101011000000000100000101000000000000000,1
71,001111001010100011101110000111000000000000000000,1
72,101001110101011111111111111100000000000000000000,2
73,010100011011001111111110010010010000000000000000,1
74,100011011001001010011001011110010000000000000000,1
75,100100010011010101010101101001000000000000000000,1
76,101100111011110111111111100101110000000000000000,1
77,010001011011010001000100010110100000000000000000,1
78,101111011111000110011001010011000000000000000000,1
79,100111001110011100000000000011000000000000000000,1
80,101111110111100101000100100110110000000000000000,1
81,110000110110101100010001000000100000000000000000,1
82,101000101010110110001000100001110000000000000000,1
