,list_key,list_value
0,010010011100110010000101110100000111111100000000,4
1,010011000111000100111101100001100111100100000000,1
2,100110011101000001001001000011011111100000000000,4
3,010010100110010100101111111000110100110000000000,3
4,101000110010010110000110100101110011100000000000,2
5,110110111101010100001110011010001001100000000000,1
6,101011000000001110101111011000110011001100000000,2
7,111001100101011110110001100000100111001000000000,3
8,100101010100111011011011110010101100010100000000,1
9,110001110010011011100001101101001110101100000000,2
10,111001010000111111101010101111110100000000000000,1
11,001011011011100110010100111100101010011100000000,2
12,010100011001000011000001010010010001110000000000,3
13,010000000101111100011111010010100100000000000000,2
14,001010001010010110001101101011111010001000000000,1
15,110111101001001101001101001110101001111100000000,3
16,010011111010011111101000101111010100001000000000,2
17,101000100000011010100100100001100010001100000000,2
18,100111110110110111100010011010111100111000000000,1
19,110101000000110111011001100111011001001000000000,3
20,100000010001001110010010100100101001011100000000,4
21,101000111101101001111001100101110011100000000000,2
22,011111010010000101011100101000111010100100000000,1
23,011010100110110000000110110010101100111100000000,3
24,001000000100000101100001001001011000010100000000,1
25,100110000100111111010111000110111110010000000000,3
26,101001111110110101001010110100110010011000000000,3
27,100000011110011101100110100110011001011000000000,1
28,001001000110001001000110011001001001111000000000,1
29,100011110111010011111011011100111000100100000000,1
30,100000011111111101111110100100001001000000000000,3
31,011110001111111110000111111100001010000000000000,2
32,100001011100100001001101110101001000111000000000,3
33,000111010100001001011111110001100110011000000000,1
34,110011010111010110111000000100101110100000000000,2
35,010111111101110110000010101000000000101000000000,3
36,000011110101011001011001111100110000001100000000,1
37,000111110110000101111110111001110100110100000000,1
38,111111111010000001011111000010100000010000000000,1
39,100010010010101010100011000110001011100000000000,5
40,111111001000011001111010001111100011101100000000,2
41,011100011111110110001100011000101001101000000000,1
42,111010111000100001100011010100000101101000000000,3
43,110000100000101011001000101010101110000000000000,1
44,000010001111011011111110100010010010001100000000,2
45,110101011010000001110101100010101000000000000000,4
46,111101111001000101100110100010000010110100000000,3
47,011100101001110011101100011101011000111100000000,1
48,000001001001011010010010010011110001111100000000,2
49,010110001011001011101010110110010010011000000000,3
50,100001100000100010001110111010001011001000000000,3
51,111011111100000100101110000111010100110100000000,1
52,110011001000110101000001000001011111101000000000,3
53,111000010011101011011011111110010101110000000000,4
54,001101011111000111000100011011101100000100000000,1
55,001000001101000111110001001011001000100100000000,3
56,111001101011000001010110100010110111010000000000,2
57,100010101110111001100100001000001000010100000000,2
58,000111100010111100110001111111010101100000000000,1
59,000110101001000010001010101110010100110000000000,1
60,001011000101110001110000111010011011001100000000,2
61,101001010100110111101000111110010010011000000000,1
62,001010001101000111111001101011001010100100000000,4
63,101010000000000110101001001000010010000100000000,2
64,100101110000101010011101111010101110000000000000,4
65,011110111001101011100001110000111001110000000000,6
66,011100101101010110100111010110001010100000000000,3
67,111101101000010001110010100111000011100100000000,2
68,000111000110110101110001110110110111111000000000,2
69,010001101101000110010111001011000111100100000000,3
70,011101100101000000100110000101010011000000000000,1
71,111010111110101000000001010101000101010000000000,2
72,101101001101001000100110111111110101101000000000,1
73,010100011001011011010111010001110001111100000000,1
74,111001111100111100101000100100110110110000000000,2
75,101111110111011011001001010000010100101100000000,3
76,110100100001011111000101111101101010011000000000,3
77,011100011100010010110101011010001001110100000000,2
78,101101001101001101100111111111100101101100000000,1
79,001000001110001111000011001011011000011100000000,2
80,001010011100111011100111101100001011110100000000,1
81,110011111001100001010111001100011100111000000000,2
82,100111101111101101100101011101001101000100000000,2
83,010111100000101101010101101110110001000100000000,1
84,000101111010111010111001011001000110000100000000,5
85,001011011100101011100111111101101010111000000000,1
86,000100101011010110100111001111100110010000000000,3
87,110010111000001101001001001110111001101100000000,1
88,111010101010111001000100010001000100000100000000,2
89,010101111010101111111100001000010010000100000000,1
90,010010001011111011110110110001010110010100000000,2
91,001000111011000010010011000110111011010000000000,3
92,011011110111111000010001100110011100100100000000,1
93,101001110110010011000011110100100010110100000000,2
94,111000001111100000011000111001110100001000000000,1
95,100100010010001010110011100000001101101000000000,2
96,010101100100100000011110001111000011011000000000,2
97,010111110110011100111000101000010000111000000000,5
98,001111110011110101000010110011101100111000000000,1
99,000101010111000101100000010000100100100000000000,1
100,111111110101111010100001000010110000000100000000,5
101,100011101010010100101011011011111001000000000000,4
102,111011010001010011111001001101010110010100000000,1
103,001110001000001110111011101110111110101100000000,5
104,011110110011100101000010110010101001111100000000,3
105,011110101001000111101011110110001000110100000000,1
106,101100011110010001010101101010100101010100000000,2
107,010111110101111000000001101010110000000100000000,1
108,001001101000100010101100011000001001101000000000,1
109,011110100111011100001101110100001000101000000000,1
110,011101001001101111101111001100101001110100000000,4
111,000011010000000100001100110100010010000100000000,1
112,000010010100001001001011100101100001011000000000,1
113,110110111100100100010010011001011001111100000000,2
114,110001000110011010100010100000001101111100000000,2
115,110110000110101110110011010111011010110100000000,3
116,101011001000001000101110011010100011101000000000,2
117,111000111110001100000000110111011111011100000000,1
118,111111110100110110110010000010010000011000000000,2
119,001010111101001011111001100111111001101000000000,1
120,001000010101001101110010001101101001001100000000,4
121,011001001010000111000101001010111101000100000000,6
122,100001011010100000101101110100101000001000000000,3
123,010100010100101000011011010011100001000000000000,1
124,000000110111101101111000001111000011100100000000,1
125,010000111000011011000101011111100111101100000000,1
126,010000101101010010010110011010010110100100000000,5
127,001111010101010000101001101000011010000100000000,1
128,001100001110101111010011001111011100011100000000,1
129,011010100111100100010011110011101100101100000000,2
130,111011010010011111001010001101010110101000000000,1
131,011110101110101010010000110101001000010000000000,3
132,111111110000110011110011000011001000001100000000,1
133,100001100100100111001111111011011011011100000000,1
134,101100001100001001110010101111100100111000000000,2
135,001001101111100111011111010001101011001100000000,1
136,110001001011010101110001100011101101010000000000,2
137,111011010111001110011110001101000110101100000000,3
138,011000011111100110011000011101101101001100000000,2
139,110010100011101011110000011010011100110000000000,1
140,110010111011000101111010011110101101010100000000,1
141,011110110010100001010011110010101001101000000000,4
142,101010000011001110011011001000000010111100000000,7
143,011001101110010110000011000010111111010000000000,2
144,001100111101101111101000000001101111100100000000,2
145,101100010011011110000110101001000101111000000000,1
146,011101111011101111001100000000001010010100000000,5
147,010001011010001011100111000110000100001000000000,1
148,101011010110000011001101011101100010110000000000,2
149,000100010001110000001101000011010101011100000000,2
150,010010101110100110100011111001110100011100000000,2
151,000111110111001101101100111001000100101100000000,3
152,101110111001010000101111000011010101110100000000,1
153,001100101110111111011101000100011110010000000000,5
154,010100011010010011110101010011100001000100000000,1
155,110000111110010100100110111110111111010000000000,2
156,110111010011101011100111000010011010110000000000,4
157,100000111100111101001100101100111011110000000000,1
158,011000011000011111100110011111111101101000000000,2
159,011000010000101101101010011110111101000100000000,2
160,011001111101001010110101000111111110101000000000,2
161,001101111100101011111101010001101110110000000000,1
162,101111000001011010101010011101110111011100000000,5
163,111110101100100000110010010101000000111000000000,3
164,110101101010110001111010101101101011001100000000,3
165,000011100101000100011111101001000101000100000000,1
166,011101101000101011111100000100101011100000000000,2
167,111010001101001000111010011011110110101000000000,2
168,111110101100100100110011010101010000111100000000,3
169,111100011011001001000011111010010001011000000000,1
170,110010010110001110101010010101011111101100000000,1
171,010110110101100000000011111011010001001000000000,2
172,001100010011100100001000001010101101111100000000,2
173,000100000110110001111100000110100100111100000000,3
174,001111000111001001001110111101011111101000000000,3
175,111110000001110111100101001111000010011000000000,1
176,111001001101100100111101101001000101101100000000,3
177,100011000110101011100110010011001011110000000000,1
