,list_key,list_value
0,010111010000101001010111111101010111111100000000,1
1,011111110001011101101000101001010111100100000000,1
2,001010001000111110100111111110101111100000000000,1
3,011100111001010111100110101011110100110000000000,1
4,110110111001111001000101111110100011100000000000,1
5,001100000101011101100111010111111001100000000000,1
6,101010010011000010011001000000000011001100000000,1
7,101101101011011000000000010110100111001000000000,1
8,011001010110001100000110010111111100010100000000,1
9,000111111110101011110101010111111110101100000000,1
10,111010100011011011011100000000000100000000000000,1
11,101111101001010000101010010100001010011100000000,1
12,011010000000011001101110000010100001110000000000,1
13,011111001111101010000110000010100100000000000000,1
14,101100010101010111100100010110101010001000000000,1
15,001000010011001100010010111100001001111100000000,1
16,111011111011001101011100111111110100001000000000,1
17,010111011010001111111110111110100010001100000000,1
18,010001111001010111010000000001011100111000000000,1
19,110110110001110011000111000000001001001000000000,1
20,101110001111001001001010111111111001011100000000,1
21,111100110110111010011101010101010011100000000000,1
22,110001100001001011010100101000001010100100000000,1
23,111100110000010111110110000000001100111100000000,1
24,110110100101010110001111111101011000010100000000,1
25,101100001101001111100001010111111110010000000000,1
26,010001101001000011010110000001010010011000000000,1
27,100011101111011001111000101000001001011000000000,1
28,110011111110111100100000010101011001111000000000,1
29,010001101000101111001101101001011000100100000000,1
30,011010101011010011011110000010101001000000000000,1
31,110010010111001010111011000000001010000000000000,1
32,011001000000111001101010111101011000111000000000,1
33,100011101010011000101000111101010110011000000000,1
34,101110101001111000100100000000001110100000000000,1
35,101100011101110101101100000011110000101000000000,1
36,010001001110001010100110010101010000001100000000,1
37,010100011101101010001011010110100100110100000000,1
38,011101110100000100110110000010100000010000000000,1
39,101110101010110100010111000001011011100000000000,1
40,011111101010000111011111111101010011101100000000,1
41,110001011001111001011011000010101001101000000000,1
42,111110101100011000111100000010100101101000000000,1
43,010110111100011010011101111111011110000000000000,1
44,101011010010111010000011111111110010001100000000,1
45,011010110100010000101111010110101000000000000000,1
46,010101111101010110000010111101010010110100000000,1
47,001010001000100010000000111101011000111100000000,1
48,000010110110011001101101101010100001111100000000,1
49,000001110010000100100110000011110010011000000000,1
50,000111110100100101010110101001011011001000000000,1
51,010001010101001000010111111111110100110100000000,1
52,111110101101100000100010111101011111101000000000,1
53,101101000010111010011010000000000101110000000000,1
54,001001001001011110110011111111111100000100000000,1
55,000001111101101111011100000001011000100100000000,1
56,001101001000110010111000111111110111010000000000,1
57,001111100010100000010110101001011000010100000000,1
58,001110011111100011000001000001010101100000000000,1
59,010100011000101111011010010101010100110000000000,1
60,010010100001110101010111101011111011001100000000,1
61,001110010001110100100100111111110010011000000000,1
62,000111101001000010001110000010101010100100000000,1
63,101001110101000111110110010100000010000100000000,1
64,111011110010100011000111010111111110000000000000,1
65,100110100110101011110000010100001001110000000000,1
66,101000000101110111111101010100001010100000000000,1
67,010000101100101010001000010111110011100100000000,1
68,000001110101010001010011101010100111111000000000,1
69,000111000101100101000101000000000111100100000000,1
70,101000010000101010101011101011110011000000000000,1
71,000101000110100001111100000011110101010000000000,1
72,001101100110011001010000111111110101101000000000,1
73,100100101110110001111110010111110001111100000000,1
74,000000111011100010111011010111110110110000000000,1
75,111010100010011011001100101000000100101100000000,1
76,101111100111101111000101101000001010011000000000,1
77,101001101000111100101001000010101001110100000000,1
78,010101010011110101101000010110100101101100000000,1
79,001100011111110111001100000010101000011100000000,1
80,001010010010011100001110101010001011110100000000,1
81,111001111000110001101011000001011100111000000000,1
82,011110100011110101000111101001011101000100000000,1
83,000100000111001101100011000010100001000100000000,1
84,001001000110100001001100101000000110000100000000,1
85,111001001010001101000111010101011010111000000000,1
86,011111101101100110100111000011110110010000000000,1
87,110011110110100010100111110111111001101100000000,1
88,000100001110010111110101111110100100000100000000,1
89,010010010011100001110001101011110010000100000000,1
90,011111101010111111010001010110100110010100000000,1
91,001001101100011111100001101011111011010000000000,1
92,101011000110010111001001111101011100100100000000,1
93,111111011000010101111000000010100010110100000000,1
94,011110010000110101110100010100000100001000000000,1
95,000000101110000111100011101010101101101000000000,1
96,100101011100111101011010000010100011011000000000,1
97,111110100111110010000110010111110000111000000000,1
98,101110000001111010100010000010101100111000000000,1
99,111010101001101000110000111110100100100000000000,1
100,101000001110101001001010101001010000000100000000,1
101,011011111001001111111100111100001001000000000000,1
102,000000110100111001001101101001010110010100000000,1
103,101100000111110011001100000001011110101100000000,1
104,011000000001101101111011000010101001111100000000,1
105,100011110101110111010010010101011000110100000000,1
106,101100010000010110110100010110100101010100000000,1
107,110101110110011110110000000001000000000100000000,1
108,110111000000101011110110000001011001101000000000,1
109,100010101111101001110000101010101000101000000000,1
110,001001001011110010011000111100101001110100000000,1
111,000101100001101000001100010110100010000100000000,1
112,111101101010110001011010111111110001011000000000,1
113,001111111001011010101001010100001001111100000000,1
114,001111101110010011011010101001011101111100000000,1
115,111101010011010011000001010100001010110100000000,1
116,010000101110111010101100000000000011101000000000,1
117,011101010111111100001010111100001111011100000000,1
118,001011011001000010111101000011110000011000000000,1
119,110010100010100011100010111111111001101000000000,1
120,010001111111110010111011000001011001001100000000,1
121,011101010001000001100101000111111101000100000000,1
122,001011111000101010100101111111111000001000000000,1
123,111100010010011011010111101010100001000000000000,1
124,111010000111010010011100101010100011100100000000,1
125,110110100010001111111001101010100111101100000000,1
126,000101110100011101010000010110100110100100000000,1
127,111001001000100101101101101011111010000100000000,1
128,011101000011011011000010010111111100011100000000,1
129,101100100101000111100011010110101100101100000000,1
130,110100010011100111101000000010100110101000000000,1
131,010001101110000010100110010101011000010000000000,1
132,000110110000110000010111110101011000001100000000,1
133,101000010001100110111000111111111011011100000000,1
134,001111010010011000011011010100000100111000000000,1
135,011101100001100001101110111111111011001100000000,1
136,001100011001110111101100101000001101010000000000,1
137,011111100111100100000111010111110110101100000000,1
138,001001011011001010010101000001011101001100000000,1
139,000000111010011010100101000000001100110000000000,1
140,100011110001111010010001000011111101010100000000,1
141,011111100100111000110000000001011001101000000000,1
142,110001000111100010111100000001010010111100000000,1
143,101101001101100101101101010110101111010000000000,1
144,011100100111101100001001000001011111100100000000,1
145,101110110011110110000110101010100101111000000000,1
146,010101010111100000101101101010101010010100000000,1
147,100100100110101111111001000010100100001000000000,1
148,000101101000101110011101111100000010110000000000,1
149,110111011000111101010010010110100101011100000000,1
150,101101010101110111101000000001010100011100000000,1
151,011010000011001001011010101010100100101100000000,1
152,001001111100111011101001111100000101110100000000,1
153,011010001111101110010011010110101110010000000000,1
154,000110100100010101011111111100000001000100000000,1
155,011101111101011010100001000010101111010000000000,1
156,111110100010000111011011010101011010110000000000,1
157,101001000111010011010000000001011011110000000000,1
158,011100000111011100000111101001011101101000000000,1
159,100001011011000000110101111101011101000100000000,1
160,011110010010100001010001101011111110101000000000,1
161,000111110110111101110000111101011110110000000000,1
162,000100110000001000010001111101010111011100000000,1
163,010101011000011011010011101010100000111000000000,1
164,001110001000000110111001111101011011001100000000,1
165,000100011101011011000111010110100101000100000000,1
166,000001000110000101100101010100001011100000000000,1
167,110111100110011010111000111101010110101000000000,1
168,001001111101001011110101000010100000111100000000,1
169,010100011110011110110110101010100001011000000000,1
170,111111110111011110001000111110101111101100000000,1
171,010001011100010010000001101011110001001000000000,1
172,101110010001010010101101111100001101111100000000,1
173,110100111100100100011010010110100100111100000000,1
174,001000101110010011000110010111111111101000000000,1
175,001010101000111010100100101110100010011000000000,1
176,100001110001111110011000010101010101101100000000,1
177,011100110110111100011100101011111011110000000000,1
178,001111101111111111000001010101010010010100000000,1
179,011111001011001011001110101011111110011000000000,1
180,101110010010011110011110000011111000111100000000,1
181,010111110010100101110100111101010010010000000000,1
182,101011001001100000110100111101010110000100000000,1
183,010001101001011011010000010110101111000000000000,1
184,001000001010100010001000111110101000001000000000,1
