,list_key,list_value
339,010100000010000001110000000000000000000000000000,3
340,100100101010010000110100000000000000000000000000,1
341,001010000111100001010000000000000000000000000000,3
342,110100101011000001100010000010000000000000000000,1
343,110110001010011101111111000000000000000000000000,2
344,101111010010010010011001000000000000000000000000,4
345,100110001110001001111010000000000000000000000000,2
346,100011100100110111000011000000000000000000000000,1
347,011000000100011100100111000000000000000000000000,2
348,111100010011110111001100000000000000000000000000,2
349,101010000010111110000111000000000000000000000000,2
350,100010110011110010110111000000000000000000000000,1
351,110010010100100010000001000000000000000000000000,2
352,011111101111111010000000000000000000000000000000,3
353,000100001100000111010001000000000000000000000000,2
354,111100001110110000011100000000000000000000000000,4
355,100101011110010101110000000000000000000000000000,3
356,110011000011100111110101000000000000000000000000,1
357,011010110111011100010100000000000000000000000000,1
358,011111000000000001111100000000000000000000000100,1
359,000100110011100100101010000000000000000000000000,2
360,000100100100110001011110000000000000000000000000,3
361,111111101111111000000000000000000000000000000000,3
362,001100001011001010000010000000000000000000000000,4
363,101111011010001000001111000000000000000000000000,1
364,100000000000000110000001000000000000000000000000,1
365,110000101101000100010011000000000000000000000000,2
366,001101111010011110010000000000000000000000000000,1
367,100101101010011100110001000000000000000000000000,3
368,001101001001100110101101000000000000000000000000,3
369,011000010000110101101100000000000000000000000000,4
370,011100100001100101101011000000000000000000000000,1
371,111100100100010010110110000000000000000000000000,2
372,101011001100100101100101000000000000000000000000,2
373,010111001000110011010000000000000000000000000000,2
374,101101110110001011010101000000000000000000000000,3
375,010110101111010010101110000000000000000000000000,3
376,110100100010010011110110000000000000000000000000,2
377,000101010101101001001111000000000000000000000000,2
378,100100001100110101011101000000000000000000000000,3
379,111011000000010011101000000000000000000000000000,1
380,010100011100000110010000000000000000000000000000,2
381,110110101111001100101001000000000000000000000000,4
382,000011110101011101010000000000000000000000000000,1
383,011001001010000011000100000000000000000000000000,1
384,010100010110010100110100000000000000000000000000,2
385,001001101110111011001000000000000000000001000000,1
386,110110111110110100110110000000000000000000000000,2
387,010011010101100100010100000000000000000000000000,2
388,111110101111100000000010000000000000000000000000,3
389,010111101111101110100101000000000000000000000000,2
390,101101010011000110000100000000000000000000000000,4
391,100010011110000101101000000000000000000000100000,1
392,000111011100110101000000000000000000000000000000,1
393,001011000111000101011101000000000000000000000000,2
394,000111010000010100011000000000000000000000000000,1
395,101000101011100000011010000000000000000000000000,3
396,110111110000111111010000000000000000000000000000,2
397,010100111011101111101000000000000000000000000000,1
398,100000000011101110111011000000000000000000000000,2
399,101111001001101100100111000000000000000000000000,3
400,010100100101110000001110000000000000000000000000,2
401,101101000010010110010001000000000000000000000000,1
402,011111101101011010101000000000000000000000000000,3
403,111011100111011110011001000000000000000000000000,4
404,001010011110011111001110000000000000000000000000,2
405,110101010010010011110001000000000000000000000000,2
406,011000011111001010010011000000000000000000000000,3
407,011000001101001110110111000000000000000000000000,1
408,100001101101111001011000000000000000000000000000,1
409,010001100111110100111011000000000000000000000000,2
410,000111011010111010110011000000000000000000000000,3
411,001011010101110001110001000000000000000000000000,1
412,000100111010110010111111000100000000000000000000,1
413,001101010110100101011100000000000000000000000000,1
414,110010011110111100100110000000000000000000000000,2
415,001101111000011010110001000000000000000000000000,2
416,111011110000100111100110000000000000000000000000,2
417,011101001000101111111111000000000000000000000000,3
418,110001010110011110100010000000000000000000000000,1
419,010000011111000110110000000000000000000000000000,1
420,011001010111010000010001000000000000000000000000,3
421,010010110010010101101110000000000000000000000000,3
422,100010111110000001101011000000000000000000000000,3
423,010011010111110100110000100000000000000000000000,1
424,000001111000111010001001000000000000000000000000,2
425,000101110111010101100010000000010000000000000000,1
426,011101100111101100001101000000000000000000000000,3
427,000101010100101101011110000000000000000000000000,1
428,011101001110100010011100000000000000000000000000,1
429,001100111111000111000010000000000000000000000000,4
430,001000101100100011101010000000000000000000000000,2
431,110111101100001100011101000000000000000000000000,3
432,100101111010010100110010000000000000000000000000,4
433,100000010110011111100110000000000000000000000000,3
434,100011110000110010000011000000000000000000000000,3
435,001000111011001010110001000000000000000000000000,1
436,100101001101011001000010000000000000000000000000,2
437,110101001100001100011111000000000000000000000000,2
438,101000011101111001111111000000000000000000000000,2
439,111111100000011111111001000000000000000000000000,3
440,000100111101000111000010000000000000000000000000,2
441,010101110010111001111001000000000000000000000000,1
442,110010100001001011011000000000000000000000000000,1
443,000100101100011111010101000000000000000000000000,1
444,111000111011110101011110000000000000000000000000,1
445,111010010010011111001110000000000000000000000000,1
446,101010001101011101111111000000000000000000000000,2
447,110110111000111101010100000000000000000000000000,3
448,100110101010101100110001000000000000000000000000,3
449,110001001101010000010000000000000000000000000000,1
450,110100110111001010100001000000000000000000000000,3
451,110001111000110101001010000000000000000000000000,2
452,000001111001010110000110000000000000000000000000,1
453,011100101001010111100111000000000000000000000000,2
454,111110111111001000001001000000000000000000000000,2
455,100001010001110010011001000000000000000000000000,2
456,101001000101000011110100000000000000000000000000,1
457,000001010110000001100101000000000000000000000000,3
458,101001110001000110110110000000000000000000000000,3
459,001110011111000011001001000000000000000000000000,3
460,001001000111111101011011000000000000000000000000,2
461,010010011101100010010001000000000000000000100000,1
462,110010110010001011101001000000000000000000000000,2
463,000000110000000100000010000000000000000000000000,1
464,101100010011101010001011000000000000000000000000,2
465,100101011100110001011001000000000000000000000000,2
466,101110010011100010000001000000000000000000000000,3
467,001110110011000000001011000000000000000000000000,1
468,100110001101011001001110000000000000000000000000,1
469,110101011110110000111001000000000000000000000000,4
470,110101010111100010101101000000000000000000000000,1
471,111110010111000110001000000000000000000000000000,1
472,110110011100101000000011000000000000000000000000,1
473,001100101100110011111110000010000000000000000000,1
474,101010010001110010110101000000000000000000000000,4
475,101001111001101100111100000000000000000000000000,2
476,000001101000011110000001000000000000000000000000,2
477,100100001000001100010011000000000000000000000000,1
478,001001010101101101111110000000000000000000000000,1
479,101110011010010100011100000000000000000000000000,3
480,100101001000011000010010000000000000000000000000,2
481,110110000000011011011110000000000000000000000000,4
482,110111111000101101010100000000000000000000000000,2
483,110110011010100001110001000000000000000000000000,2
484,100010111111010001111111000000000100000000000010,1
485,100100001101011101000111000000000000000000000000,2
486,000011110001010000011011000000000000000000000000,4
487,101100011100000101110000000000000100000000000000,1
488,000100110011000000100011000000000000000000000000,2
489,100110101000010100011111000000000000000000000000,1
490,011011110110110100000010000000000000000000000000,1
491,111011100000100011100110000000000000000000000000,1
492,111011111110010000001011000000000000000000000000,3
493,110100001111100100101001000000000000000000000000,3
494,001000110110111001001101000000000000000000000000,2
495,001101000111010101000001000000000000000000000000,2
496,011111110011100001000110000000000000000000000000,1
497,110000110100101110001000000000000000000000000000,3
498,011011110000010101101010000000000000000000000000,5
499,010010101000011111001101000000000000000000000000,1
500,001001110111110101011010000000000000000000000000,2
501,110011010110111110100010000000000000000000000000,1
502,001111010101100101100100000000000000000000000000,4
503,010111011000001011011111000000000000000000000000,2
504,100101001000010100010001000000000000000000000000,1
505,111000001111010100010101000000010000000000000000,1
506,011101100011100001001110000000000000000000000000,2
507,001011001101101111110111000000000000000000000000,1
508,100100010111100111101000000000000000000000000000,2
509,101001110100010011100011000010000000000000000000,1
510,010001110101110100011010000000000000000000000000,2
511,100000101010101000101000000000000000000000000000,1
512,101101110101000011100111000000000000000000000000,2
513,111010100110101010000000000000000000000000000000,3
514,111111100000101011110100000000000000000000000000,5
515,001010111100001111101000000000000000000000000000,3
516,101010100101111011110100000000000000000000000000,1
517,111111010001100011100101000000000000000000000000,4
518,010100101110010010110110000000000000000000000000,3
519,100100111000001000010001000000000000000000000000,1
520,001111011101011011101011000000000000010000000000,1
521,000011001000110010000000000000000000000000000000,2
522,111100001110010100010101000000000000000000000000,5
523,100100100101011110000101000000000000000000000000,1
524,100110000010101010110010000000000000000000000000,4
525,000001100110100001101110000000000000000000000000,3
526,010100101011101111101001000000000000000000000000,2
527,011100001111111010001110000000000000000000000000,2
528,000111101001110110000011000000000000000000000000,1
529,100110011001001000001011000000000000000000000000,6
530,110000001010001101100011000000000000000000000000,3
531,011111010111110100000000000000000000000000000000,2
532,110100111101100100001010000000000000000000000000,3
533,011110001011110111000101000000000000000000000000,2
534,100011000011000110111101000000000000000000000000,2
535,110011110101010010011011000000000000000000000000,1
536,101011111001010000111011100000001000000000000000,1
