,list_key,list_value
0,111100010100101110111010111011110000000000000000,1
1,110001111001111101011000101101100000000000000000,1
2,001111110011111000000001110011010000000000000000,1
3,010011010000011101001010100101110000000000000000,1
4,100101110001101110001100111010100000000000000000,1
5,001001111011111010011001010101010000000000000000,2
6,010001000101001100010111000001100000000000000000,1
7,101111011110100001010101011001100000000000000000,2
8,000101010011111000101011010011010000000000000000,4
9,111110101011101001000000010100010000000000000000,3
10,010101001110101110111111000101010000000000000000,2
11,101111010110001011011111011001000000000000000000,2
12,100110111000101100010000001000110000000000000000,5
13,111111010101100010100101001011010000000000000000,3
14,010100110011011001100101011001010000001000000000,1
15,000111010001111100000010110011100000000000000000,3
16,110100100001110111001111111111000000000000000000,3
17,010110001100111010010110110100100000000000000000,1
18,000000010001011100011110000111100000000000000000,1
19,001000001111000011010000001011110000000000000000,2
20,000111101001101010000100111100110000000000000000,1
21,000101010110101001111111010011000000000000000000,2
22,101100100101100011101010100111010000000000000000,4
23,011001011001010011110001001111010000000000000000,1
24,101001001111011001010010111010010000000000000000,3
25,101110000010111010010110001111000000000000000000,2
26,001000101111001111010001000011000000000000000000,3
27,011011111101101010110101100101110000000000000000,1
28,110010101000111001000100011001100000000000000000,2
29,100000100100111111001101101010110000000000000000,1
30,000100111100000011010011001011000000000000000000,1
31,011101110111100000001111000011110000000000000000,1
32,101101110011101010001101110010010000000000000000,3
33,001111001111100011000100111101110000000000000000,2
34,111111100101100110100111000111000000000000000000,4
35,010001110001010101010010001101000000000000000000,3
36,011100101111101110001001010101000000000000000000,1
37,100011111010100100100110011100110000000000000000,5
38,000000001010011110100111000011010000010000000000,1
39,110111000001010011001000000101010000000000000000,4
40,001111000001010000101000111101010000000000000000,1
41,100110111000101100010000001000110000100000000000,1
42,001100001001100110101001001100000000000000000000,2
43,110001001110001100100111100011010000000000000000,2
44,011010001001100111110001111000000000000000000000,1
45,101011111010001100001100010110010000000000000000,2
46,111000100111010110010111110000100000000000000000,3
47,101101100110001011010100110101000000000000000000,2
48,011111110001100001100111100010010000000000000000,1
49,011001100110010000000010000000100000000000000000,2
50,001110001111011111001111101110000000000000000000,2
51,110000010110101110101010110111010000000000000000,1
52,101101001001000000100100111110010000000000000000,1
53,010101101011101111101101001100000000000000000000,2
54,010110100100110100010111111110010000000000000000,3
55,111011100000110111100011000011010000000000000000,1
56,111000110000001111100000110100110000000000000000,2
57,111001111101000100110110100111000000000000000000,3
58,101110000010000010011000001100100000000000000000,2
59,110010000001111011010110010011110000000000000000,3
60,000110101001010111001111101110000000000000000000,1
61,111010011101000000111001011101010000000000000000,1
62,001100101101001111100001000111100000000000000000,4
63,100011010001010110011001010101000000000000000000,1
64,110110001100000000011000010111000000000000000000,3
65,010100000111100000101000010111110000000000000000,1
66,000101011101011111000010010010100000000000000000,4
67,101011010110100011000101011111100000000000000000,2
68,110101000010001111110111100100010000000000000000,4
69,001100001011011010000110001111010000000000000000,2
70,111001101011100101011111100000101000000000000000,1
71,010001011110001010100111000111000000000000000000,2
72,111100001001100101101001111100000000000000000000,1
73,010000000011001001111110010010010000000000000000,1
74,000101101011001010100100011110010000000000000000,3
75,110101111100100000011111101001000000000000000000,2
76,011111101011110011000010100101110000000000000000,2
77,110110010110110010110101010110100000000000000000,1
78,011100111001010111100110010011000000000000000000,1
79,000000001011011110110111000011000000000000000000,2
80,101110100100111111110101100110110000000000000000,2
81,000100010000001000010011000000100000000000000000,1
82,000110010011010000101101100001110000000000000000,1
83,101110011000111000110111001001100000000000000000,1
84,111101010000000011110101101000000000000000000000,1
85,101011111111111101010000010100000000100000000000,1
86,001100101010010010010110000111100000000000000000,1
87,111110001010011001011111011111000000000000000000,1
88,001111001100011011111010111110100000000000000000,1
89,101100110110000011010011100001100000000000000000,2
90,110010000100110110000101010010010000000000000000,2
91,001010101001110110110111100001000000000000000000,1
92,001111011111011011001011111010010000000000000000,2
93,000100010001010000000101000001010000000000000000,1
94,000101111110010011110011011010100000000000000000,2
95,001010101010010110001111100011110000000000000000,4
96,000000000011110100111101000011100000000000000000,2
97,011100100101001100100001010101100000000000000000,3
98,010001101010101011011100001000110000000000000000,1
99,001011010111100011010101111101110000000000000000,1
100,001110100111101001000000100111010000000000000000,2
101,101001110010110110001010110111110000000000000000,3
102,011011000110100100000101101011110000000000000000,3
103,111111001010001001011110001110000000000000000000,1
104,100110000000110110010101000111010000000100000000,1
105,011100101101011110100101010110100000000000000000,2
106,001001101011010110010011010011100000000000000000,1
107,111011100010110011000010000011100000000000000000,3
108,001100101010100010011010000100100000000000000000,3
109,010111010100100000010101100011000000000000000000,1
110,100101001100001001010110110111100000001000000000,1
111,000101110110101001111101011011000000000000000000,2
112,011110100110110000010100111110100000000000000000,1
113,011000000010101001001010011010000000000000000000,2
114,010011011011110111110000100101110000000000000000,1
115,110010100001000111011011011000000000000000000000,3
116,100110000101101011000010000111110000000000000000,2
117,110001101100100000001110101001000100000000000000,1
118,110011101110000000101110001011100000000000000000,2
119,100001001011000100110101110010100000000000000000,5
120,110011110101000110011110001101000000000000000000,2
121,011000111011000011010011010110110001000000000000,1
122,001011101010101010000100110000000000000000000000,2
123,011110010111011000001111111000010000000000000000,2
124,110001010101001110010110100101100000000000000000,1
125,100100001000001000010010100110100000000000000000,1
126,100011011100111101000010010100110000000000000000,4
127,100000000101010011010100100000010000000000000000,2
128,010010110010100001101011011110100000000000000000,1
129,111110111111010000001111010010110000000000000000,1
130,000000100000010100000111001001010000000000000000,3
131,101011101101000001111110010011010000000000000000,4
132,011110010010111101010110101011010000000000000000,1
133,010110101100011010011100111110100000000000000000,1
134,100011100011101110110101011010000000000000000000,2
135,110000011111000100110000110111100000000000000000,4
136,100100011101010001000101100010010000000000000000,5
137,110110101101011100001101011110100000000000000000,4
138,101110111010101000010101000000000000000000000000,1
139,001100011000101010111011001000100000000000000000,4
140,010001100000101101001101001010110000000000000000,1
141,011101011100100010111101001001000000000000000000,1
142,100010101011001100111001001010000000000000000000,1
143,011000111101011110110100010110100000000000000000,2
144,011001101111111110011001000000000000000000000000,1
145,101100100011010010000110100101110000000000000000,2
146,101100010011001110000010101000000000000000000000,1
147,010110101111111110100101110100000000000000000000,1
148,110100111111110000101111111000110000000000000000,2
149,010000110101110100011110011110000000000000000000,4
150,111011001100010100101001001010010000000000000000,3
151,111001100111101010011100100011010000000000000000,3
152,111100110101100010101011110011010000000000000000,1
153,101111000011111010000010011111010000000000000000,1
154,001111000000010100111001111101010000000000000000,2
155,110011111011101001110101001100010000000000000000,1
156,010100110100011000010101011000100000000000000000,1
157,000000001001000110010001000010000000000000000000,2
158,100100100011111010101100101111010000000000000000,4
159,111000011011000101010000111110100000000000000000,1
160,000110111001000110001010101010000000000000000000,2
161,001100011111101011001011001001010000000000000000,2
162,011110010100100000110001111011000000000000000000,2
163,100100101110100001111010101101100000000000000000,5
164,011110000101011100101111111100100000000000000000,3
165,011100111010100011011011010000100000000000000000,1
166,010000111111010010110111011110110000000000000000,4
167,001011010101100101110100111111000000000000000000,2
168,111111110110100110010110000011110000000000000000,1
169,011111000001110101100001101111000000000000000000,3
170,111000000111111010011110111010010000010000000000,1
171,110101010111000110100100100001100000000000000000,2
172,000011110101000001011111111101010000000000000000,2
173,001001011100011111100010011110110000000000000000,2
174,000001010111001101110110010101000000000000000000,2
175,100100101011100100101011111100100000000000000000,1
176,001001011111111011011011011100010000000000000000,5
177,111101001101110100101001101100000000000000000000,2
178,010000111110111110101100011100010000000000000000,3
179,100000100010101110101001101010010000000000000000,1
180,100110101101110101000111001100000000000000000000,2
181,101101100000010110010011111101010000000000000000,1
182,011110001010000011011000111110100000000000000000,5
183,010001101000011111000001001011110000000000000000,1
184,000011110100001001001101111101100000000000000000,2
185,110100111100001000010001111011100000000000000000,2
186,011010000010000101001001111000110000000000000000,2
187,001110001011011110001111101111000000000000000000,1
188,101010000101000011111000001001010000000000000000,2
189,110101010101111110001010100010100000000000000000,1
190,110000101000011001000100111011100000000000000000,2
191,100101010101010111000000110000000000000000000000,2
192,101010001001011100111111001011100000000000000000,1
193,111000011101111100111110111100100000000000000000,4
194,101111011001001000101111011010110000000000000000,3
195,101101111110100001011111110001100000000000000000,2
196,001000000010011100000111001001010000000000000000,2
197,100010011001100000010001000100010000000000000000,2
198,101110000101011111101111001100100000000000000000,4
199,110101001100110100011001100100010000000000000000,4
200,110011000101000010011100000001010000000000000000,3
201,011011010100111100100010101110110000000000000000,2
202,000010011000101110000010100100110000000000000000,3
203,110100000110010010110100110100100000000000000000,4
204,110111100101110110000011001110000000000000000000,2
205,010011011110100010100101100101100000010000000000,1
206,110110110111110110100110011010100000000000000000,2
207,101010111010101000000001000100000000000000000000,3
208,100010100110001111101001001001010000000000000000,5
209,101011110010010010001011010101100000000000000000,3
210,100101000010000010110100110100100000000000000000,3
