n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,375316,0,0,1.0,0.375316,0,0.6496239400003105
3,x,5,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,375150,353789,0,1.0,0.37515,0,1.9011630999739282
3,x,3,"['z', 'x', 'x']",0.05,normal,val,0,1000000,349990,58596,83320,0,0.34999,0.1674219263407526,0,9.819561512034852
3,x,3,"['z', 'x', 'x']",0.05,normal,anqi,0,1000000,349990,58587,0,0,0.34999,0.16739621132032345,0,8.236123759998009
3,x,3,"['z', 'x', 'x']",0.1,normal,val,0,1000000,264130,102146,124611,0,0.26413,0.3867262332942112,0,23.383136647986248
3,x,3,"['z', 'x', 'x']",0.1,normal,anqi,0,1000000,264130,102455,0,0,0.26413,0.387896111763147,0,23.571149575000163
3,x,5,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,197671,249374,0,1.0,0.19767100000000004,0,1.620316764980089
3,x,5,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,198407,0,0,1.0,0.198407,0,1.6532712029875256
3,x,2,"['x', 'x', 'x']",0.05,normal,anqi,0,1000000,106167,9993,0,0,0.106167,0.09412529317019414,0,48.89979433803819
3,x,2,"['x', 'x', 'x']",0.01,normal,val,0,1000000,605562,1896,3646,0,0.605562,0.0031309758538349275,0,15.884711129998323
3,x,2,"['x', 'x', 'x']",0.01,normal,anqi,0,1000000,605562,1915,0,0,0.605562,0.00316235166671619,0,15.967789768998045
3,x,4,"['x', 'z', 'x']",0.05,normal,val,0,1000000,210104,91062,152529,0,0.210104,0.4334139283402505,0,41.52178647299297
3,x,3,"['z', 'x', 'x']",0.01,normal,val,0,1000000,739554,5620,10417,0,0.739554,0.007599174637687001,0,5.748332989052869
3,x,5,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,15870,28818,0,1.0,0.01587000000000005,0,0.557889026007615
3,x,5,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,15851,0,0,1.0,0.01585099999999995,0,0.5603458429686725
3,x,3,"['z', 'x', 'x']",0.01,normal,anqi,0,1000000,739554,5640,0,0,0.739554,0.007626217963799808,0,9.399576144991443
3,x,2,"['x', 'x', 'x']",0.005,normal,val,0,1000000,775481,621,1220,0,0.775481,0.0008007933140851131,0,3.1249022819683887
3,x,3,"['z', 'x', 'x']",0.005,normal,val,0,1000000,854785,1597,3066,0,0.854785,0.0018683060652678884,0,2.1836324670002796
3,x,4,"['x', 'z', 'x']",0.01,normal,anqi,0,1000000,600307,63021,0,0,0.600307,0.1049812845760586,0,16.594580910983495
3,x,2,"['x', 'x', 'x']",0.005,normal,anqi,0,1000000,775481,639,0,0,0.775481,0.0008240047144932872,0,8.932282285008114
3,x,3,"['z', 'x', 'x']",0.005,normal,anqi,0,1000000,854785,1572,0,0,0.854785,0.0018390589446468653,0,2.155489235999994
3,x,5,"['z', 'z', 'x']",0.005,normal,val,0,1000000,1000000,4460,8492,0,1.0,0.0044600000000000195,0,0.45319644402479753
3,x,5,"['z', 'z', 'x']",0.005,normal,anqi,0,1000000,1000000,4417,0,0,1.0,0.004417000000000004,0,0.4399960450245999
3,x,4,"['x', 'z', 'x']",0.05,normal,anqi,0,1000000,210104,90978,0,0,0.210104,0.43301412633743286,0,66.93310760200256
3,x,2,"['x', 'x', 'x']",0.05,normal,val,0,1000000,106167,10099,15460,0,0.106167,0.09512372017670279,0,85.21459238999523
3,x,2,"['x', 'x', 'x']",0.0001,normal,val,0,1000000,994926,0,0,0,0.994926,0.0,0,0.4132743059890345
3,x,2,"['x', 'x', 'x']",0.0001,normal,anqi,0,1000000,994926,0,0,0,0.994926,0.0,0,0.3906972160330042
3,x,3,"['z', 'x', 'x']",0.0001,normal,anqi,0,1000000,996803,1,0,0,0.996803,1.0032072536025893e-06,0,0.39126932999351993
3,x,4,"['x', 'z', 'x']",0.0001,normal,val,0,1000000,994500,921,1838,0,0.9945,0.0009260935143288185,0,1.1912732539931312
3,x,3,"['z', 'x', 'x']",0.0001,normal,val,0,1000000,996803,0,1,0,0.996803,0.0,0,1.0564689969760366
3,x,4,"['x', 'z', 'x']",0.0001,normal,anqi,0,1000000,994500,932,0,0,0.9945,0.0009371543489190559,0,1.1381795050110668
3,x,5,"['z', 'z', 'x']",0.0001,normal,val,0,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,0.19680528400931507
3,x,5,"['z', 'z', 'x']",0.0001,normal,anqi,0,1000000,1000000,2,0,0,1.0,1.999999999946489e-06,0,0.49728537001647055
3,x,4,"['x', 'z', 'x']",0.005,normal,val,0,1000000,763505,37800,71660,0,0.763505,0.04950851664363687,0,19.088941384048667
3,x,4,"['x', 'z', 'x']",0.01,normal,val,0,1000000,600307,62910,114501,0,0.600307,0.10479637918598317,0,44.54872947296826
3,x,3,"['z', 'x', 'x']",0.1,m1,anqi,0,1000000,293857,28731,0,0,0.293857,0.09777204558679897,0,0.4839417250477709
3,x,2,"['x', 'x', 'x']",0.1,m1,val,0,1000000,48349,14236,19656,0,0.048349,0.2944424910546237,0,4.6800005689729005
3,x,3,"['z', 'x', 'x']",0.1,m1,val,0,1000000,293857,92504,127546,0,0.293857,0.3147925691748027,0,1.3515481500071473
3,x,5,"['z', 'z', 'x']",0.1,m1,val,0,1000000,1000000,286789,313718,0,1.0,0.28678899999999996,0,0.03967856400413439
3,x,5,"['z', 'z', 'x']",0.1,m1,anqi,0,1000000,1000000,129930,0,0,1.0,0.12993,0,0.1099173100083135
3,x,2,"['x', 'x', 'x']",0.1,m1,anqi,0,1000000,48349,4408,0,0,0.048349,0.09117044819954911,0,11.055480513954535
3,x,4,"['x', 'z', 'x']",0.1,m1,anqi,0,1000000,160638,7794,0,0,0.160638,0.04851903036641392,0,5.018818643991835
3,x,2,"['x', 'x', 'x']",0.05,m1,val,0,1000000,153559,11681,19402,0,0.153559,0.07606848182131953,0,4.468316244019661
3,x,4,"['x', 'z', 'x']",0.005,normal,anqi,0,1000000,763505,37815,0,0,0.763505,0.049528162880400295,0,28.055200920964126
3,x,3,"['z', 'x', 'x']",0.05,m1,anqi,0,1000000,428774,9850,0,0,0.428774,0.02297247501014521,0,0.5210782939684577
3,x,3,"['z', 'x', 'x']",0.05,m1,val,0,1000000,428774,50818,81935,0,0.428774,0.11851931320462528,0,1.4408970350050367
3,x,5,"['z', 'z', 'x']",0.05,m1,val,0,1000000,1000000,124034,176749,0,1.0,0.12403399999999998,0,0.04162881104275584
3,x,2,"['x', 'x', 'x']",0.01,m1,val,0,1000000,668072,2109,4068,0,0.668072,0.003156845369960082,0,1.1375714619643986
3,x,5,"['z', 'z', 'x']",0.05,m1,anqi,0,1000000,1000000,35659,0,0,1.0,0.035658999999999996,0,0.11252524697920308
3,x,4,"['x', 'z', 'x']",0.05,m1,val,0,1000000,257976,101489,180462,0,0.257976,0.39340481285080786,0,5.070507897005882
3,x,4,"['x', 'z', 'x']",0.1,m1,val,0,1000000,160638,78620,141653,0,0.160638,0.4894234240964156,0,14.301887793990318
3,x,3,"['z', 'x', 'x']",0.01,m1,anqi,0,1000000,807784,201,0,0,0.807784,0.00024882889485311477,0,0.42274230800103396
3,x,3,"['z', 'x', 'x']",0.01,m1,val,0,1000000,807784,4468,8533,0,0.807784,0.0055311816030028105,0,0.3905126300523989
3,x,2,"['x', 'x', 'x']",0.01,m1,anqi,0,1000000,668072,75,0,0,0.668072,0.0001122633488606084,0,1.759478192019742
3,x,2,"['x', 'x', 'x']",0.05,m1,anqi,0,1000000,153559,1980,0,0,0.153559,0.012894066775636759,0,12.988114448962733
3,x,5,"['z', 'z', 'x']",0.01,m1,val,0,1000000,1000000,7954,14921,0,1.0,0.007954000000000017,0,0.04194023698801175
3,x,5,"['z', 'z', 'x']",0.01,m1,anqi,0,1000000,1000000,493,0,0,1.0,0.0004929999999999657,0,0.11141069699078798
