n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,z,4,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,113540,0,0,1.0,0.11353999999999997,0,1.7542017220403068
3,z,4,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,263052,299024,0,1.0,0.26305199999999995,0,1.738442076020874
3,z,4,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,109801,160318,0,1.0,0.10980100000000004,0,1.70363455201732
3,z,4,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,29642,0,0,1.0,0.029641999999999946,0,1.7419936999795027
3,z,6,"['z', 'x', 'z']",0.1,normal,val,0,1000000,285028,76664,97499,0,0.285028,0.2689700660987693,0,21.607493480027188
3,z,6,"['z', 'x', 'z']",0.1,normal,anqi,0,1000000,285028,27915,0,0,0.285028,0.09793774646701381,0,22.000613730982877
3,z,6,"['z', 'x', 'z']",0.05,normal,val,0,1000000,408066,34632,52402,0,0.408066,0.08486862419314523,0,19.52279993297998
3,z,6,"['z', 'x', 'z']",0.05,normal,anqi,0,1000000,408066,8431,0,0,0.408066,0.020660873486151754,0,19.835613146948162
3,z,7,"['x', 'z', 'z']",0.1,normal,val,0,1000000,50541,11082,13947,0,0.050541,0.2192675253754378,0,38.83556384901749
3,z,4,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,6780,12685,0,1.0,0.006780000000000008,0,0.4710361320176162
3,z,4,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,438,0,0,1.0,0.00043800000000004946,0,0.47066821600310504
3,z,6,"['z', 'x', 'z']",0.01,normal,val,0,1000000,793225,2464,4639,0,0.793225,0.0031063065334552276,0,2.3918267199769616
3,z,6,"['z', 'x', 'z']",0.01,normal,anqi,0,1000000,793225,144,0,0,0.793225,0.00018153739481230335,0,2.412392453989014
3,z,3,"['x', 'z', 'x']",0.1,normal,val,0,1000000,142598,67290,100169,0,0.142598,0.47188600120618807,0,54.44032484100899
3,z,7,"['x', 'z', 'z']",0.01,normal,val,0,1000000,680160,722,1411,0,0.68016,0.0010615149376617117,0,4.021218479028903
