n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,z,4,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,113810,0,0,1.0,0.11380999999999997,0,1.6936582339694723
3,z,4,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,263374,299128,0,1.0,0.263374,0,1.7197935599833727
3,z,4,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,109878,160563,0,1.0,0.10987800000000003,0,1.5794654079945758
3,z,4,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,29596,0,0,1.0,0.029595999999999956,0,1.6684965690365061
3,z,6,"['z', 'x', 'z']",0.1,normal,val,0,1000000,285631,77165,97378,0,0.285631,0.2701562505470345,0,20.88652004598407
3,z,6,"['z', 'x', 'z']",0.1,normal,anqi,0,1000000,285631,28476,0,0,0.285631,0.09969506111031368,0,20.962443148018792
3,z,6,"['z', 'x', 'z']",0.05,normal,val,0,1000000,407986,34720,52631,0,0.407986,0.0851009593466443,0,18.13033053302206
3,z,6,"['z', 'x', 'z']",0.05,normal,anqi,0,1000000,407986,8404,0,0,0.407986,0.020598746035403126,0,19.007079557981342
3,z,3,"['x', 'z', 'x']",0.05,normal,anqi,0,1000000,209685,14613,0,0,0.209685,0.06969024966020454,0,46.5604597319616
3,z,4,"['z', 'z', 'x']",0.01,normal,val,0,1000000,1000000,6733,12550,0,1.0,0.006732999999999989,0,0.4743948730174452
3,z,3,"['x', 'z', 'x']",0.1,normal,val,0,1000000,143055,67258,100645,0,0.143055,0.4701548355527594,0,51.04555318597704
3,z,4,"['z', 'z', 'x']",0.01,normal,anqi,0,1000000,1000000,458,0,0,1.0,0.00045799999999995844,0,0.47173120197840035
3,z,6,"['z', 'x', 'z']",0.01,normal,val,0,1000000,793369,2439,4630,0,0.793369,0.00307423153664943,0,2.378005613980349
3,z,6,"['z', 'x', 'z']",0.01,normal,anqi,0,1000000,793369,124,0,0,0.793369,0.00015629549427820244,0,2.3398608319694176
3,z,7,"['x', 'z', 'z']",0.01,normal,val,0,1000000,680655,718,1411,0,0.680655,0.0010548662685208043,0,3.9681302669923753
3,z,7,"['x', 'z', 'z']",0.01,normal,anqi,0,1000000,680655,12,0,0,0.680655,1.763007691124585e-05,0,10.87099547102116
3,z,3,"['x', 'z', 'x']",0.01,normal,val,0,1000000,601131,37572,70762,0,0.601131,0.06250218338432056,0,36.7711710340227
3,z,4,"['z', 'z', 'x']",0.005,normal,val,0,1000000,1000000,1837,3554,0,1.0,0.0018369999999999775,0,0.41251186502631754
3,z,4,"['z', 'z', 'x']",0.005,normal,anqi,0,1000000,1000000,60,0,0,1.0,5.999999999994898e-05,0,0.42000043799635023
3,z,6,"['z', 'x', 'z']",0.005,normal,val,0,1000000,887564,678,1326,0,0.887564,0.0007638885759224667,0,1.442478802986443
3,z,3,"['x', 'z', 'x']",0.005,normal,val,0,1000000,763303,22718,44087,0,0.763303,0.02976275476449064,0,15.914236890035681
3,z,6,"['z', 'x', 'z']",0.005,normal,anqi,0,1000000,887564,15,0,0,0.887564,1.690018973277141e-05,0,1.5152487269951962
3,z,7,"['x', 'z', 'z']",0.05,normal,val,0,1000000,164537,6082,9875,0,0.164537,0.036964330211441854,0,57.83542360801948
3,z,7,"['x', 'z', 'z']",0.05,normal,anqi,0,1000000,164537,1144,0,0,0.164537,0.006952843433391864,0,57.87354431900894
3,z,7,"['x', 'z', 'z']",0.005,normal,val,0,1000000,824073,206,404,0,0.824073,0.0002499778539036823,0,2.2103079939843155
3,z,4,"['z', 'z', 'x']",0.0001,normal,val,0,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,0.18252095900243148
3,z,7,"['x', 'z', 'z']",0.005,normal,anqi,0,1000000,824073,4,0,0,0.824073,4.853938910698297e-06,0,2.2423612189595588
3,z,4,"['z', 'z', 'x']",0.0001,normal,anqi,0,1000000,1000000,0,0,0,1.0,0.0,0,0.17683287599356845
3,z,6,"['z', 'x', 'z']",0.0001,normal,val,0,1000000,997479,1,2,0,0.997479,1.002527371452011e-06,0,0.3810749219846912
3,z,6,"['z', 'x', 'z']",0.0001,normal,anqi,0,1000000,997479,0,0,0,0.997479,0.0,0,0.3270067620323971
3,z,7,"['x', 'z', 'z']",0.0001,normal,val,0,1000000,996022,0,0,0,0.996022,0.0,0,0.33321274700574577
